       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        275 27 May 2025 11:30:11      0.727    12.3081  26.120947     3.9817 4.8948e+02    289.268     99.369      0.721    21.6636    16.2058    1482.04 0.0000e+00
        276 27 May 2025 11:30:12      0.725    12.3180  26.158113     3.9855 4.8132e+02    288.019     98.965      0.719    21.6917    16.2258    1482.11 0.0000e+00
        277 27 May 2025 11:30:12      0.725    12.3325  26.163729     3.7642 4.4376e+02    287.185     98.695      0.719    21.6885    16.2209    1482.16 0.0000e+00
        278 27 May 2025 11:30:12      0.727    12.3486  26.153534     3.7585 5.0457e+02    286.416     98.374      0.721    21.6699    16.2039    1482.19 0.0000e+00
        279 27 May 2025 11:30:12      0.731    12.3630  26.138718     4.0541 4.7113e+02    285.776     98.104      0.725    21.6482    16.1847    1482.22 0.0000e+00
        280 27 May 2025 11:30:12      0.735    12.3741  26.123480     4.0427 3.9873e+02    285.201     97.926      0.728    21.6279    16.1672    1482.23 0.0000e+00
        281 27 May 2025 11:30:14      0.736    12.3821  26.116102     3.6555 4.3933e+02    284.829     97.750      0.730    21.6167    16.1571    1482.25 0.0000e+00
        282 27 May 2025 11:30:14      0.735    12.3875  26.115700     3.6612 4.8406e+02    284.655     97.615      0.728    21.6132    16.1535    1482.26 0.0000e+00
        283 27 May 2025 11:30:14      0.732    12.3909  26.119066     3.6364 4.6754e+02    284.387     97.558      0.725    21.6143    16.1538    1482.28 0.0000e+00
        284 27 May 2025 11:30:14      0.728    12.3929  26.133877     3.6193 4.4202e+02    283.946     97.512      0.722    21.6266    16.1630    1482.30 0.0000e+00
        285 27 May 2025 11:30:14      0.727    12.3938  26.171534     3.6231 5.2354e+02    283.757     97.476      0.720    21.6603    16.1888    1482.34 0.0000e+00
        286 27 May 2025 11:30:14      0.727    12.3933  26.229008     3.6727 4.4503e+02    283.854     97.508      0.720    21.7129    16.2295    1482.40 0.0000e+00
        287 27 May 2025 11:30:15      0.728    12.3912  26.291929     3.6708 4.7133e+02    283.956     97.526      0.722    21.7713    16.2750    1482.46 0.0000e+00
        288 27 May 2025 11:30:15      0.730    12.3880  26.351143     3.4724 4.8522e+02    283.731     97.484      0.724    21.8270    16.3185    1482.52 0.0000e+00
        289 27 May 2025 11:30:15      0.733    12.3842  26.403814     3.4724 4.1845e+02    283.904     97.547      0.726    21.8771    16.3579    1482.56 0.0000e+00
        290 27 May 2025 11:30:15      0.735    12.3805  26.444775     3.7108 4.2927e+02    283.933     97.563      0.728    21.9166    16.3890    1482.60 0.0000e+00
        291 27 May 2025 11:30:15      0.736    12.3772  26.469946     3.7089 4.6826e+02    283.719     97.502      0.729    21.9414    16.4087    1482.61 0.0000e+00
        292 27 May 2025 11:30:16      0.736    12.3745  26.479317     3.5868 4.7236e+02    283.609     97.480      0.730    21.9515    16.4170    1482.62 0.0000e+00
        293 27 May 2025 11:30:16      0.736    12.3728  26.477247     3.5811 4.3380e+02    283.338     97.386      0.729    21.9506    16.4166    1482.61 0.0000e+00
        294 27 May 2025 11:30:16      0.734    12.3720  26.469563     3.7776 4.3323e+02    283.117     97.310      0.727    21.9441    16.4117    1482.60 0.0000e+00
        295 27 May 2025 11:30:16      0.732    12.3719  26.451986     3.7757 4.5914e+02    282.934     97.253      0.725    21.9282    16.3994    1482.58 0.0000e+00
        296 27 May 2025 11:30:16      0.730    12.3724  26.419615     3.6154 4.8079e+02    282.705     97.179      0.723    21.8984    16.3763    1482.55 0.0000e+00
        297 27 May 2025 11:30:18      0.728    12.3738  26.381138     3.6135 4.7516e+02    282.377     97.067      0.722    21.8625    16.3484    1482.51 0.0000e+00
        298 27 May 2025 11:30:18      0.728    12.3759  26.344215     3.8691 4.6236e+02    282.033     96.994      0.721    21.8277    16.3211    1482.48 0.0000e+00
        299 27 May 2025 11:30:18      0.729    12.3784  26.309120     3.8634 4.7454e+02    281.558     96.985      0.723    21.7943    16.2949    1482.44 0.0000e+00
        300 27 May 2025 11:30:18      0.732    12.3808  26.287516     3.8710 4.4962e+02    281.683     97.005      0.725    21.7733    16.2782    1482.43 0.0000e+00
        301 27 May 2025 11:30:18      0.736    12.3830  26.296638     3.8672 4.5734e+02    281.703     96.953      0.729    21.7803    16.2834    1482.44 0.0000e+00
        302 27 May 2025 11:30:19      0.738    12.3838  26.331274     3.9836 4.5158e+02    282.030     96.964      0.732    21.8113    16.3071    1482.48 0.0000e+00
        303 27 May 2025 11:30:19      0.739    12.3831  26.369886     3.9931 4.2239e+02    282.056     96.931      0.732    21.8469    16.3348    1482.52 0.0000e+00
        304 27 May 2025 11:30:19      0.737    12.3811  26.401291     3.4972 4.2452e+02    282.121     96.913      0.730    21.8767    16.3580    1482.55 0.0000e+00
        305 27 May 2025 11:30:19      0.734    12.3787  26.428614     3.5220 4.9195e+02    282.403     96.911      0.727    21.9029    16.3787    1482.57 0.0000e+00
        306 27 May 2025 11:30:19      0.731    12.3766  26.455723     4.0408 5.0755e+02    282.527     96.897      0.725    21.9288    16.3991    1482.60 0.0000e+00
        307 27 May 2025 11:30:19      0.730    12.3747  26.480944     4.0599 4.7092e+02    282.657     96.923      0.723    21.9529    16.4180    1482.62 0.0000e+00
        308 27 May 2025 11:30:20      0.731    12.3730  26.503841     4.0103 4.1012e+02    282.588     96.917      0.724    21.9747    16.4351    1482.64 0.0000e+00
        309 27 May 2025 11:30:20      0.733    12.3715  26.525953     4.0255 5.0259e+02    282.885     97.006      0.726    21.9958    16.4516    1482.66 0.0000e+00
        310 27 May 2025 11:30:20      0.735    12.3700  26.546602     4.0141 4.7278e+02    282.789     96.974      0.729    22.0154    16.4671    1482.68 0.0000e+00
        311 27 May 2025 11:30:20      0.737    12.3685  26.565119     3.6231 3.8537e+02    283.035     97.051      0.730    22.0332    16.4810    1482.69 0.0000e+00
        312 27 May 2025 11:30:20      0.738    12.3670  26.583448     3.6116 4.2601e+02    283.168     97.141      0.731    22.0508    16.4949    1482.71 0.0000e+00
        313 27 May 2025 11:30:22      0.738    12.3655  26.604679     3.9683 4.9561e+02    282.562     97.154      0.731    22.0710    16.5108    1482.73 0.0000e+00
        314 27 May 2025 11:30:22      0.738    12.3638  26.631643     3.9530 4.7609e+02    282.647     97.275      0.731    22.0966    16.5308    1482.75 0.0000e+00
        315 27 May 2025 11:30:22      0.737    12.3619  26.668800     3.6536 4.1890e+02    282.612     97.326      0.730    22.1316    16.5582    1482.79 0.0000e+00
        316 27 May 2025 11:30:22      0.737    12.3594  26.718948     3.6421 4.2341e+02    282.569     97.415      0.730    22.1788    16.5951    1482.83 0.0000e+00
        317 27 May 2025 11:30:22      0.737    12.3562  26.764481     3.6269 5.1055e+02    282.872     97.489      0.730    22.2223    16.6291    1482.87 0.0000e+00
        318 27 May 2025 11:30:23      0.738    12.3526  26.773943     3.6212 4.4299e+02    282.713     97.451      0.731    22.2330    16.6380    1482.87 0.0000e+00
        319 27 May 2025 11:30:23      0.740    12.3500  26.737061     3.5773 4.4048e+02    280.924     97.381      0.733    22.2008    16.6136    1482.83 0.0000e+00
        320 27 May 2025 11:30:23      0.743    12.3498  26.666925     3.5906 4.9550e+02    278.112     97.240      0.736    22.1370    16.5644    1482.75 0.0000e+00
        321 27 May 2025 11:30:23      0.747    12.3521  26.580200     3.8176 4.4756e+02    275.570     96.993      0.741    22.0566    16.5019    1482.66 0.0000e+00
        322 27 May 2025 11:30:23      0.752    12.3564  26.484461     3.8348 4.2304e+02    274.278     96.631      0.745    21.9668    16.4318    1482.57 0.0000e+00
        323 27 May 2025 11:30:23      0.758    12.3622  26.386286     3.8596 4.6277e+02    273.229     96.239      0.751    21.8740    16.3591    1482.48 0.0000e+00
        324 27 May 2025 11:30:24      0.764    12.3688  26.301390     3.8386 4.5445e+02    271.948     95.854      0.757    21.7928    16.2954    1482.41 0.0000e+00
        325 27 May 2025 11:30:24      0.772    12.3754  26.242632     3.5048 4.3437e+02    270.938     95.473      0.765    21.7355    16.2500    1482.36 0.0000e+00
        326 27 May 2025 11:30:24      0.782    12.3812  26.211767     3.5048 4.4795e+02    269.731     95.074      0.775    21.7041    16.2248    1482.35 0.0000e+00
        327 27 May 2025 11:30:24      0.796    12.3855  26.207014     3.6593 4.5704e+02    268.842     94.750      0.789    21.6973    16.2189    1482.36 0.0000e+00
        328 27 May 2025 11:30:24      0.814    12.3879  26.232315     3.6364 4.6938e+02    267.938     94.489      0.807    21.7189    16.2351    1482.39 0.0000e+00
        329 27 May 2025 11:30:26      0.836    12.3884  26.299234     3.6040 4.1039e+02    267.459     94.335      0.829    21.7795    16.2818    1482.46 0.0000e+00
        330 27 May 2025 11:30:26      0.864    12.3864  26.423885     3.6078 4.2909e+02    267.290     94.257      0.856    21.8941    16.3706    1482.59 0.0000e+00
        331 27 May 2025 11:30:26      0.896    12.3811  26.604158     3.4781 4.2871e+02    267.190     94.234      0.888    22.0614    16.5007    1482.77 0.0000e+00
        332 27 May 2025 11:30:26      0.933    12.3719  26.816080     3.4838 4.0082e+02    267.246     94.279      0.925    22.2600    16.6556    1482.98 0.0000e+00
        333 27 May 2025 11:30:26      0.975    12.3591  27.051468     3.4819 3.6915e+02    267.446     94.363      0.966    22.4825    16.8296    1483.20 0.0000e+00
        334 27 May 2025 11:30:27      1.021    12.3435  27.322027     3.7814 3.6971e+02    267.418     94.423      1.012    22.7393    17.0306    1483.45 0.0000e+00
        335 27 May 2025 11:30:27      1.071    12.3252  27.657682     3.7852 3.5391e+02    267.737     94.537      1.061    23.0579    17.2799    1483.76 0.0000e+00
        336 27 May 2025 11:30:27      1.126    12.3036  28.128363     3.7985 3.4551e+02    267.847     94.584      1.116    23.5035    17.6279    1484.21 0.0000e+00
        337 27 May 2025 11:30:27      1.187    12.2757  28.785177     3.8081 3.3438e+02    267.887     94.596      1.176    24.1264    18.1141    1484.85 0.0000e+00
        338 27 May 2025 11:30:27      1.253    12.2376  29.561069     3.7795 3.0909e+02    267.746     94.612      1.241    24.8692    18.6949    1485.60 0.0000e+00
        339 27 May 2025 11:30:28      1.324    12.1894  30.294985     3.7757 2.9120e+02    267.921     94.692      1.312    25.5839    19.2560    1486.28 0.0000e+00
        340 27 May 2025 11:30:28      1.400    12.1369  30.867096     3.4419 2.7640e+02    268.019     94.706      1.388    26.1543    19.7063    1486.78 0.0000e+00
        341 27 May 2025 11:30:28      1.480    12.0888  31.271835     3.4533 2.5151e+02    268.347     94.817      1.467    26.5674    20.0345    1487.10 0.0000e+00
        342 27 May 2025 11:30:28      1.563    12.0498  31.553745     3.4152 2.4463e+02    268.434     94.851      1.549    26.8601    20.2678    1487.32 0.0000e+00
        343 27 May 2025 11:30:28      1.650    12.0206  31.747389     3.4094 2.3311e+02    268.521     94.888      1.635    27.0634    20.4304    1487.46 0.0000e+00
        344 27 May 2025 11:30:28      1.740    11.9998  31.881901     3.7089 2.1947e+02    268.941     95.011      1.724    27.2053    20.5439    1487.56 0.0000e+00
        345 27 May 2025 11:30:29      1.834    11.9853  31.981077     3.7184 2.0341e+02    269.113     95.075      1.818    27.3094    20.6271    1487.63 0.0000e+00
        346 27 May 2025 11:30:29      1.933    11.9753  32.058174     3.7299 1.8815e+02    269.423     95.194      1.915    27.3895    20.6908    1487.69 0.0000e+00
        347 27 May 2025 11:30:29      2.035    11.9685  32.116081     3.7089 1.7941e+02    269.540     95.236      2.016    27.4492    20.7383    1487.74 0.0000e+00
        348 27 May 2025 11:30:29      2.140    11.9637  32.159542     3.0489 1.6924e+02    269.913     95.378      2.120    27.4937    20.7736    1487.78 0.0000e+00
        349 27 May 2025 11:30:29      2.247    11.9604  32.199364     3.0413 1.6050e+02    269.931     95.399      2.226    27.5338    20.8052    1487.82 0.0000e+00
        350 27 May 2025 11:30:31      2.354    11.9581  32.241261     3.6307 1.5417e+02    270.048     95.437      2.333    27.5751    20.8376    1487.86 0.0000e+00
        351 27 May 2025 11:30:31      2.463    11.9564  32.286640     3.6345 1.4554e+02    269.958     95.441      2.440    27.6192    20.8721    1487.91 0.0000e+00
        352 27 May 2025 11:30:31      2.572    11.9550  32.332584     3.1024 1.3574e+02    269.877     95.427      2.548    27.6637    20.9068    1487.96 0.0000e+00
        353 27 May 2025 11:30:31      2.681    11.9538  32.372250     3.1081 1.2901e+02    269.973     95.460      2.657    27.7021    20.9368    1488.00 0.0000e+00
        354 27 May 2025 11:30:31      2.791    11.9528  32.405544     3.1138 1.2406e+02    269.719     95.378      2.765    27.7343    20.9619    1488.04 0.0000e+00
        355 27 May 2025 11:30:32      2.902    11.9520  32.438625     3.0947 1.1959e+02    269.610     95.346      2.875    27.7662    20.9867    1488.08 0.0000e+00
        356 27 May 2025 11:30:32      3.014    11.9515  32.471523     3.3789 1.1531e+02    269.426     95.292      2.986    27.7976    21.0112    1488.11 0.0000e+00
        357 27 May 2025 11:30:32      3.127    11.9513  32.495163     3.3923 1.1184e+02    269.313     95.260      3.098    27.8202    21.0287    1488.14 0.0000e+00
        358 27 May 2025 11:30:32      3.240    11.9511  32.506115     3.3770 1.0583e+02    269.270     95.249      3.211    27.8307    21.0368    1488.15 0.0000e+00
        359 27 May 2025 11:30:32      3.354    11.9510  32.510700     2.9135 9.8878e+01    269.417     95.301      3.324    27.8350    21.0402    1488.16 0.0000e+00
        360 27 May 2025 11:30:33      3.469    11.9510  32.513298     2.9097 9.3973e+01    269.552     95.343      3.437    27.8375    21.0421    1488.17 0.0000e+00
        361 27 May 2025 11:30:33      3.584    11.9509  32.513451     3.3656 8.9565e+01    269.624     95.376      3.551    27.8376    21.0422    1488.17 0.0000e+00
        362 27 May 2025 11:30:33      3.698    11.9509  32.512142     3.3427 8.5868e+01    270.016     95.522      3.664    27.8363    21.0413    1488.17 0.0000e+00
        363 27 May 2025 11:30:33      3.811    11.9509  32.513809     3.0089 8.2127e+01    269.994     95.517      3.777    27.8379    21.0425    1488.17 0.0000e+00
        364 27 May 2025 11:30:33      3.924    11.9509  32.520004     3.0146 7.8686e+01    270.057     95.547      3.888    27.8437    21.0470    1488.18 0.0000e+00
        365 27 May 2025 11:30:33      4.035    11.9509  32.529636     3.0814 7.5537e+01    270.170     95.602      3.998    27.8528    21.0540    1488.19 0.0000e+00
        366 27 May 2025 11:30:35      4.147    11.9509  32.542725     3.0776 7.2895e+01    270.314     95.643      4.109    27.8651    21.0636    1488.21 0.0000e+00
        367 27 May 2025 11:30:35      4.260    11.9510  32.558544     3.1996 6.9856e+01    270.394     95.679      4.222    27.8800    21.0751    1488.23 0.0000e+00
        368 27 May 2025 11:30:35      4.375    11.9511  32.577019     3.1958 6.5856e+01    270.344     95.661      4.335    27.8974    21.0885    1488.25 0.0000e+00
        369 27 May 2025 11:30:35      4.492    11.9513  32.597946     3.5601 6.1398e+01    270.335     95.660      4.451    27.9171    21.1037    1488.28 0.0000e+00
        370 27 May 2025 11:30:35      4.608    11.9515  32.617283     3.5525 5.8250e+01    270.329     95.659      4.566    27.9352    21.1178    1488.30 0.0000e+00
        371 27 May 2025 11:30:36      4.724    11.9517  32.632809     3.2721 5.5457e+01    270.347     95.658      4.681    27.9497    21.1289    1488.32 0.0000e+00
        372 27 May 2025 11:30:36      4.839    11.9520  32.646378     3.2530 5.3214e+01    270.358     95.657      4.795    27.9623    21.1386    1488.34 0.0000e+00
        373 27 May 2025 11:30:36      4.952    11.9524  32.659203     2.5568 5.1410e+01    270.274     95.631      4.907    27.9741    21.1478    1488.36 0.0000e+00
        374 27 May 2025 11:30:36      5.065    11.9527  32.671131     2.5435 4.9536e+01    270.064     95.606      5.019    27.9852    21.1563    1488.37 0.0000e+00
        375 27 May 2025 11:30:36      5.178    11.9530  32.681232     2.9135 4.7502e+01    269.849     95.574      5.131    27.9944    21.1634    1488.39 0.0000e+00
        376 27 May 2025 11:30:37      5.292    11.9534  32.688747     2.9059 4.5392e+01    269.840     95.573      5.244    28.0013    21.1686    1488.40 0.0000e+00
        377 27 May 2025 11:30:37      5.407    11.9536  32.694038     3.0127 4.2840e+01    269.750     95.549      5.357    28.0060    21.1723    1488.41 0.0000e+00
        378 27 May 2025 11:30:37      5.522    11.9539  32.698921     3.0127 4.0511e+01    269.792     95.565      5.471    28.0104    21.1756    1488.42 0.0000e+00
        379 27 May 2025 11:30:37      5.637    11.9541  32.705307     3.0833 3.8467e+01    269.879     95.596      5.586    28.0163    21.1801    1488.43 0.0000e+00
        380 27 May 2025 11:30:37      5.753    11.9543  32.712955     3.0680 3.6759e+01    270.147     95.691      5.700    28.0233    21.1855    1488.44 0.0000e+00
        381 27 May 2025 11:30:37      5.869    11.9546  32.721016     3.0718 3.5567e+01    270.427     95.792      5.815    28.0307    21.1912    1488.45 0.0000e+00
        382 27 May 2025 11:30:39      5.985    11.9549  32.729408     3.2321 3.4451e+01    270.712     95.895      5.930    28.0384    21.1972    1488.46 0.0000e+00
        383 27 May 2025 11:30:39      6.102    11.9552  32.736641     3.2130 3.3304e+01    270.832     95.938      6.047    28.0450    21.2022    1488.47 0.0000e+00
        384 27 May 2025 11:30:39      6.222    11.9555  32.741589     3.7585 3.1776e+01    271.048     96.016      6.165    28.0494    21.2056    1488.48 0.0000e+00
        385 27 May 2025 11:30:39      6.344    11.9557  32.745598     3.7642 3.0121e+01    271.272     96.105      6.286    28.0530    21.2083    1488.49 0.0000e+00
        386 27 May 2025 11:30:39      6.470    11.9559  32.749443     3.1729 2.8589e+01    271.399     96.153      6.411    28.0564    21.2109    1488.49 0.0000e+00
        387 27 May 2025 11:30:40      6.599    11.9561  32.753178     3.1481 2.7029e+01    271.523     96.191      6.538    28.0598    21.2135    1488.50 0.0000e+00
        388 27 May 2025 11:30:40      6.730    11.9563  32.757191     2.8964 2.5576e+01    271.717     96.269      6.669    28.0634    21.2163    1488.51 0.0000e+00
        389 27 May 2025 11:30:40      6.863    11.9564  32.762875     2.8964 2.4217e+01    271.618     96.240      6.801    28.0687    21.2203    1488.52 0.0000e+00
        390 27 May 2025 11:30:40      6.997    11.9566  32.773823     3.6021 2.3101e+01    271.446     96.182      6.934    28.0789    21.2282    1488.53 0.0000e+00
        391 27 May 2025 11:30:40      7.133    11.9569  32.794380     3.5811 2.2177e+01    271.405     96.172      7.068    28.0981    21.2431    1488.56 0.0000e+00
        392 27 May 2025 11:30:41      7.270    11.9573  32.823879     3.1024 2.1224e+01    271.373     96.161      7.204    28.1257    21.2643    1488.59 0.0000e+00
        393 27 May 2025 11:30:41      7.409    11.9581  32.853260     3.0985 2.0088e+01    271.245     96.117      7.342    28.1529    21.2853    1488.63 0.0000e+00
        394 27 May 2025 11:30:41      7.551    11.9591  32.874798     2.7876 1.8773e+01    271.299     96.137      7.482    28.1726    21.3004    1488.66 0.0000e+00
        395 27 May 2025 11:30:41      7.694    11.9600  32.888855     2.7934 1.7698e+01    270.988     96.027      7.624    28.1852    21.3100    1488.68 0.0000e+00
        396 27 May 2025 11:30:41      7.838    11.9607  32.897961     2.9841 1.6674e+01    271.016     96.037      7.766    28.1932    21.3161    1488.70 0.0000e+00
        397 27 May 2025 11:30:43      7.980    11.9612  32.903828     2.9707 1.5788e+01    271.097     96.065      7.908    28.1983    21.3199    1488.71 0.0000e+00
        398 27 May 2025 11:30:43      8.122    11.9616  32.908142     3.0394 1.5097e+01    271.243     96.117      8.048    28.2021    21.3228    1488.71 0.0000e+00
        399 27 May 2025 11:30:43      8.263    11.9619  32.912018     3.0394 1.4445e+01    271.348     96.154      8.187    28.2055    21.3254    1488.72 0.0000e+00
        400 27 May 2025 11:30:43      8.403    11.9621  32.915836     3.3732 1.3834e+01    271.413     96.180      8.326    28.2089    21.3280    1488.73 0.0000e+00
        401 27 May 2025 11:30:43      8.544    11.9623  32.919865     3.3427 1.3145e+01    271.531     96.224      8.466    28.2125    21.3308    1488.74 0.0000e+00
        402 27 May 2025 11:30:43      8.685    11.9624  32.924740     2.9173 1.2503e+01    271.843     96.334      8.606    28.2170    21.3342    1488.74 0.0000e+00
        403 27 May 2025 11:30:44      8.827    11.9626  32.930244     2.9212 1.1847e+01    271.919     96.361      8.747    28.2221    21.3381    1488.75 0.0000e+00
        404 27 May 2025 11:30:44      8.969    11.9628  32.935078     3.0776 1.1168e+01    272.033     96.402      8.887    28.2264    21.3415    1488.76 0.0000e+00
        405 27 May 2025 11:30:44      9.111    11.9630  32.939541     3.0737 1.0577e+01    272.032     96.402      9.028    28.2304    21.3445    1488.77 0.0000e+00
        406 27 May 2025 11:30:44      9.252    11.9632  32.944984     3.0718 1.0039e+01    271.940     96.370      9.167    28.2354    21.3483    1488.78 0.0000e+00
        407 27 May 2025 11:30:44      9.391    11.9635  32.950840     3.1901 9.5706e+00    271.779     96.314      9.306    28.2407    21.3524    1488.79 0.0000e+00
        408 27 May 2025 11:30:45      9.530    11.9638  32.955906     3.1863 9.2097e+00    271.726     96.295      9.443    28.2452    21.3558    1488.80 0.0000e+00
        409 27 May 2025 11:30:45      9.668    11.9641  32.959888     3.4400 8.8818e+00    271.443     96.196      9.580    28.2487    21.3585    1488.80 0.0000e+00
        410 27 May 2025 11:30:45      9.806    11.9645  32.962803     3.4419 8.5338e+00    271.220     96.117      9.716    28.2512    21.3603    1488.81 0.0000e+00
        411 27 May 2025 11:30:45      9.945    11.9647  32.964962     2.6656 8.1656e+00    271.157     96.096      9.855    28.2530    21.3617    1488.82 0.0000e+00
        412 27 May 2025 11:30:45     10.087    11.9649  32.966579     2.6751 7.7486e+00    270.927     96.021      9.995    28.2543    21.3627    1488.82 0.0000e+00
        413 27 May 2025 11:30:47     10.231    11.9650  32.967678     2.8563 7.2874e+00    271.087     96.085     10.137    28.2552    21.3634    1488.82 0.0000e+00
        414 27 May 2025 11:30:47     10.375    11.9650  32.968403     2.8544 6.8238e+00    271.170     96.127     10.280    28.2558    21.3639    1488.83 0.0000e+00
        415 27 May 2025 11:30:47     10.518    11.9651  32.969067     2.4729 6.4499e+00    271.273     96.176     10.422    28.2564    21.3643    1488.83 0.0000e+00
        416 27 May 2025 11:30:47     10.659    11.9651  32.969898     2.4901 6.1810e+00    271.113     96.138     10.561    28.2571    21.3648    1488.83 0.0000e+00
        417 27 May 2025 11:30:47     10.797    11.9651  32.971062     2.9269 5.9415e+00    271.256     96.197     10.698    28.2581    21.3656    1488.84 0.0000e+00
        418 27 May 2025 11:30:48     10.934    11.9652  32.972546     2.9307 5.7726e+00    271.350     96.243     10.834    28.2594    21.3666    1488.84 0.0000e+00
        419 27 May 2025 11:30:48     11.072    11.9653  32.973949     2.7819 5.5890e+00    271.284     96.277     10.971    28.2606    21.3676    1488.84 0.0000e+00
        420 27 May 2025 11:30:48     11.212    11.9654  32.975010     2.7743 5.3724e+00    271.151     96.316     11.110    28.2615    21.3682    1488.85 0.0000e+00
        421 27 May 2025 11:30:48     11.356    11.9655  32.975948     3.0947 5.0659e+00    271.189     96.373     11.252    28.2623    21.3688    1488.85 0.0000e+00
        422 27 May 2025 11:30:48     11.502    11.9656  32.976994     3.1024 4.7706e+00    271.165     96.411     11.397    28.2631    21.3695    1488.86 0.0000e+00
        423 27 May 2025 11:30:48     11.649    11.9656  32.978237     2.6408 4.4935e+00    271.464     96.556     11.543    28.2642    21.3703    1488.86 0.0000e+00
        424 27 May 2025 11:30:49     11.795    11.9657  32.979683     2.6465 4.2446e+00    271.773     96.682     11.688    28.2655    21.3713    1488.86 0.0000e+00
        425 27 May 2025 11:30:49     11.938    11.9658  32.981461     3.8119 4.0596e+00    271.906     96.745     11.829    28.2671    21.3725    1488.87 0.0000e+00
        426 27 May 2025 11:30:49     12.077    11.9658  32.983887     3.7909 3.9142e+00    272.140     96.844     11.967    28.2693    21.3742    1488.87 0.0000e+00
        427 27 May 2025 11:30:49     12.213    11.9659  32.987305     2.5397 3.8130e+00    272.486     96.980     12.102    28.2724    21.3766    1488.88 0.0000e+00
        428 27 May 2025 11:30:49     12.349    11.9660  32.992260     2.5530 3.7038e+00    273.301     97.281     12.236    28.2770    21.3801    1488.89 0.0000e+00
        429 27 May 2025 11:30:51     12.487    11.9663  32.999672     2.5588 3.5892e+00    273.811     97.491     12.373    28.2838    21.3853    1488.90 0.0000e+00
        430 27 May 2025 11:30:51     12.630    11.9667  33.010208     2.6331 3.3911e+00    274.516     97.790     12.514    28.2934    21.3927    1488.91 0.0000e+00
        431 27 May 2025 11:30:51     12.776    11.9675  33.024239     2.6370 3.2053e+00    275.067     98.026     12.660    28.3060    21.4024    1488.93 0.0000e+00
        432 27 May 2025 11:30:51     12.926    11.9686  33.042183     2.8430 2.9883e+00    275.727     98.267     12.808    28.3221    21.4147    1488.96 0.0000e+00
        433 27 May 2025 11:30:51     13.075    11.9702  33.064404     2.8410 2.7914e+00    276.310     98.486     12.955    28.3420    21.4298    1488.99 0.0000e+00
        434 27 May 2025 11:30:52     13.220    11.9721  33.091362     2.8296 2.6362e+00    276.689     98.626     13.099    28.3661    21.4481    1489.03 0.0000e+00
        435 27 May 2025 11:30:52     13.361    11.9743  33.125034     2.8258 2.5346e+00    276.903     98.702     13.239    28.3963    21.4711    1489.08 0.0000e+00
        436 27 May 2025 11:30:52     13.498    11.9767  33.170578     2.8544 2.4674e+00    277.049     98.752     13.375    28.4377    21.5027    1489.14 0.0000e+00
        437 27 May 2025 11:30:52     13.634    11.9794  33.231071     2.8468 2.4199e+00    277.189     98.800     13.509    28.4929    21.5451    1489.21 0.0000e+00
        438 27 May 2025 11:30:52     13.771    11.9827  33.299488     2.4863 2.3558e+00    276.988     98.728     13.645    28.5554    21.5929    1489.30 0.0000e+00
        439 27 May 2025 11:30:52     13.912    11.9862  33.365108     2.4977 2.2374e+00    277.143     98.781     13.785    28.6150    21.6385    1489.39 0.0000e+00
        440 27 May 2025 11:30:53     14.058    11.9892  33.424587     2.4805 2.1112e+00    277.309     98.842     13.929    28.6691    21.6799    1489.46 0.0000e+00
        441 27 May 2025 11:30:53     14.205    11.9910  33.477684     2.4825 2.0047e+00    277.107     98.772     14.076    28.7181    21.7175    1489.53 0.0000e+00
        442 27 May 2025 11:30:53     14.353    11.9921  33.522678     2.3585 1.8714e+00    277.403     98.879     14.222    28.7600    21.7498    1489.59 0.0000e+00
        443 27 May 2025 11:30:53     14.498    11.9932  33.559826     2.3547 1.7801e+00    277.393     98.886     14.366    28.7944    21.7762    1489.63 0.0000e+00
        444 27 May 2025 11:30:53     14.640    11.9949  33.591248     2.1525 1.7104e+00    277.403     98.901     14.506    28.8228    21.7980    1489.68 0.0000e+00
        445 27 May 2025 11:30:54     14.778    11.9972  33.619884     2.1468 1.6545e+00    277.435     98.948     14.643    28.8483    21.8172    1489.72 0.0000e+00
        446 27 May 2025 11:30:54     14.914    11.9997  33.650055     2.4634 1.6061e+00    277.530     99.001     14.778    28.8750    21.8375    1489.76 0.0000e+00
        447 27 May 2025 11:30:54     15.050    12.0022  33.684746     2.4615 1.5500e+00    277.498     99.012     14.913    28.9059    21.8611    1489.81 0.0000e+00
        448 27 May 2025 11:30:54     15.188    12.0047  33.721729     2.3108 1.5013e+00    277.697     99.077     15.049    28.9391    21.8863    1489.86 0.0000e+00
        449 27 May 2025 11:30:54     15.327    12.0068  33.755184     2.3146 1.4365e+00    277.612     99.071     15.187    28.9693    21.9093    1489.90 0.0000e+00
        450 27 May 2025 11:30:56     15.470    12.0077  33.782104     2.1487 1.3830e+00    277.502     99.041     15.328    28.9941    21.9284    1489.94 0.0000e+00
        451 27 May 2025 11:30:56     15.614    12.0074  33.803646     2.1468 1.3063e+00    277.707     99.126     15.471    29.0148    21.9445    1489.96 0.0000e+00
        452 27 May 2025 11:30:56     15.759    12.0061  33.820793     2.1143 1.2470e+00    277.602     99.130     15.615    29.0320    21.9581    1489.98 0.0000e+00
