       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       1946 27 May 2025 08:44:32     94.885    11.8274  32.615086     2.1237 5.3120e-02    263.627     92.974     94.000    27.9934    21.1866    1489.42 0.0000e+00
       1956 27 May 2025 08:44:35     93.875    11.8214  32.609141     2.1791 5.3078e-02    263.339     92.851     93.000    27.9926    21.1870    1489.38 0.0000e+00
       1967 27 May 2025 08:44:37     92.866    11.8184  32.604647     2.0728 5.3080e-02    262.989     92.715     92.000    27.9909    21.1862    1489.36 0.0000e+00
       1977 27 May 2025 08:44:40     91.856    11.8080  32.585862     1.9730 5.3087e-02    263.094     92.758     91.000    27.9813    21.1805    1489.29 0.0000e+00
       1988 27 May 2025 08:44:43     90.847    11.8059  32.586773     2.0843 5.3108e-02    262.998     92.709     90.000    27.9841    21.1830    1489.27 0.0000e+00
       1998 27 May 2025 08:44:45     89.837    11.8073  32.587333     2.1196 5.3091e-02    262.494     92.495     89.000    27.9840    21.1827    1489.26 0.0000e+00
       2008 27 May 2025 08:44:48     88.827    11.7990  32.570042     2.1511 5.3087e-02    262.168     92.367     88.000    27.9742    21.1765    1489.20 0.0000e+00
       2018 27 May 2025 08:44:50     87.818    11.7853  32.550601     1.9428 5.3074e-02    262.101     92.340     87.000    27.9663    21.1727    1489.13 0.0000e+00
       2028 27 May 2025 08:44:53     86.808    11.7806  32.544553     1.9821 5.3100e-02    261.978     92.293     86.000    27.9645    21.1721    1489.09 0.0000e+00
       2039 27 May 2025 08:44:55     85.798    11.7791  32.542385     2.0373 5.3087e-02    261.999     92.296     85.000    27.9639    21.1719    1489.07 0.0000e+00
       2049 27 May 2025 08:44:58     84.789    11.7771  32.539784     2.1325 5.3077e-02    262.067     92.319     84.000    27.9633    21.1717    1489.05 0.0000e+00
       2060 27 May 2025 08:45:01     83.779    11.7753  32.538457     2.0303 5.3094e-02    262.091     92.329     83.000    27.9637    21.1724    1489.02 0.0000e+00
       2070 27 May 2025 08:45:03     82.770    11.7749  32.538966     2.0417 5.3089e-02    261.786     92.224     82.000    27.9649    21.1734    1489.01 0.0000e+00
       2081 27 May 2025 08:45:06     81.760    11.7752  32.540226     2.0854 5.3141e-02    261.952     92.286     81.000    27.9662    21.1743    1488.99 0.0000e+00
       2092 27 May 2025 08:45:09     80.751    11.7767  32.543140     2.1051 5.3109e-02    262.048     92.315     80.000    27.9682    21.1756    1488.98 0.0000e+00
       2103 27 May 2025 08:45:12     79.741    11.7771  32.541470     2.0850 5.3085e-02    262.229     92.380     79.000    27.9667    21.1743    1488.97 0.0000e+00
       2114 27 May 2025 08:45:14     78.731    11.7763  32.537326     1.9997 5.3095e-02    261.889     92.252     78.000    27.9638    21.1722    1488.94 0.0000e+00
       2125 27 May 2025 08:45:17     77.722    11.7778  32.532702     1.9799 5.3106e-02    261.766     92.181     77.000    27.9585    21.1678    1488.92 0.0000e+00
       2135 27 May 2025 08:45:20     76.712    11.7733  32.520438     1.9354 5.3100e-02    261.338     91.991     76.000    27.9507    21.1625    1488.88 0.0000e+00
       2146 27 May 2025 08:45:22     75.703    11.7602  32.499176     1.9196 5.3130e-02    260.471     91.654     75.000    27.9406    21.1570    1488.81 0.0000e+00
       2156 27 May 2025 08:45:25     74.693    11.7431  32.477749     1.7824 5.3112e-02    259.964     91.456     74.000    27.9334    21.1543    1488.72 0.0000e+00
       2166 27 May 2025 08:45:27     73.683    11.7297  32.461365     1.9424 5.3106e-02    259.581     91.316     73.000    27.9282    21.1527    1488.65 0.0000e+00
       2176 27 May 2025 08:45:30     72.674    11.7229  32.454084     1.8806 5.3085e-02    259.455     91.262     72.000    27.9268    21.1527    1488.61 0.0000e+00
       2187 27 May 2025 08:45:32     71.665    11.7204  32.448444     1.7896 5.3066e-02    259.521     91.281     71.000    27.9237    21.1507    1488.58 0.0000e+00
       2197 27 May 2025 08:45:35     70.655    11.7174  32.440705     1.7453 5.3101e-02    259.234     91.175     70.000    27.9189    21.1475    1488.55 0.0000e+00
       2208 27 May 2025 08:45:38     69.645    11.7162  32.435671     1.7313 5.3072e-02    259.441     91.244     69.000    27.9154    21.1450    1488.52 0.0000e+00
       2219 27 May 2025 08:45:40     68.636    11.7144  32.431150     1.6575 5.3058e-02    259.253     91.177     68.000    27.9128    21.1433    1488.50 0.0000e+00
       2229 27 May 2025 08:45:43     67.626    11.7135  32.429321     1.6087 5.3111e-02    259.296     91.202     67.000    27.9121    21.1428    1488.48 0.0000e+00
       2239 27 May 2025 08:45:46     66.617    11.7146  32.430417     1.6475 5.3110e-02    259.074     91.117     66.000    27.9127    21.1431    1488.47 0.0000e+00
       2250 27 May 2025 08:45:48     65.607    11.7187  32.429968     1.6591 5.3101e-02    258.779     90.995     65.000    27.9095    21.1399    1488.46 0.0000e+00
       2260 27 May 2025 08:45:51     64.598    11.7142  32.419187     1.6872 5.3112e-02    258.440     90.862     64.000    27.9030    21.1355    1488.42 0.0000e+00
       2271 27 May 2025 08:45:54     63.588    11.7069  32.406764     1.5747 5.3093e-02    258.506     90.893     63.000    27.8970    21.1322    1488.37 0.0000e+00
       2282 27 May 2025 08:45:56     62.579    11.7039  32.398587     1.6047 5.3123e-02    258.275     90.821     62.000    27.8918    21.1287    1488.34 0.0000e+00
       2292 27 May 2025 08:45:59     61.569    11.7119  32.404785     1.5121 5.3096e-02    258.327     90.832     61.000    27.8921    21.1275    1488.35 0.0000e+00
       2303 27 May 2025 08:46:01     60.560    11.7125  32.399202     1.5288 5.3088e-02    258.163     90.773     60.000    27.8867    21.1232    1488.33 0.0000e+00
       2313 27 May 2025 08:46:04     59.550    11.7118  32.393819     1.4472 5.3079e-02    258.366     90.842     59.000    27.8825    21.1200    1488.30 0.0000e+00
       2324 27 May 2025 08:46:07     58.541    11.7118  32.389723     1.5055 5.3098e-02    258.218     90.790     58.000    27.8790    21.1173    1488.28 0.0000e+00
       2334 27 May 2025 08:46:09     57.531    11.7117  32.387336     1.5698 5.3125e-02    258.190     90.776     57.000    27.8771    21.1158    1488.26 0.0000e+00
       2345 27 May 2025 08:46:12     56.522    11.7116  32.384806     1.4905 5.3123e-02    258.367     90.837     56.000    27.8751    21.1142    1488.24 0.0000e+00
       2355 27 May 2025 08:46:15     55.513    11.7106  32.380778     1.4535 5.3081e-02    258.263     90.835     55.000    27.8724    21.1124    1488.22 0.0000e+00
       2366 27 May 2025 08:46:17     54.503    11.7138  32.384055     1.5384 5.3088e-02    258.613     91.003     54.000    27.8735    21.1126    1488.22 0.0000e+00
       2377 27 May 2025 08:46:20     53.494    11.7362  32.407860     1.3791 5.3075e-02    259.082     91.182     53.000    27.8798    21.1135    1488.29 0.0000e+00
       2388 27 May 2025 08:46:23     52.484    11.7516  32.418006     1.3647 5.3097e-02    259.971     91.532     52.000    27.8783    21.1097    1488.32 0.0000e+00
       2399 27 May 2025 08:46:26     51.475    11.7634  32.429119     1.2965 5.3109e-02    260.567     91.725     51.000    27.8804    21.1092    1488.35 0.0000e+00
       2410 27 May 2025 08:46:28     50.465    11.7752  32.431649     1.2876 5.3103e-02    260.396     91.671     50.000    27.8743    21.1024    1488.37 0.0000e+00
       2421 27 May 2025 08:46:31     49.456    11.7683  32.423121     1.2637 5.3068e-02    260.828     91.850     49.000    27.8717    21.1016    1488.32 0.0000e+00
       2432 27 May 2025 08:46:34     48.446    11.7768  32.432287     1.2280 5.3113e-02    261.684     92.146     48.000    27.8745    21.1022    1488.34 0.0000e+00
       2443 27 May 2025 08:46:36     47.437    11.7864  32.436177     1.2066 5.3083e-02    261.062     91.906     47.000    27.8713    21.0981    1488.35 0.0000e+00
       2454 27 May 2025 08:46:39     46.428    11.7813  32.426291     1.2461 5.3083e-02    260.628     91.738     46.000    27.8661    21.0949    1488.31 0.0000e+00
       2464 27 May 2025 08:46:42     45.418    11.7730  32.413586     1.1925 5.3083e-02    260.444     91.661     45.000    27.8606    21.0921    1488.26 0.0000e+00
       2474 27 May 2025 08:46:44     44.409    11.7686  32.402839     1.1359 5.3100e-02    260.098     91.486     44.000    27.8541    21.0878    1488.22 0.0000e+00
       2484 27 May 2025 08:46:47     43.399    11.7615  32.384971     1.1161 5.3107e-02    258.422     90.867     43.000    27.8427    21.0802    1488.17 0.0000e+00
       2495 27 May 2025 08:46:49     42.390    11.7385  32.351709     1.0703 5.3104e-02    258.209     90.790     42.000    27.8286    21.0733    1488.05 0.0000e+00
       2505 27 May 2025 08:46:52     41.381    11.7293  32.341105     1.1229 5.3093e-02    258.383     90.834     41.000    27.8258    21.0727    1488.00 0.0000e+00
       2515 27 May 2025 08:46:54     40.371    11.7281  32.332722     1.1760 5.3108e-02    258.169     90.745     40.000    27.8190    21.0676    1487.97 0.0000e+00
       2525 27 May 2025 08:46:57     39.362    11.7213  32.318290     1.1058 5.3074e-02    257.739     90.578     39.000    27.8108    21.0624    1487.92 0.0000e+00
       2536 27 May 2025 08:47:00     38.353    11.7158  32.309568     1.1527 5.3089e-02    257.582     90.494     38.000    27.8069    21.0603    1487.88 0.0000e+00
       2547 27 May 2025 08:47:02     37.343    11.7079  32.292981     1.1959 5.3088e-02    257.306     90.380     37.000    27.7974    21.0543    1487.82 0.0000e+00
       2558 27 May 2025 08:47:05     36.334    11.6968  32.273260     1.1563 5.3107e-02    257.106     90.294     36.000    27.7873    21.0483    1487.76 0.0000e+00
       2569 27 May 2025 08:47:08     35.325    11.6907  32.261484     1.1633 5.3112e-02    256.295     89.953     35.000    27.7810    21.0445    1487.71 0.0000e+00
       2580 27 May 2025 08:47:11     34.315    11.6800  32.243521     1.1713 5.3126e-02    254.301     89.187     34.000    27.7722    21.0395    1487.65 0.0000e+00
       2591 27 May 2025 08:47:14     33.306    11.6473  32.201552     1.0266 5.3105e-02    254.145     89.085     33.000    27.7571    21.0334    1487.50 0.0000e+00
       2603 27 May 2025 08:47:16     32.296    11.6231  32.169291     0.9947 5.3101e-02    254.896     89.289     32.000    27.7447    21.0280    1487.38 0.0000e+00
       2614 27 May 2025 08:47:19     31.287    11.5998  32.134382     0.9726 5.3102e-02    254.616     89.101     31.000    27.7292    21.0199    1487.26 0.0000e+00
       2625 27 May 2025 08:47:22     30.278    11.5698  32.089418     0.9643 5.3101e-02    254.280     88.937     30.000    27.7090    21.0094    1487.11 0.0000e+00
       2637 27 May 2025 08:47:25     29.268    11.5324  32.040726     1.0231 5.3110e-02    254.318     88.945     29.000    27.6908    21.0017    1486.95 0.0000e+00
       2648 27 May 2025 08:47:28     28.259    11.5214  32.026001     1.0564 5.3573e-02    254.564     88.993     28.000    27.6853    20.9993    1486.88 0.0000e+00
       2659 27 May 2025 08:47:30     27.250    11.5193  32.014136     1.0209 5.5020e-02    253.903     88.683     27.000    27.6758    20.9923    1486.85 0.0000e+00
       2669 27 May 2025 08:47:33     26.241    11.4963  31.975119     1.1426 6.4536e-02    253.181     88.324     26.000    27.6561    20.9809    1486.73 0.0000e+00
       2679 27 May 2025 08:47:36     25.231    11.4593  31.929121     1.0739 8.2479e-02    252.661     88.010     25.000    27.6400    20.9748    1486.56 0.0000e+00
       2690 27 May 2025 08:47:38     24.222    11.4061  31.862311     1.0662 1.0963e-01    252.139     87.636     24.000    27.6161    20.9652    1486.33 0.0000e+00
       2699 27 May 2025 08:47:41     23.213    11.3415  31.776266     1.1286 1.3904e-01    251.671     87.321     23.000    27.5821    20.9498    1486.04 0.0000e+00
       2709 27 May 2025 08:47:43     22.203    11.2580  31.669128     1.1877 1.7053e-01    251.788     87.176     22.000    27.5418    20.9326    1485.68 0.0000e+00
       2719 27 May 2025 08:47:45     21.194    11.1872  31.581928     1.3466 2.2021e-01    252.676     87.229     21.000    27.5111    20.9206    1485.37 0.0000e+00
       2729 27 May 2025 08:47:48     20.185    11.0885  31.453269     1.3774 2.8875e-01    253.834     87.567     20.000    27.4610    20.8982    1484.94 0.0000e+00
       2739 27 May 2025 08:47:50     19.175    10.9816  31.346856     1.4785 3.5029e-01    253.472     87.305     19.000    27.4383    20.8983    1484.52 0.0000e+00
       2749 27 May 2025 08:47:53     18.166    10.9499  31.307071     1.5997 3.5620e-01    253.774     87.052     18.000    27.4239    20.8923    1484.37 0.0000e+00
       2759 27 May 2025 08:47:56     17.157    10.8757  31.194004     1.6758 3.7235e-01    249.374     85.351     17.000    27.3700    20.8627    1484.02 0.0000e+00
       2769 27 May 2025 08:47:58     16.148    10.7156  30.970279     2.6572 4.5273e-01    241.022     82.492     16.000    27.2724    20.8128    1483.31 0.0000e+00
       2779 27 May 2025 08:48:00     15.138    10.6549  30.891062     3.3510 6.2998e-01    226.133     77.434     15.000    27.2409    20.7982    1483.04 0.0000e+00
       2789 27 May 2025 08:48:03     14.129    10.6664  30.846832     4.8211 9.8384e-01    214.463     73.495     14.000    27.1897    20.7565    1483.00 0.0000e+00
       2799 27 May 2025 08:48:06     13.120    10.7012  30.859191     6.0450 1.3665e+00    207.270     71.245     13.000    27.1762    20.7404    1483.10 0.0000e+00
       2809 27 May 2025 08:48:08     12.110    10.7541  30.907246     6.3266 2.0044e+00    190.794     65.801     12.000    27.1840    20.7379    1483.28 0.0000e+00
       2819 27 May 2025 08:48:11     11.101    10.8958  31.008694     7.2570 3.0837e+00    209.101     72.597     11.000    27.1778    20.7099    1483.77 0.0000e+00
       2830 27 May 2025 08:48:13     10.092    11.0997  31.152041     6.2377 4.5835e+00    247.709     86.296     10.000    27.1659    20.6670    1484.47 0.0000e+00
       2841 27 May 2025 08:48:16      9.083    11.4139  31.306131     4.0212 6.7750e+00    257.835     89.982      9.000    27.0835    20.5505    1485.47 0.0000e+00
       2852 27 May 2025 08:48:19      8.074    11.5742  31.373014     3.2188 1.0231e+01    258.650     90.261      8.000    27.0307    20.4824    1485.95 0.0000e+00
       2863 27 May 2025 08:48:21      7.064    11.6358  31.347131     3.2053 1.5728e+01    259.120     90.506      7.000    26.9616    20.4183    1486.08 0.0000e+00
       2874 27 May 2025 08:48:24      6.055    11.6689  31.295213     3.0925 3.0520e+01    265.488     92.721      6.000    26.8887    20.3561    1486.09 0.0000e+00
       2886 27 May 2025 08:48:27      5.046    11.8267  30.978279     2.9854 4.8774e+01    271.871     94.777      5.000    26.4764    20.0096    1486.13 0.0000e+00
       2898 27 May 2025 08:48:30      4.037    12.0044  30.306982     3.1563 6.0550e+01    275.874     95.410      4.000    25.7212    19.3943    1485.84 0.0000e+00
       2909 27 May 2025 08:48:33      3.028    12.0670  29.614338     3.3962 9.4015e+01    283.924     96.356      3.000    25.0321    18.8503    1485.23 0.0000e+00
       2921 27 May 2025 08:48:36      2.018    12.1448  26.817286     3.5332 1.7536e+02    289.904     97.507      2.000    22.4027    16.8043    1482.36 0.0000e+00
       2936 27 May 2025 08:48:40      1.009    12.2570  23.330721     3.1817 3.8725e+02    289.690     96.467      1.000    19.1668    14.2863    1478.91 0.0000e+00
