       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       1904 27 May 2025 09:40:35     22.203    10.9203  31.287835     2.3661 5.3108e-02    248.961     85.411     22.000    27.4258    20.8988    1484.33 0.0000e+00
       1913 27 May 2025 09:40:37     21.194    10.8319  31.157697     2.8249 5.3094e-02    248.188     85.045     21.000    27.3660    20.8668    1483.93 0.0000e+00
       1922 27 May 2025 09:40:39     20.185    10.7351  31.048465     3.2359 5.3071e-02    250.815     85.840     20.000    27.3325    20.8565    1483.52 0.0000e+00
       1931 27 May 2025 09:40:41     19.175    10.6799  30.987175     3.6835 5.3113e-02    251.983     86.113     19.000    27.3144    20.8513    1483.29 0.0000e+00
       1941 27 May 2025 09:40:44     18.166    10.6279  30.916527     4.3134 5.3130e-02    248.033     84.715     18.000    27.2847    20.8367    1483.04 0.0000e+00
       1950 27 May 2025 09:40:46     17.157    10.5730  30.842092     5.3053 5.8432e-02    233.334     79.751     17.000    27.2534    20.8211    1482.79 0.0000e+00
       1959 27 May 2025 09:40:49     16.148    10.5630  30.808825     6.7669 8.0570e-02    213.682     73.148     16.000    27.2288    20.8036    1482.71 0.0000e+00
       1969 27 May 2025 09:40:51     15.138    10.6038  30.819481     7.6648 1.1814e-01    198.271     68.111     15.000    27.2092    20.7817    1482.82 0.0000e+00
       1978 27 May 2025 09:40:53     14.129    10.6745  30.871583     8.0162 1.7398e-01    176.341     60.832     14.000    27.2078    20.7692    1483.05 0.0000e+00
       1986 27 May 2025 09:40:55     13.120    10.8232  30.999815    10.3156 2.5138e-01    160.931     55.728     13.000    27.2222    20.7563    1483.59 0.0000e+00
       1995 27 May 2025 09:40:57     12.110    11.0180  31.142015    11.0455 3.9495e-01    171.313     59.410     12.000    27.2159    20.7195    1484.27 0.0000e+00
       2004 27 May 2025 09:41:00     11.101    11.2063  31.224768    11.0113 6.2185e-01    198.739     68.972     11.000    27.1571    20.6425    1484.85 0.0000e+00
       2013 27 May 2025 09:41:02     10.092    11.3171  31.187901     9.9075 9.9110e-01    213.704     74.259     10.000    27.0408    20.5337    1485.09 0.0000e+00
       2022 27 May 2025 09:41:04      9.083    11.3810  31.141420    10.7744 1.5408e+00    223.691     78.144      9.000    26.9500    20.4526    1485.19 0.0000e+00
       2031 27 May 2025 09:41:06      8.074    11.4566  31.142064     9.3975 2.3933e+00    238.557     84.267      8.000    26.8961    20.3979    1485.38 0.0000e+00
       2039 27 May 2025 09:41:09      7.064    11.6993  31.243342     8.6618 3.6588e+00    260.240     92.889      7.000    26.8172    20.2955    1486.13 0.0000e+00
       2047 27 May 2025 09:41:11      6.055    12.2320  31.405336     5.2358 5.5734e+00    273.970     97.830      6.000    26.5897    20.0265    1487.70 0.0000e+00
       2055 27 May 2025 09:41:13      5.046    12.8612  31.410528     4.4105 9.0774e+00    280.241     99.421      5.000    26.1553    19.5780    1489.35 0.0000e+00
       2064 27 May 2025 09:41:15      4.037    13.2559  30.629508     5.0625 1.5176e+01    283.242    100.011      4.000    25.1755    18.7496    1489.52 0.0000e+00
       2073 27 May 2025 09:41:17      3.028    13.2163  29.662613     4.7047 2.5995e+01    291.061     99.296      3.000    24.3254    18.1013    1488.37 0.0000e+00
       2084 27 May 2025 09:41:20      2.018    13.1378  27.642102     5.0201 5.0532e+01    309.111     98.227      2.000    22.5560    16.7513    1486.00 0.0000e+00
       2096 27 May 2025 09:41:23      1.009    12.5053  19.121960     5.5688 1.7821e+02    318.337     98.070      1.000    15.3271    11.2831    1475.24 0.0000e+00
