       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        282 27 May 2025 12:13:14      0.846    12.1895  30.656771     2.6827 1.4303e+03    285.338    100.107      0.838    25.9214    19.5170    1486.68 0.0000e+00
        283 27 May 2025 12:13:15      0.845    12.1848  30.666199     2.4825 7.9139e+02    285.065    100.010      0.837    25.9334    19.5271    1486.67 0.0000e+00
        284 27 May 2025 12:13:15      0.845    12.1817  30.676876     2.4825 1.2453e+03    284.851     99.932      0.837    25.9455    19.5370    1486.68 0.0000e+00
        285 27 May 2025 12:13:15      0.847    12.1795  30.684782     2.7609 1.1545e+03    284.554     99.826      0.839    25.9544    19.5443    1486.68 0.0000e+00
        286 27 May 2025 12:13:15      0.850    12.1779  30.686831     2.7647 1.3198e+03    284.363     99.758      0.842    25.9575    19.5469    1486.68 0.0000e+00
        287 27 May 2025 12:13:15      0.851    12.1769  30.684870     2.4844 8.0552e+02    284.180     99.693      0.843    25.9563    19.5462    1486.67 0.0000e+00
        288 27 May 2025 12:13:16      0.851    12.1764  30.681829     2.4710 1.0010e+03    284.158     99.687      0.843    25.9538    19.5444    1486.67 0.0000e+00
        289 27 May 2025 12:13:16      0.849    12.1763  30.678392     2.4996 1.8998e+03    284.065     99.672      0.841    25.9507    19.5420    1486.67 0.0000e+00
        290 27 May 2025 12:13:16      0.846    12.1764  30.675398     2.6103 8.9552e+02    284.021     99.660      0.838    25.9479    19.5397    1486.66 0.0000e+00
        291 27 May 2025 12:13:16      0.844    12.1766  30.675068     2.6141 1.4135e+03    284.040     99.658      0.837    25.9474    19.5394    1486.66 0.0000e+00
        292 27 May 2025 12:13:16      0.844    12.1767  30.677896     2.7018 5.8804e+02    283.883     99.605      0.836    25.9500    19.5413    1486.67 0.0000e+00
        293 27 May 2025 12:13:18      0.845    12.1767  30.681263     2.6980 7.9903e+02    283.798     99.575      0.837    25.9531    19.5438    1486.67 0.0000e+00
        294 27 May 2025 12:13:18      0.847    12.1766  30.682861     2.6026 1.0595e+03    283.635     99.512      0.839    25.9547    19.5450    1486.67 0.0000e+00
        295 27 May 2025 12:13:18      0.847    12.1764  30.682444     2.6083 1.3611e+03    283.330     99.411      0.839    25.9544    19.5448    1486.67 0.0000e+00
        296 27 May 2025 12:13:18      0.846    12.1763  30.680704     2.7037 8.0026e+02    283.254     99.379      0.838    25.9528    19.5436    1486.67 0.0000e+00
        297 27 May 2025 12:13:18      0.844    12.1763  30.678614     2.7094 1.0107e+03    282.980     99.288      0.836    25.9509    19.5421    1486.67 0.0000e+00
        298 27 May 2025 12:13:18      0.842    12.1764  30.677019     2.4538 1.1916e+03    282.836     99.257      0.834    25.9493    19.5409    1486.66 0.0000e+00
        299 27 May 2025 12:13:19      0.841    12.1765  30.676289     2.4443 8.8405e+02    282.994     99.312      0.833    25.9486    19.5403    1486.66 0.0000e+00
        300 27 May 2025 12:13:19      0.841    12.1765  30.676023     2.5187 1.1175e+03    283.116     99.353      0.834    25.9483    19.5401    1486.66 0.0000e+00
        301 27 May 2025 12:13:19      0.844    12.1765  30.675459     2.5225 1.0023e+03    283.138     99.379      0.836    25.9478    19.5397    1486.66 0.0000e+00
        302 27 May 2025 12:13:19      0.846    12.1766  30.674515     2.6465 7.4218e+02    283.314     99.454      0.838    25.9469    19.5390    1486.66 0.0000e+00
        303 27 May 2025 12:13:19      0.846    12.1766  30.673841     2.6484 6.4102e+02    283.347     99.470      0.839    25.9463    19.5385    1486.66 0.0000e+00
        304 27 May 2025 12:13:20      0.845    12.1766  30.674204     2.6694 8.8579e+02    283.610     99.552      0.837    25.9466    19.5387    1486.66 0.0000e+00
        305 27 May 2025 12:13:20      0.843    12.1767  30.676418     2.6713 6.6063e+02    283.591     99.527      0.835    25.9486    19.5403    1486.66 0.0000e+00
        306 27 May 2025 12:13:20      0.841    12.1766  30.681273     2.6694 7.5956e+02    283.591     99.554      0.833    25.9532    19.5438    1486.67 0.0000e+00
        307 27 May 2025 12:13:20      0.841    12.1764  30.687649     2.6732 1.5711e+03    283.581     99.557      0.833    25.9593    19.5486    1486.68 0.0000e+00
        308 27 May 2025 12:13:20      0.842    12.1761  30.692476     2.9784 1.1138e+03    283.508     99.522      0.835    25.9640    19.5523    1486.68 0.0000e+00
        309 27 May 2025 12:13:22      0.845    12.1758  30.694809     2.9917 9.8433e+02    283.624     99.556      0.837    25.9664    19.5542    1486.68 0.0000e+00
        310 27 May 2025 12:13:22      0.846    12.1756  30.696083     2.6446 6.7359e+02    283.393     99.499      0.838    25.9677    19.5553    1486.68 0.0000e+00
        311 27 May 2025 12:13:22      0.846    12.1754  30.697014     2.6408 8.7350e+02    283.657     99.571      0.838    25.9687    19.5561    1486.68 0.0000e+00
        312 27 May 2025 12:13:22      0.845    12.1753  30.698298     2.6408 1.0593e+03    283.746     99.610      0.837    25.9700    19.5571    1486.68 0.0000e+00
        313 27 May 2025 12:13:22      0.843    12.1752  30.700960     2.6541 8.8483e+02    283.819     99.633      0.835    25.9725    19.5590    1486.69 0.0000e+00
        314 27 May 2025 12:13:23      0.841    12.1751  30.705690     2.6408 8.4720e+02    283.721     99.585      0.834    25.9770    19.5625    1486.69 0.0000e+00
        315 27 May 2025 12:13:23      0.841    12.1749  30.713737     2.7380 1.1687e+03    283.802     99.615      0.834    25.9847    19.5685    1486.70 0.0000e+00
        316 27 May 2025 12:13:23      0.842    12.1746  30.724474     2.7152 1.0616e+03    284.009     99.689      0.835    25.9950    19.5765    1486.71 0.0000e+00
        317 27 May 2025 12:13:23      0.843    12.1740  30.735544     2.5893 8.0781e+02    283.966     99.668      0.836    26.0057    19.5849    1486.72 0.0000e+00
        318 27 May 2025 12:13:23      0.845    12.1734  30.747278     2.5683 9.8541e+02    283.956     99.678      0.837    26.0171    19.5938    1486.73 0.0000e+00
        319 27 May 2025 12:13:23      0.845    12.1727  30.760494     2.6446 3.1231e+03    283.932     99.660      0.837    26.0299    19.6039    1486.75 0.0000e+00
        320 27 May 2025 12:13:24      0.845    12.1718  30.772821     2.6427 1.6016e+03    283.637     99.558      0.837    26.0420    19.6134    1486.76 0.0000e+00
        321 27 May 2025 12:13:24      0.844    12.1708  30.781174     2.6103 7.9903e+02    283.689     99.568      0.837    26.0505    19.6201    1486.76 0.0000e+00
        322 27 May 2025 12:13:24      0.844    12.1700  30.785242     2.6007 1.0037e+03    283.772     99.598      0.836    26.0549    19.6237    1486.77 0.0000e+00
        323 27 May 2025 12:13:24      0.843    12.1693  30.788979     2.5301 1.3833e+03    283.623     99.545      0.835    26.0589    19.6269    1486.77 0.0000e+00
        324 27 May 2025 12:13:24      0.842    12.1688  30.795259     2.5034 1.4070e+03    283.594     99.522      0.834    26.0651    19.6318    1486.78 0.0000e+00
        325 27 May 2025 12:13:26      0.842    12.1683  30.801023     2.5835 1.3881e+03    283.768     99.611      0.834    26.0708    19.6363    1486.78 0.0000e+00
        326 27 May 2025 12:13:26      0.842    12.1678  30.803959     2.5893 1.0274e+03    283.701     99.608      0.834    26.0739    19.6388    1486.78 0.0000e+00
        327 27 May 2025 12:13:26      0.843    12.1674  30.806332     2.8639 2.4809e+03    283.667     99.555      0.835    26.0764    19.6407    1486.78 0.0000e+00
        328 27 May 2025 12:13:26      0.844    12.1671  30.808270     2.8658 9.8068e+02    283.668     99.554      0.836    26.0784    19.6423    1486.79 0.0000e+00
        329 27 May 2025 12:13:26      0.845    12.1670  30.807755     2.5473 9.5469e+02    283.452     99.476      0.837    26.0780    19.6421    1486.78 0.0000e+00
        330 27 May 2025 12:13:27      0.845    12.1669  30.805592     2.5492 8.8928e+02    283.389     99.462      0.837    26.0761    19.6406    1486.78 0.0000e+00
        331 27 May 2025 12:13:27      0.844    12.1669  30.801968     2.6541 2.2764e+03    283.281     99.440      0.837    26.0727    19.6379    1486.78 0.0000e+00
        332 27 May 2025 12:13:27      0.844    12.1671  30.797077     2.6350 1.2481e+03    283.098     99.379      0.836    26.0680    19.6343    1486.77 0.0000e+00
        333 27 May 2025 12:13:27      0.843    12.1674  30.792984     2.7628 1.4899e+03    283.293     99.447      0.836    26.0639    19.6311    1486.77 0.0000e+00
        334 27 May 2025 12:13:27      0.842    12.1678  30.790026     2.7647 1.2519e+03    283.478     99.512      0.835    26.0609    19.6287    1486.77 0.0000e+00
        335 27 May 2025 12:13:28      0.842    12.1681  30.788067     2.6274 1.2028e+03    283.597     99.554      0.834    26.0588    19.6270    1486.77 0.0000e+00
        336 27 May 2025 12:13:28      0.841    12.1684  30.786650     2.6484 9.3040e+02    283.696     99.581      0.834    26.0573    19.6258    1486.76 0.0000e+00
        337 27 May 2025 12:13:28      0.842    12.1686  30.784313     2.5549 9.1889e+02    283.918     99.658      0.834    26.0550    19.6240    1486.76 0.0000e+00
        338 27 May 2025 12:13:28      0.843    12.1689  30.781042     2.5435 8.8328e+02    283.944     99.667      0.836    26.0518    19.6214    1486.76 0.0000e+00
        339 27 May 2025 12:13:28      0.844    12.1691  30.777710     2.5282 9.2837e+02    283.914     99.689      0.836    26.0485    19.6188    1486.76 0.0000e+00
        340 27 May 2025 12:13:28      0.844    12.1694  30.775181     2.7018 5.3756e+02    283.963     99.710      0.836    26.0459    19.6168    1486.75 0.0000e+00
        341 27 May 2025 12:13:29      0.842    12.1696  30.773960     2.7037 1.0820e+03    284.098     99.750      0.834    26.0446    19.6158    1486.75 0.0000e+00
        342 27 May 2025 12:13:29      0.840    12.1698  30.775518     2.5206 8.3562e+02    284.100     99.766      0.833    26.0459    19.6168    1486.76 0.0000e+00
        343 27 May 2025 12:13:29      0.841    12.1698  30.780293     2.5168 9.2433e+02    283.834     99.697      0.833    26.0504    19.6202    1486.76 0.0000e+00
        344 27 May 2025 12:13:29      0.842    12.1697  30.782421     2.5568 1.0078e+03    283.726     99.661      0.835    26.0525    19.6219    1486.76 0.0000e+00
        345 27 May 2025 12:13:29      0.844    12.1695  30.778717     2.5473 5.6921e+02    283.610     99.625      0.836    26.0492    19.6193    1486.76 0.0000e+00
        346 27 May 2025 12:13:31      0.845    12.1695  30.774611     2.8544 6.9269e+02    283.562     99.622      0.837    26.0453    19.6163    1486.75 0.0000e+00
        347 27 May 2025 12:13:31      0.844    12.1697  30.774435     2.8544 1.0332e+03    283.451     99.611      0.836    26.0450    19.6161    1486.75 0.0000e+00
        348 27 May 2025 12:13:31      0.843    12.1698  30.778625     2.3890 8.9123e+02    283.404     99.598      0.835    26.0488    19.6190    1486.76 0.0000e+00
        349 27 May 2025 12:13:31      0.842    12.1698  30.785389     2.3985 1.2728e+03    283.340     99.578      0.835    26.0552    19.6239    1486.77 0.0000e+00
        350 27 May 2025 12:13:31      0.844    12.1695  30.791700     2.5454 1.1620e+03    283.470     99.621      0.836    26.0612    19.6287    1486.77 0.0000e+00
        351 27 May 2025 12:13:32      0.846    12.1692  30.796349     2.5588 1.5915e+03    283.538     99.652      0.838    26.0658    19.6323    1486.78 0.0000e+00
        352 27 May 2025 12:13:32      0.848    12.1688  30.799685     2.6064 2.1139e+03    283.521     99.655      0.840    26.0692    19.6349    1486.78 0.0000e+00
        353 27 May 2025 12:13:32      0.849    12.1685  30.802040     2.5988 7.5230e+02    283.543     99.680      0.841    26.0716    19.6369    1486.78 0.0000e+00
        354 27 May 2025 12:13:32      0.849    12.1683  30.804544     2.4863 1.0350e+03    283.668     99.767      0.841    26.0741    19.6388    1486.78 0.0000e+00
        355 27 May 2025 12:13:32      0.852    12.1681  30.809790     2.4882 9.2151e+02    283.339     99.775      0.844    26.0791    19.6427    1486.79 0.0000e+00
        356 27 May 2025 12:13:32      0.861    12.1678  30.820515     2.5568 1.6830e+03    282.969     99.844      0.853    26.0894    19.6507    1486.80 0.0000e+00
        357 27 May 2025 12:13:33      0.878    12.1672  30.836117     2.5397 1.8044e+03    282.673     99.848      0.870    26.1044    19.6625    1486.82 0.0000e+00
        358 27 May 2025 12:13:33      0.903    12.1662  30.852629     2.6865 1.5422e+03    282.304     99.823      0.895    26.1205    19.6751    1486.83 0.0000e+00
        359 27 May 2025 12:13:33      0.936    12.1649  30.869833     2.6904 8.0657e+02    282.182     99.759      0.928    26.1375    19.6884    1486.85 0.0000e+00
        360 27 May 2025 12:13:33      0.978    12.1633  30.890787     2.5797 7.6372e+02    281.906     99.665      0.969    26.1581    19.7047    1486.87 0.0000e+00
        361 27 May 2025 12:13:33      1.028    12.1614  30.914877     2.5778 1.2726e+03    281.789     99.639      1.019    26.1820    19.7235    1486.89 0.0000e+00
        362 27 May 2025 12:13:35      1.088    12.1589  30.939798     2.5816 1.0637e+03    281.611     99.576      1.078    26.2070    19.7433    1486.91 0.0000e+00
        363 27 May 2025 12:13:35      1.157    12.1559  30.966396     2.5988 1.4268e+03    281.497     99.566      1.147    26.2340    19.7647    1486.94 0.0000e+00
        364 27 May 2025 12:13:35      1.236    12.1526  30.996557     2.6236 6.7847e+02    281.451     99.592      1.224    26.2645    19.7889    1486.96 0.0000e+00
        365 27 May 2025 12:13:35      1.321    12.1486  31.029285     2.9841 7.4137e+02    281.785     99.733      1.309    26.2979    19.8154    1486.99 0.0000e+00
        366 27 May 2025 12:13:35      1.413    12.1439  31.062372     2.9746 9.9971e+02    281.765     99.777      1.400    26.3321    19.8428    1487.01 0.0000e+00
        367 27 May 2025 12:13:36      1.510    12.1385  31.096819     3.1004 6.8771e+02    281.737     99.838      1.496    26.3681    19.8716    1487.04 0.0000e+00
        368 27 May 2025 12:13:36      1.612    12.1324  31.137140     3.1100 6.6034e+02    281.673     99.826      1.597    26.4102    19.9052    1487.07 0.0000e+00
        369 27 May 2025 12:13:36      1.721    12.1252  31.189720     3.3598 8.1134e+02    281.772     99.864      1.705    26.4645    19.9484    1487.11 0.0000e+00
        370 27 May 2025 12:13:36      1.835    12.1166  31.262032     3.3579 4.9216e+02    281.543     99.824      1.819    26.5383    20.0071    1487.17 0.0000e+00
        371 27 May 2025 12:13:36      1.955    12.1062  31.363041     3.1443 6.3489e+02    281.544     99.830      1.937    26.6404    20.0880    1487.26 0.0000e+00
        372 27 May 2025 12:13:37      2.079    12.0938  31.502584     3.1329 3.8639e+02    281.428     99.799      2.060    26.7803    20.1984    1487.38 0.0000e+00
        373 27 May 2025 12:13:37      2.205    12.0793  31.683142     3.4094 8.4093e+02    281.329     99.768      2.185    26.9604    20.3403    1487.55 0.0000e+00
        374 27 May 2025 12:13:37      2.332    12.0625  31.886875     3.4113 5.3556e+02    281.346     99.779      2.311    27.1642    20.5010    1487.73 0.0000e+00
        375 27 May 2025 12:13:37      2.461    12.0440  32.083111     3.2187 4.3675e+02    281.289     99.759      2.439    27.3625    20.6579    1487.91 0.0000e+00
        376 27 May 2025 12:13:37      2.591    12.0254  32.247288     3.2301 4.9130e+02    281.179     99.734      2.567    27.5311    20.7917    1488.05 0.0000e+00
        377 27 May 2025 12:13:37      2.723    12.0085  32.370216     2.8468 3.9673e+02    281.069     99.727      2.698    27.6596    20.8942    1488.14 0.0000e+00
        378 27 May 2025 12:13:39      2.857    11.9949  32.460903     2.8620 3.5191e+02    280.974     99.717      2.831    27.7554    20.9708    1488.21 0.0000e+00
        379 27 May 2025 12:13:39      2.993    11.9848  32.532520     3.1386 4.0629e+02    280.906     99.692      2.966    27.8306    21.0308    1488.27 0.0000e+00
        380 27 May 2025 12:13:39      3.131    11.9777  32.594406     3.1233 4.3914e+02    280.833     99.679      3.102    27.8945    21.0816    1488.32 0.0000e+00
        381 27 May 2025 12:13:39      3.269    11.9726  32.655121     2.9746 3.4551e+02    280.785     99.685      3.239    27.9557    21.1299    1488.38 0.0000e+00
        382 27 May 2025 12:13:39      3.407    11.9689  32.717846     2.9707 4.6378e+02    280.939     99.743      3.376    28.0179    21.1787    1488.44 0.0000e+00
        383 27 May 2025 12:13:40      3.544    11.9658  32.782795     3.3770 3.6015e+02    280.711     99.666      3.512    28.0817    21.2287    1488.51 0.0000e+00
        384 27 May 2025 12:13:40      3.681    11.9629  32.850639     3.3789 2.5228e+02    280.743     99.677      3.647    28.1482    21.2807    1488.58 0.0000e+00
        385 27 May 2025 12:13:40      3.818    11.9598  32.916271     3.1024 1.9754e+02    280.524     99.599      3.783    28.2127    21.3313    1488.65 0.0000e+00
        386 27 May 2025 12:13:40      3.955    11.9563  32.972519     3.0909 2.4474e+02    280.346     99.536      3.919    28.2687    21.3752    1488.71 0.0000e+00
        387 27 May 2025 12:13:40      4.093    11.9526  33.020859     3.1119 2.3836e+02    280.167     99.472      4.056    28.3173    21.4136    1488.75 0.0000e+00
        388 27 May 2025 12:13:41      4.231    11.9489  33.064438     4.0446 2.7591e+02    279.685     99.308      4.193    28.3615    21.4484    1488.80 0.0000e+00
        389 27 May 2025 12:13:41      4.369    11.9453  33.101559     4.0522 1.8578e+02    279.480     99.236      4.329    28.3994    21.4785    1488.83 0.0000e+00
        390 27 May 2025 12:13:41      4.506    11.9420  33.132057     3.4743 1.6984e+02    279.086     99.119      4.465    28.4308    21.5034    1488.86 0.0000e+00
        391 27 May 2025 12:13:41      4.641    11.9391  33.158005     3.4896 1.6433e+02    278.725     99.041      4.599    28.4576    21.5247    1488.88 0.0000e+00
        392 27 May 2025 12:13:41      4.776    11.9366  33.181480     2.7152 1.6318e+02    278.451     98.952      4.732    28.4818    21.5438    1488.91 0.0000e+00
        393 27 May 2025 12:13:43      4.911    11.9346  33.205368     2.7132 1.9455e+02    278.194     98.859      4.867    28.5060    21.5630    1488.93 0.0000e+00
        394 27 May 2025 12:13:43      5.047    11.9329  33.232525     2.7037 2.1870e+02    278.021     98.803      5.001    28.5331    21.5843    1488.96 0.0000e+00
        395 27 May 2025 12:13:43      5.183    11.9313  33.262508     2.6961 1.6127e+02    277.811     98.751      5.136    28.5627    21.6075    1488.99 0.0000e+00
        396 27 May 2025 12:13:43      5.318    11.9299  33.291134     2.5759 1.3281e+02    277.658     98.700      5.270    28.5910    21.6297    1489.02 0.0000e+00
        397 27 May 2025 12:13:43      5.453    11.9285  33.316242     2.5721 1.2848e+02    277.490     98.642      5.403    28.6159    21.6492    1489.05 0.0000e+00
        398 27 May 2025 12:13:43      5.585    11.9272  33.339531     2.3661 1.3987e+02    277.178     98.531      5.534    28.6390    21.6673    1489.07 0.0000e+00
        399 27 May 2025 12:13:44      5.717    11.9259  33.360939     2.3737 1.6913e+02    277.105     98.504      5.665    28.6603    21.6841    1489.10 0.0000e+00
        400 27 May 2025 12:13:44      5.848    11.9247  33.378292     2.5759 1.9867e+02    276.976     98.456      5.795    28.6777    21.6978    1489.11 0.0000e+00
        401 27 May 2025 12:13:44      5.980    11.9235  33.391266     2.5721 1.5052e+02    277.105     98.502      5.926    28.6909    21.7082    1489.13 0.0000e+00
        402 27 May 2025 12:13:44      6.113    11.9225  33.401089     2.4825 1.1087e+02    277.085     98.495      6.058    28.7010    21.7162    1489.14 0.0000e+00
        403 27 May 2025 12:13:44      6.247    11.9217  33.409420     2.4939 9.3257e+01    277.155     98.522      6.190    28.7095    21.7230    1489.15 0.0000e+00
        404 27 May 2025 12:13:45      6.380    11.9209  33.418049     2.5168 1.0933e+02    277.265     98.560      6.322    28.7182    21.7299    1489.16 0.0000e+00
        405 27 May 2025 12:13:45      6.513    11.9202  33.428928     2.5149 1.2149e+02    277.334     98.584      6.454    28.7291    21.7384    1489.17 0.0000e+00
        406 27 May 2025 12:13:45      6.645    11.9194  33.443974     2.3623 1.3174e+02    277.427     98.617      6.584    28.7440    21.7501    1489.19 0.0000e+00
        407 27 May 2025 12:13:45      6.776    11.9183  33.465275     2.3604 1.1791e+02    277.567     98.667      6.714    28.7650    21.7666    1489.21 0.0000e+00
        408 27 May 2025 12:13:45      6.907    11.9169  33.494576     2.3680 9.7698e+01    277.575     98.669      6.844    28.7940    21.7894    1489.24 0.0000e+00
        409 27 May 2025 12:13:47      7.039    11.9149  33.528114     2.3528 8.4123e+01    277.670     98.703      6.975    28.8274    21.8156    1489.28 0.0000e+00
        410 27 May 2025 12:13:47      7.171    11.9124  33.558464     2.3299 8.3647e+01    277.648     98.695      7.106    28.8582    21.8399    1489.31 0.0000e+00
        411 27 May 2025 12:13:47      7.303    11.9097  33.583687     2.2040 8.6963e+01    277.760     98.735      7.237    28.8842    21.8606    1489.33 0.0000e+00
        412 27 May 2025 12:13:47      7.434    11.9073  33.606464     2.2192 8.9252e+01    277.738     98.739      7.366    28.9078    21.8793    1489.35 0.0000e+00
        413 27 May 2025 12:13:47      7.564    11.9050  33.627281     2.3108 8.4936e+01    277.659     98.709      7.495    28.9294    21.8964    1489.37 0.0000e+00
        414 27 May 2025 12:13:47      7.692    11.9029  33.644058     2.2993 7.2657e+01    277.778     98.745      7.622    28.9469    21.9104    1489.39 0.0000e+00
        415 27 May 2025 12:13:48      7.821    11.9010  33.656086     2.1868 6.5885e+01    277.760     98.736      7.750    28.9598    21.9207    1489.40 0.0000e+00
        416 27 May 2025 12:13:48      7.951    11.8995  33.664246     2.1773 6.4279e+01    277.778     98.741      7.878    28.9688    21.9279    1489.41 0.0000e+00
        417 27 May 2025 12:13:48      8.081    11.8983  33.669514     2.1487 6.4335e+01    277.861     98.769      8.007    28.9747    21.9327    1489.41 0.0000e+00
        418 27 May 2025 12:13:48      8.211    11.8974  33.672867     2.1563 6.5928e+01    277.866     98.771      8.136    28.9785    21.9358    1489.42 0.0000e+00
        419 27 May 2025 12:13:48      8.339    11.8968  33.675110     2.1811 6.4603e+01    277.936     98.804      8.263    28.9810    21.9379    1489.42 0.0000e+00
        420 27 May 2025 12:13:49      8.465    11.8965  33.676823     2.1773 6.0479e+01    278.012     98.840      8.388    28.9829    21.9394    1489.42 0.0000e+00
        421 27 May 2025 12:13:49      8.590    11.8962  33.678192     2.2631 5.7241e+01    278.060     98.873      8.511    28.9844    21.9406    1489.43 0.0000e+00
        422 27 May 2025 12:13:49      8.714    11.8959  33.679176     2.2650 5.3168e+01    278.054     98.886      8.635    28.9855    21.9415    1489.43 0.0000e+00
        423 27 May 2025 12:13:49      8.839    11.8956  33.679871     2.2555 5.0464e+01    277.912     98.840      8.759    28.9863    21.9422    1489.43 0.0000e+00
        424 27 May 2025 12:13:49      8.965    11.8954  33.680557     2.2669 5.0102e+01    278.185     98.940      8.883    28.9871    21.9428    1489.43 0.0000e+00
        425 27 May 2025 12:13:51      9.091    11.8952  33.681427     2.2116 5.0102e+01    278.059     98.896      9.008    28.9880    21.9436    1489.43 0.0000e+00
        426 27 May 2025 12:13:51      9.216    11.8949  33.682652     2.2173 4.9731e+01    278.147     98.934      9.132    28.9894    21.9447    1489.44 0.0000e+00
        427 27 May 2025 12:13:51      9.339    11.8945  33.684540     2.0228 4.6243e+01    278.106     98.928      9.254    28.9914    21.9464    1489.44 0.0000e+00
        428 27 May 2025 12:13:51      9.461    11.8939  33.687519     2.0228 4.2495e+01    278.141     98.953      9.375    28.9947    21.9491    1489.44 0.0000e+00
        429 27 May 2025 12:13:51      9.582    11.8930  33.692150     2.2459 4.1261e+01    277.906     98.908      9.495    28.9997    21.9531    1489.45 0.0000e+00
        430 27 May 2025 12:13:52      9.704    11.8918  33.698021     2.2498 4.1099e+01    277.882     98.905      9.615    29.0063    21.9584    1489.45 0.0000e+00
        431 27 May 2025 12:13:52      9.826    11.8900  33.703476     2.2040 3.9265e+01    278.204     99.030      9.737    29.0128    21.9638    1489.46 0.0000e+00
        432 27 May 2025 12:13:52      9.949    11.8881  33.707893     2.2154 3.8075e+01    278.152     99.020      9.859    29.0184    21.9685    1489.46 0.0000e+00
        433 27 May 2025 12:13:52     10.072    11.8864  33.711910     2.3241 3.6583e+01    278.186     99.043      9.980    29.0236    21.9728    1489.46 0.0000e+00
        434 27 May 2025 12:13:52     10.193    11.8849  33.716297     2.3451 3.4951e+01    278.270     99.087     10.100    29.0289    21.9771    1489.47 0.0000e+00
        435 27 May 2025 12:13:52     10.313    11.8837  33.722115     2.3413 3.4951e+01    278.332     99.121     10.219    29.0353    21.9824    1489.47 0.0000e+00
        436 27 May 2025 12:13:53     10.432    11.8826  33.730766     2.3642 3.4062e+01    278.481     99.188     10.337    29.0444    21.9896    1489.48 0.0000e+00
        437 27 May 2025 12:13:53     10.551    11.8815  33.743301     2.3489 3.2577e+01    278.562     99.232     10.455    29.0572    21.9997    1489.49 0.0000e+00
        438 27 May 2025 12:13:53     10.671    11.8801  33.759861     2.7438 3.0042e+01    278.509     99.221     10.574    29.0740    22.0130    1489.51 0.0000e+00
        439 27 May 2025 12:13:53     10.792    11.8784  33.779533     2.7590 2.8496e+01    278.317     99.159     10.694    29.0941    22.0289    1489.53 0.0000e+00
        440 27 May 2025 12:13:53     10.914    11.8763  33.800056     2.3585 2.8118e+01    278.442     99.210     10.814    29.1152    22.0456    1489.55 0.0000e+00
        441 27 May 2025 12:13:55     11.036    11.8739  33.819382     2.3451 2.7481e+01    278.466     99.221     10.935    29.1355    22.0618    1489.57 0.0000e+00
        442 27 May 2025 12:13:55     11.159    11.8715  33.837605     2.3947 2.6958e+01    278.444     99.232     11.057    29.1548    22.0771    1489.59 0.0000e+00
        443 27 May 2025 12:13:55     11.281    11.8690  33.856358     2.4004 2.5105e+01    278.293     99.213     11.178    29.1746    22.0930    1489.60 0.0000e+00
        444 27 May 2025 12:13:55     11.403    11.8664  33.877602     2.2765 2.3823e+01    278.141     99.178     11.299    29.1968    22.1107    1489.62 0.0000e+00
        445 27 May 2025 12:13:55     11.525    11.8637  33.902817     2.2650 2.2582e+01    278.129     99.193     11.420    29.2230    22.1314    1489.65 0.0000e+00
        446 27 May 2025 12:13:56     11.647    11.8609  33.932899     2.7323 2.1646e+01    278.064     99.165     11.541    29.2538    22.1558    1489.67 0.0000e+00
        447 27 May 2025 12:13:56     11.771    11.8580  33.965565     2.7400 2.0775e+01    278.057     99.159     11.664    29.2873    22.1823    1489.71 0.0000e+00
        448 27 May 2025 12:13:56     11.896    11.8553  33.995953     2.2765 2.0132e+01    277.711     99.035     11.787    29.3184    22.2069    1489.74 0.0000e+00
        449 27 May 2025 12:13:56     12.022    11.8533  34.022099     2.2688 1.9487e+01    277.808     99.071     11.912    29.3450    22.2279    1489.76 0.0000e+00
        450 27 May 2025 12:13:56     12.149    11.8523  34.044510     2.2746 1.8148e+01    277.708     99.035     12.038    29.3671    22.2452    1489.79 0.0000e+00
        451 27 May 2025 12:13:57     12.274    11.8523  34.064312     2.2688 1.7361e+01    277.873     99.094     12.162    29.3860    22.2599    1489.81 0.0000e+00
        452 27 May 2025 12:13:57     12.399    11.8529  34.082851     2.0304 1.6725e+01    278.019     99.145     12.286    29.4032    22.2731    1489.84 0.0000e+00
        453 27 May 2025 12:13:57     12.524    11.8539  34.100769     2.0285 1.6150e+01    278.261     99.231     12.410    29.4195    22.2855    1489.86 0.0000e+00
        454 27 May 2025 12:13:57     12.650    11.8549  34.118408     2.1258 1.5688e+01    278.553     99.344     12.535    29.4355    22.2978    1489.89 0.0000e+00
        455 27 May 2025 12:13:57     12.777    11.8557  34.135754     2.1315 1.5236e+01    278.515     99.339     12.661    29.4514    22.3100    1489.91 0.0000e+00
        456 27 May 2025 12:13:57     12.906    11.8561  34.152630     2.0151 1.4655e+01    278.675     99.399     12.788    29.4672    22.3221    1489.93 0.0000e+00
        457 27 May 2025 12:13:59     13.035    11.8560  34.169807     2.0304 1.4176e+01    278.790     99.437     12.916    29.4837    22.3350    1489.95 0.0000e+00
        458 27 May 2025 12:13:59     13.165    11.8553  34.188869     1.9045 1.3740e+01    278.690     99.402     13.045    29.5024    22.3496    1489.98 0.0000e+00
        459 27 May 2025 12:13:59     13.295    11.8540  34.212074     1.8950 1.3139e+01    278.597     99.363     13.174    29.5256    22.3678    1490.00 0.0000e+00
