       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       1473 27 May 2025 08:42:35    135.605    11.8085  32.640232     1.9236 5.3098e-02    262.159     92.450    134.327    28.0168    21.2088    1490.05 0.0000e+00
       1474 27 May 2025 08:42:35    135.666    11.8087  32.640400     1.8969 5.3040e-02    262.012     92.398    134.388    28.0167    21.2087    1490.06 0.0000e+00
       1475 27 May 2025 08:42:35    135.717    11.8090  32.640533     1.9045 5.3203e-02    262.348     92.516    134.438    28.0167    21.2087    1490.06 0.0000e+00
       1476 27 May 2025 08:42:35    135.757    11.8091  32.640656     1.8950 5.3040e-02    262.265     92.486    134.477    28.0167    21.2086    1490.06 0.0000e+00
       1477 27 May 2025 08:42:35    135.785    11.8092  32.640759     1.8988 5.3075e-02    262.345     92.515    134.505    28.0167    21.2086    1490.06 0.0000e+00
       1478 27 May 2025 08:42:36    135.803    11.8093  32.640812     1.8320 5.3087e-02    262.242     92.478    134.523    28.0166    21.2086    1490.06 0.0000e+00
       1479 27 May 2025 08:42:36    135.812    11.8094  32.640827     1.8454 5.3110e-02    262.318     92.505    134.532    28.0166    21.2085    1490.06 0.0000e+00
       1480 27 May 2025 08:42:36    135.812    11.8095  32.640831     2.1963 5.3168e-02    262.345     92.514    134.532    28.0165    21.2085    1490.06 0.0000e+00
       1481 27 May 2025 08:42:36    135.803    11.8095  32.640827     2.2078 5.3098e-02    262.240     92.477    134.523    28.0165    21.2084    1490.06 0.0000e+00
       1482 27 May 2025 08:42:36    135.784    11.8096  32.640812     2.1963 5.3110e-02    262.249     92.480    134.505    28.0165    21.2084    1490.06 0.0000e+00
       1483 27 May 2025 08:42:36    135.757    11.8096  32.640793     2.1868 5.3098e-02    262.212     92.466    134.478    28.0165    21.2084    1490.06 0.0000e+00
       1484 27 May 2025 08:42:37    135.723    11.8096  32.640785     2.2040 5.3156e-02    262.116     92.433    134.443    28.0165    21.2084    1490.06 0.0000e+00
       1485 27 May 2025 08:42:37    135.682    11.8096  32.640778     2.3508 5.3052e-02    261.939     92.370    134.403    28.0165    21.2084    1490.06 0.0000e+00
       1486 27 May 2025 08:42:37    135.636    11.8096  32.640755     2.3699 5.3075e-02    261.884     92.350    134.357    28.0164    21.2084    1490.06 0.0000e+00
       1487 27 May 2025 08:42:37    135.584    11.8096  32.640717     2.0590 5.3133e-02    261.810     92.323    134.306    28.0164    21.2083    1490.06 0.0000e+00
       1488 27 May 2025 08:42:37    135.528    11.8096  32.640678     2.0533 5.3156e-02    261.897     92.354    134.250    28.0164    21.2083    1490.06 0.0000e+00
       1489 27 May 2025 08:42:39    135.467    11.8096  32.640606     2.0247 5.3098e-02    262.142     92.439    134.190    28.0163    21.2083    1490.06 0.0000e+00
       1490 27 May 2025 08:42:39    135.402    11.8096  32.640488     2.0361 5.3040e-02    262.145     92.441    134.126    28.0163    21.2083    1490.05 0.0000e+00
       1491 27 May 2025 08:42:39    135.334    11.8095  32.640354     2.4252 5.3087e-02    262.279     92.488    134.058    28.0162    21.2082    1490.05 0.0000e+00
       1492 27 May 2025 08:42:39    135.263    11.8094  32.640232     2.4290 5.3145e-02    262.280     92.489    133.988    28.0162    21.2082    1490.05 0.0000e+00
       1493 27 May 2025 08:42:39    135.190    11.8093  32.640106     2.1048 5.3180e-02    262.444     92.547    133.916    28.0162    21.2082    1490.05 0.0000e+00
       1494 27 May 2025 08:42:40    135.116    11.8093  32.639988     2.1201 5.3191e-02    262.385     92.526    133.843    28.0162    21.2082    1490.05 0.0000e+00
       1495 27 May 2025 08:42:40    135.042    11.8092  32.639881     2.3241 5.3064e-02    262.311     92.500    133.770    28.0161    21.2082    1490.05 0.0000e+00
       1496 27 May 2025 08:42:40    134.968    11.8091  32.639763     2.3470 5.3098e-02    262.086     92.421    133.696    28.0161    21.2082    1490.05 0.0000e+00
       1497 27 May 2025 08:42:40    134.895    11.8090  32.639618     1.9598 5.3226e-02    261.777     92.312    133.623    28.0161    21.2082    1490.04 0.0000e+00
       1498 27 May 2025 08:42:40    134.821    11.8089  32.639439     1.9427 5.3156e-02    261.678     92.278    133.550    28.0160    21.2081    1490.04 0.0000e+00
       1499 27 May 2025 08:42:41    134.746    11.8088  32.639233     1.9789 5.3110e-02    261.737     92.299    133.476    28.0159    21.2081    1490.04 0.0000e+00
       1500 27 May 2025 08:42:41    134.669    11.8087  32.639069     1.9846 5.3098e-02    261.677     92.278    133.400    28.0159    21.2081    1490.04 0.0000e+00
       1501 27 May 2025 08:42:41    134.591    11.8086  32.638916     2.0266 5.3075e-02    261.715     92.292    133.322    28.0159    21.2081    1490.04 0.0000e+00
       1502 27 May 2025 08:42:41    134.511    11.8085  32.638710     2.0228 5.3168e-02    261.746     92.302    133.244    28.0158    21.2080    1490.04 0.0000e+00
       1503 27 May 2025 08:42:41    134.432    11.8084  32.638447     2.0228 5.3075e-02    261.827     92.331    133.166    28.0156    21.2079    1490.03 0.0000e+00
       1504 27 May 2025 08:42:41    134.355    11.8082  32.638180     2.0190 5.3133e-02    261.924     92.366    133.089    28.0155    21.2079    1490.03 0.0000e+00
       1505 27 May 2025 08:42:42    134.279    11.8080  32.637997     2.2784 5.3133e-02    262.005     92.395    133.013    28.0155    21.2079    1490.03 0.0000e+00
       1506 27 May 2025 08:42:42    134.203    11.8078  32.637917     2.3089 5.3098e-02    261.953     92.377    132.939    28.0156    21.2080    1490.03 0.0000e+00
       1507 27 May 2025 08:42:42    134.127    11.8077  32.637859     2.2974 5.3203e-02    261.943     92.373    132.863    28.0156    21.2080    1490.03 0.0000e+00
       1508 27 May 2025 08:42:42    134.049    11.8077  32.637810     1.9675 5.3133e-02    261.929     92.368    132.786    28.0156    21.2080    1490.02 0.0000e+00
       1509 27 May 2025 08:42:42    133.970    11.8077  32.637810     1.9484 5.3145e-02    261.830     92.333    132.708    28.0157    21.2081    1490.02 0.0000e+00
       1510 27 May 2025 08:42:44    133.891    11.8077  32.637844     2.0895 5.3098e-02    261.650     92.270    132.630    28.0157    21.2081    1490.02 0.0000e+00
       1511 27 May 2025 08:42:44    133.813    11.8077  32.637875     2.0991 5.3133e-02    261.710     92.291    132.552    28.0158    21.2081    1490.02 0.0000e+00
       1512 27 May 2025 08:42:44    133.736    11.8078  32.637920     2.1086 5.3180e-02    261.902     92.359    132.476    28.0158    21.2081    1490.02 0.0000e+00
       1513 27 May 2025 08:42:44    133.660    11.8079  32.637993     2.1201 5.3145e-02    261.896     92.356    132.400    28.0158    21.2081    1490.02 0.0000e+00
       1514 27 May 2025 08:42:44    133.584    11.8080  32.638088     2.2841 5.3052e-02    261.936     92.371    132.325    28.0158    21.2081    1490.02 0.0000e+00
       1515 27 May 2025 08:42:45    133.507    11.8082  32.638180     2.2917 5.3098e-02    262.276     92.490    132.249    28.0158    21.2081    1490.02 0.0000e+00
       1516 27 May 2025 08:42:45    133.429    11.8083  32.638256     2.4271 5.3064e-02    262.083     92.422    132.172    28.0158    21.2081    1490.02 0.0000e+00
       1517 27 May 2025 08:42:45    133.349    11.8085  32.638309     2.4214 5.3168e-02    262.100     92.429    132.093    28.0158    21.2080    1490.02 0.0000e+00
       1518 27 May 2025 08:42:45    133.269    11.8086  32.638367     2.1983 5.3075e-02    262.184     92.458    132.014    28.0158    21.2080    1490.02 0.0000e+00
       1519 27 May 2025 08:42:45    133.190    11.8087  32.638432     2.2021 5.3133e-02    262.111     92.432    131.936    28.0158    21.2080    1490.01 0.0000e+00
       1520 27 May 2025 08:42:46    133.112    11.8088  32.638500     2.2021 5.3110e-02    262.039     92.407    131.858    28.0158    21.2080    1490.01 0.0000e+00
       1521 27 May 2025 08:42:46    133.034    11.8089  32.638565     2.2116 5.3029e-02    262.198     92.462    131.781    28.0158    21.2080    1490.01 0.0000e+00
       1522 27 May 2025 08:42:46    132.956    11.8090  32.638626     2.2726 5.3075e-02    262.148     92.445    131.703    28.0158    21.2080    1490.01 0.0000e+00
       1523 27 May 2025 08:42:46    132.875    11.8091  32.638653     2.2746 5.3075e-02    262.065     92.415    131.624    28.0158    21.2079    1490.01 0.0000e+00
       1524 27 May 2025 08:42:46    132.793    11.8092  32.638657     2.0819 5.3029e-02    262.071     92.417    131.542    28.0158    21.2079    1490.01 0.0000e+00
       1525 27 May 2025 08:42:46    132.709    11.8093  32.638668     2.0914 5.3087e-02    262.084     92.422    131.459    28.0158    21.2078    1490.01 0.0000e+00
       1526 27 May 2025 08:42:48    132.625    11.8093  32.638683     2.0151 5.3029e-02    261.919     92.364    131.376    28.0158    21.2079    1490.01 0.0000e+00
       1527 27 May 2025 08:42:48    132.543    11.8093  32.638683     2.0113 5.3064e-02    262.056     92.412    131.295    28.0158    21.2079    1490.01 0.0000e+00
       1528 27 May 2025 08:42:48    132.462    11.8093  32.638645     2.4195 5.3133e-02    262.073     92.418    131.215    28.0158    21.2078    1490.00 0.0000e+00
       1529 27 May 2025 08:42:48    132.383    11.8093  32.638584     2.4176 5.3064e-02    261.996     92.391    131.136    28.0157    21.2078    1490.00 0.0000e+00
       1530 27 May 2025 08:42:48    132.303    11.8093  32.638515     1.9808 5.3075e-02    262.094     92.425    131.057    28.0157    21.2078    1490.00 0.0000e+00
       1531 27 May 2025 08:42:49    132.220    11.8093  32.638470     1.9923 5.3098e-02    262.125     92.436    130.975    28.0157    21.2078    1490.00 0.0000e+00
       1532 27 May 2025 08:42:49    132.136    11.8093  32.638435     1.9751 5.3133e-02    262.066     92.415    130.892    28.0157    21.2078    1490.00 0.0000e+00
       1533 27 May 2025 08:42:49    132.050    11.8093  32.638386     2.2154 5.3110e-02    261.965     92.380    130.806    28.0157    21.2078    1490.00 0.0000e+00
       1534 27 May 2025 08:42:49    131.964    11.8092  32.638340     2.1983 5.3087e-02    261.925     92.365    130.721    28.0157    21.2078    1490.00 0.0000e+00
       1535 27 May 2025 08:42:49    131.878    11.8092  32.638294     2.1048 5.3133e-02    261.962     92.378    130.637    28.0157    21.2078    1489.99 0.0000e+00
       1536 27 May 2025 08:42:50    131.794    11.8092  32.638233     2.1162 5.2994e-02    261.802     92.322    130.553    28.0157    21.2078    1489.99 0.0000e+00
       1537 27 May 2025 08:42:50    131.710    11.8092  32.638161     2.1105 5.3133e-02    261.662     92.272    130.470    28.0157    21.2078    1489.99 0.0000e+00
       1538 27 May 2025 08:42:50    131.625    11.8091  32.638084     2.0991 5.3098e-02    261.743     92.301    130.386    28.0157    21.2078    1489.99 0.0000e+00
       1539 27 May 2025 08:42:50    131.540    11.8091  32.637997     2.3261 5.3052e-02    261.820     92.328    130.302    28.0157    21.2078    1489.99 0.0000e+00
       1540 27 May 2025 08:42:50    131.454    11.8090  32.637924     2.3413 5.3180e-02    261.761     92.307    130.217    28.0157    21.2078    1489.99 0.0000e+00
       1541 27 May 2025 08:42:50    131.368    11.8090  32.637844     2.2364 5.3098e-02    261.692     92.283    130.131    28.0157    21.2078    1489.99 0.0000e+00
       1542 27 May 2025 08:42:52    131.281    11.8089  32.637745     2.2555 5.3110e-02    261.730     92.296    130.045    28.0156    21.2078    1489.98 0.0000e+00
       1543 27 May 2025 08:42:52    131.196    11.8089  32.637642     2.1849 5.3145e-02    261.775     92.312    129.961    28.0156    21.2077    1489.98 0.0000e+00
       1544 27 May 2025 08:42:52    131.111    11.8089  32.637547     2.1716 5.3052e-02    261.840     92.335    129.877    28.0155    21.2077    1489.98 0.0000e+00
       1545 27 May 2025 08:42:52    131.027    11.8089  32.637466     2.2612 5.3156e-02    262.072     92.417    129.793    28.0155    21.2077    1489.98 0.0000e+00
       1546 27 May 2025 08:42:52    130.942    11.8088  32.637405     2.2612 5.3098e-02    262.212     92.466    129.709    28.0155    21.2077    1489.98 0.0000e+00
       1547 27 May 2025 08:42:53    130.857    11.8088  32.637341     2.0647 5.3052e-02    262.136     92.439    129.625    28.0155    21.2077    1489.98 0.0000e+00
       1548 27 May 2025 08:42:53    130.771    11.8088  32.637287     2.0800 5.3110e-02    262.283     92.491    129.540    28.0155    21.2077    1489.97 0.0000e+00
       1549 27 May 2025 08:42:53    130.686    11.8087  32.637241     2.1506 5.3110e-02    262.324     92.506    129.456    28.0155    21.2077    1489.97 0.0000e+00
       1550 27 May 2025 08:42:53    130.602    11.8087  32.637196     2.1410 5.3075e-02    262.251     92.480    129.372    28.0156    21.2077    1489.97 0.0000e+00
       1551 27 May 2025 08:42:53    130.519    11.8086  32.637142     2.4367 5.3180e-02    262.334     92.509    129.291    28.0156    21.2078    1489.97 0.0000e+00
       1552 27 May 2025 08:42:54    130.439    11.8086  32.637077     2.4157 5.2994e-02    262.152     92.445    129.211    28.0156    21.2078    1489.97 0.0000e+00
       1553 27 May 2025 08:42:54    130.359    11.8086  32.637005     2.2345 5.3145e-02    262.312     92.502    129.132    28.0156    21.2078    1489.97 0.0000e+00
       1554 27 May 2025 08:42:54    130.281    11.8085  32.636932     2.2478 5.3017e-02    262.253     92.481    129.055    28.0155    21.2077    1489.97 0.0000e+00
       1555 27 May 2025 08:42:54    130.202    11.8085  32.636890     2.3508 5.3064e-02    262.184     92.456    128.976    28.0155    21.2077    1489.96 0.0000e+00
       1556 27 May 2025 08:42:54    130.122    11.8085  32.636868     2.4290 5.3064e-02    262.245     92.478    128.897    28.0156    21.2078    1489.96 0.0000e+00
       1557 27 May 2025 08:42:56    130.040    11.8085  32.636833     2.4023 5.3098e-02    262.185     92.457    128.816    28.0156    21.2078    1489.96 0.0000e+00
       1558 27 May 2025 08:42:56    129.957    11.8085  32.636799     1.8587 5.3064e-02    262.289     92.494    128.734    28.0156    21.2078    1489.96 0.0000e+00
       1559 27 May 2025 08:42:56    129.874    11.8085  32.636776     1.8626 5.3156e-02    262.260     92.484    128.652    28.0156    21.2078    1489.96 0.0000e+00
       1560 27 May 2025 08:42:56    129.794    11.8085  32.636761     2.0609 5.3133e-02    262.222     92.470    128.572    28.0156    21.2078    1489.96 0.0000e+00
       1561 27 May 2025 08:42:56    129.715    11.8085  32.636742     2.0552 5.3075e-02    262.228     92.472    128.494    28.0156    21.2078    1489.96 0.0000e+00
       1562 27 May 2025 08:42:56    129.638    11.8085  32.636692     1.9846 5.3133e-02    262.304     92.499    128.418    28.0156    21.2078    1489.95 0.0000e+00
       1563 27 May 2025 08:42:57    129.560    11.8085  32.636608     1.9827 5.3087e-02    262.290     92.494    128.341    28.0155    21.2077    1489.95 0.0000e+00
       1564 27 May 2025 08:42:57    129.481    11.8085  32.636524     1.9541 5.3191e-02    262.045     92.408    128.263    28.0155    21.2077    1489.95 0.0000e+00
       1565 27 May 2025 08:42:57    129.400    11.8085  32.636475     1.9503 5.3052e-02    262.033     92.403    128.183    28.0155    21.2077    1489.95 0.0000e+00
       1566 27 May 2025 08:42:57    129.318    11.8085  32.636456     2.2021 5.2982e-02    262.043     92.407    128.101    28.0155    21.2077    1489.95 0.0000e+00
       1567 27 May 2025 08:42:57    129.236    11.8085  32.636429     2.2173 5.3110e-02    262.034     92.404    128.020    28.0155    21.2077    1489.95 0.0000e+00
       1568 27 May 2025 08:42:58    129.154    11.8085  32.636398     2.3909 5.3029e-02    262.012     92.396    127.939    28.0155    21.2077    1489.95 0.0000e+00
       1569 27 May 2025 08:42:58    129.073    11.8085  32.636349     2.3871 5.3087e-02    261.886     92.352    127.858    28.0155    21.2077    1489.95 0.0000e+00
       1570 27 May 2025 08:42:58    128.992    11.8085  32.636288     2.1983 5.3075e-02    261.889     92.353    127.779    28.0154    21.2076    1489.94 0.0000e+00
       1571 27 May 2025 08:42:58    128.912    11.8085  32.636227     2.2040 5.3098e-02    262.050     92.410    127.699    28.0154    21.2076    1489.94 0.0000e+00
       1572 27 May 2025 08:42:58    128.831    11.8086  32.636154     2.2154 5.3098e-02    262.116     92.433    127.618    28.0153    21.2075    1489.94 0.0000e+00
       1573 27 May 2025 08:43:00    128.749    11.8087  32.636105     2.2173 5.3087e-02    262.139     92.441    127.537    28.0152    21.2074    1489.94 0.0000e+00
       1574 27 May 2025 08:43:00    128.666    11.8087  32.636063     2.3032 5.3075e-02    262.174     92.453    127.455    28.0152    21.2074    1489.94 0.0000e+00
       1575 27 May 2025 08:43:00    128.582    11.8088  32.635990     2.2993 5.3156e-02    262.111     92.431    127.372    28.0151    21.2073    1489.94 0.0000e+00
       1576 27 May 2025 08:43:00    128.497    11.8088  32.635918     2.0533 5.3052e-02    262.126     92.436    127.288    28.0150    21.2072    1489.94 0.0000e+00
       1577 27 May 2025 08:43:00    128.412    11.8089  32.635860     2.0514 5.3133e-02    262.095     92.426    127.204    28.0149    21.2072    1489.94 0.0000e+00
       1578 27 May 2025 08:43:01    128.326    11.8089  32.635799     2.1277 5.3156e-02    262.031     92.403    127.119    28.0149    21.2071    1489.93 0.0000e+00
       1579 27 May 2025 08:43:01    128.241    11.8089  32.635738     2.1143 5.3087e-02    262.086     92.422    127.035    28.0148    21.2071    1489.93 0.0000e+00
       1580 27 May 2025 08:43:01    128.157    11.8090  32.635674     2.1029 5.3110e-02    261.939     92.370    126.951    28.0148    21.2070    1489.93 0.0000e+00
       1581 27 May 2025 08:43:01    128.074    11.8090  32.635590     2.3280 5.3110e-02    262.132     92.438    126.869    28.0147    21.2070    1489.93 0.0000e+00
       1582 27 May 2025 08:43:01    127.991    11.8090  32.635464     2.3299 5.3075e-02    262.095     92.425    126.787    28.0146    21.2069    1489.93 0.0000e+00
       1583 27 May 2025 08:43:01    127.907    11.8091  32.635311     2.0533 5.3098e-02    262.167     92.450    126.704    28.0144    21.2068    1489.93 0.0000e+00
       1584 27 May 2025 08:43:02    127.823    11.8091  32.635178     2.0533 5.3098e-02    262.118     92.433    126.620    28.0143    21.2066    1489.93 0.0000e+00
       1585 27 May 2025 08:43:02    127.737    11.8092  32.635082     2.2612 5.3133e-02    262.164     92.449    126.535    28.0142    21.2066    1489.92 0.0000e+00
       1586 27 May 2025 08:43:02    127.651    11.8092  32.635025     2.2688 5.3145e-02    262.062     92.412    126.450    28.0142    21.2065    1489.92 0.0000e+00
       1587 27 May 2025 08:43:02    127.564    11.8092  32.634975     2.1410 5.3098e-02    262.035     92.403    126.364    28.0141    21.2065    1489.92 0.0000e+00
       1588 27 May 2025 08:43:02    127.478    11.8093  32.634880     2.1506 5.3226e-02    262.133     92.436    126.279    28.0140    21.2064    1489.92 0.0000e+00
       1589 27 May 2025 08:43:04    127.393    11.8093  32.634747     2.1773 5.3168e-02    262.046     92.405    126.195    28.0139    21.2063    1489.92 0.0000e+00
       1590 27 May 2025 08:43:04    127.310    11.8093  32.634583     2.1849 5.3040e-02    262.040     92.403    126.112    28.0138    21.2062    1489.92 0.0000e+00
       1591 27 May 2025 08:43:04    127.227    11.8094  32.634407     2.2002 5.3098e-02    262.046     92.404    126.030    28.0136    21.2061    1489.92 0.0000e+00
       1592 27 May 2025 08:43:04    127.145    11.8094  32.634228     2.2002 5.3145e-02    262.085     92.416    125.949    28.0135    21.2059    1489.91 0.0000e+00
       1593 27 May 2025 08:43:04    127.061    11.8094  32.634056     2.2116 5.3145e-02    262.031     92.397    125.866    28.0133    21.2058    1489.91 0.0000e+00
       1594 27 May 2025 08:43:05    126.977    11.8095  32.633919     2.2078 5.3098e-02    262.119     92.427    125.782    28.0132    21.2057    1489.91 0.0000e+00
       1595 27 May 2025 08:43:05    126.891    11.8095  32.633785     2.0457 5.3098e-02    262.140     92.435    125.698    28.0131    21.2056    1489.91 0.0000e+00
       1596 27 May 2025 08:43:05    126.806    11.8095  32.633648     2.0609 5.3133e-02    262.167     92.444    125.614    28.0129    21.2055    1489.91 0.0000e+00
       1597 27 May 2025 08:43:05    126.724    11.8095  32.633492     1.9465 5.3145e-02    262.134     92.432    125.532    28.0128    21.2054    1489.91 0.0000e+00
       1598 27 May 2025 08:43:05    126.643    11.8094  32.633327     1.9598 5.3052e-02    262.306     92.492    125.453    28.0127    21.2053    1489.91 0.0000e+00
       1599 27 May 2025 08:43:05    126.566    11.8094  32.633137     2.4214 5.2994e-02    262.341     92.504    125.375    28.0126    21.2053    1489.90 0.0000e+00
       1600 27 May 2025 08:43:06    126.489    11.8093  32.632881     2.4271 5.3098e-02    262.123     92.427    125.299    28.0125    21.2051    1489.90 0.0000e+00
       1601 27 May 2025 08:43:06    126.412    11.8093  32.632580     2.1086 5.3168e-02    262.157     92.438    125.223    28.0122    21.2050    1489.90 0.0000e+00
       1602 27 May 2025 08:43:06    126.334    11.8092  32.632290     2.1086 5.3075e-02    262.070     92.407    125.146    28.0121    21.2049    1489.90 0.0000e+00
       1603 27 May 2025 08:43:06    126.253    11.8091  32.631996     1.9331 5.3156e-02    262.049     92.400    125.066    28.0119    21.2047    1489.90 0.0000e+00
       1604 27 May 2025 08:43:06    126.172    11.8090  32.631649     1.9389 5.3087e-02    262.030     92.393    124.986    28.0117    21.2046    1489.89 0.0000e+00
       1605 27 May 2025 08:43:07    126.091    11.8088  32.631237     1.9217 5.3098e-02    261.928     92.357    124.906    28.0114    21.2044    1489.89 0.0000e+00
       1606 27 May 2025 08:43:07    126.013    11.8086  32.630814     1.9789 5.3168e-02    261.878     92.340    124.828    28.0112    21.2043    1489.89 0.0000e+00
       1607 27 May 2025 08:43:07    125.937    11.8084  32.630409     1.9999 5.3110e-02    261.900     92.347    124.753    28.0110    21.2042    1489.89 0.0000e+00
       1608 27 May 2025 08:43:07    125.863    11.8081  32.629967     2.0819 5.3191e-02    262.015     92.388    124.680    28.0108    21.2041    1489.89 0.0000e+00
       1609 27 May 2025 08:43:07    125.789    11.8079  32.629463     2.0819 5.3133e-02    261.888     92.343    124.606    28.0106    21.2039    1489.88 0.0000e+00
       1610 27 May 2025 08:43:09    125.713    11.8076  32.629051     2.0209 5.3098e-02    261.883     92.342    124.531    28.0104    21.2038    1489.88 0.0000e+00
       1611 27 May 2025 08:43:09    125.635    11.8073  32.628799     2.0361 5.3110e-02    261.823     92.320    124.454    28.0104    21.2039    1489.88 0.0000e+00
       1612 27 May 2025 08:43:09    125.555    11.8071  32.628620     1.9217 5.3133e-02    261.848     92.329    124.375    28.0104    21.2039    1489.88 0.0000e+00
       1613 27 May 2025 08:43:09    125.475    11.8069  32.628429     1.9179 5.3098e-02    262.043     92.398    124.296    28.0104    21.2040    1489.87 0.0000e+00
       1614 27 May 2025 08:43:09    125.396    11.8067  32.628189     2.1201 5.3098e-02    262.026     92.391    124.218    28.0103    21.2039    1489.87 0.0000e+00
       1615 27 May 2025 08:43:10    125.319    11.8066  32.627930     2.1124 5.3064e-02    262.273     92.479    124.141    28.0103    21.2039    1489.87 0.0000e+00
       1616 27 May 2025 08:43:10    125.243    11.8064  32.627678     2.0419 5.3098e-02    262.244     92.468    124.066    28.0102    21.2039    1489.87 0.0000e+00
       1617 27 May 2025 08:43:10    125.168    11.8062  32.627411     2.0190 5.3133e-02    262.294     92.486    123.991    28.0101    21.2038    1489.87 0.0000e+00
       1618 27 May 2025 08:43:10    125.091    11.8061  32.627129     2.2555 5.3133e-02    262.371     92.513    123.915    28.0099    21.2037    1489.86 0.0000e+00
       1619 27 May 2025 08:43:10    125.014    11.8060  32.626896     2.2231 5.3156e-02    262.436     92.536    123.838    28.0098    21.2037    1489.86 0.0000e+00
       1620 27 May 2025 08:43:10    124.934    11.8058  32.626762     2.0190 5.3087e-02    262.322     92.496    123.760    28.0098    21.2037    1489.86 0.0000e+00
       1621 27 May 2025 08:43:11    124.855    11.8057  32.626682     2.0266 5.3145e-02    262.059     92.403    123.681    28.0099    21.2037    1489.86 0.0000e+00
       1622 27 May 2025 08:43:11    124.775    11.8057  32.626621     2.1086 5.3133e-02    261.903     92.348    123.603    28.0099    21.2037    1489.86 0.0000e+00
       1623 27 May 2025 08:43:11    124.698    11.8056  32.626587     2.1067 5.3098e-02    261.930     92.358    123.525    28.0099    21.2038    1489.86 0.0000e+00
       1624 27 May 2025 08:43:11    124.621    11.8056  32.626564     2.5015 5.3087e-02    261.931     92.357    123.450    28.0099    21.2038    1489.86 0.0000e+00
       1625 27 May 2025 08:43:11    124.546    11.8056  32.626526     2.5130 5.3168e-02    261.945     92.362    123.376    28.0099    21.2038    1489.85 0.0000e+00
       1626 27 May 2025 08:43:13    124.471    11.8056  32.626480     2.4634 5.3098e-02    262.093     92.415    123.301    28.0099    21.2038    1489.85 0.0000e+00
       1627 27 May 2025 08:43:13    124.396    11.8056  32.626431     2.4805 5.3029e-02    262.242     92.467    123.227    28.0099    21.2037    1489.85 0.0000e+00
       1628 27 May 2025 08:43:13    124.320    11.8056  32.626369     2.1811 5.3180e-02    262.177     92.443    123.151    28.0098    21.2037    1489.85 0.0000e+00
       1629 27 May 2025 08:43:13    124.243    11.8057  32.626293     2.0991 5.3180e-02    262.323     92.495    123.075    28.0098    21.2037    1489.85 0.0000e+00
       1630 27 May 2025 08:43:13    124.165    11.8057  32.626228     2.0819 5.3133e-02    262.292     92.484    122.998    28.0097    21.2036    1489.85 0.0000e+00
       1631 27 May 2025 08:43:14    124.087    11.8056  32.626167     2.1048 5.3180e-02    262.356     92.506    122.921    28.0097    21.2036    1489.85 0.0000e+00
       1632 27 May 2025 08:43:14    124.009    11.8056  32.626095     2.1124 5.3110e-02    262.286     92.481    122.843    28.0097    21.2036    1489.85 0.0000e+00
       1633 27 May 2025 08:43:14    123.931    11.8056  32.626022     2.2517 5.3029e-02    262.135     92.428    122.767    28.0097    21.2036    1489.84 0.0000e+00
       1634 27 May 2025 08:43:14    123.854    11.8056  32.625946     2.2288 5.3098e-02    262.008     92.383    122.691    28.0096    21.2036    1489.84 0.0000e+00
       1635 27 May 2025 08:43:14    123.778    11.8056  32.625881     2.0647 5.3087e-02    261.945     92.361    122.615    28.0096    21.2035    1489.84 0.0000e+00
       1636 27 May 2025 08:43:14    123.702    11.8055  32.625820     2.0342 5.3168e-02    262.067     92.404    122.540    28.0096    21.2035    1489.84 0.0000e+00
       1637 27 May 2025 08:43:15    123.627    11.8055  32.625755     2.1925 5.3075e-02    261.909     92.348    122.465    28.0096    21.2035    1489.84 0.0000e+00
       1638 27 May 2025 08:43:15    123.551    11.8055  32.625671     2.2021 5.3133e-02    261.744     92.290    122.390    28.0095    21.2035    1489.84 0.0000e+00
       1639 27 May 2025 08:43:15    123.474    11.8055  32.625595     2.2135 5.3064e-02    261.682     92.268    122.314    28.0095    21.2035    1489.84 0.0000e+00
       1640 27 May 2025 08:43:15    123.398    11.8055  32.625519     2.2021 5.3098e-02    261.971     92.369    122.238    28.0095    21.2034    1489.83 0.0000e+00
       1641 27 May 2025 08:43:15    123.321    11.8054  32.625423     2.0151 5.3087e-02    261.825     92.317    122.162    28.0095    21.2034    1489.83 0.0000e+00
       1642 27 May 2025 08:43:17    123.245    11.8054  32.625301     2.0247 5.3040e-02    261.891     92.341    122.087    28.0094    21.2034    1489.83 0.0000e+00
       1643 27 May 2025 08:43:17    123.170    11.8053  32.625175     2.2631 5.3075e-02    261.956     92.364    122.012    28.0094    21.2034    1489.83 0.0000e+00
       1644 27 May 2025 08:43:17    123.095    11.8053  32.625050     2.2707 5.3087e-02    261.896     92.342    121.939    28.0093    21.2033    1489.83 0.0000e+00
       1645 27 May 2025 08:43:17    123.021    11.8052  32.624916     2.1468 5.3145e-02    261.918     92.350    121.865    28.0093    21.2033    1489.83 0.0000e+00
       1646 27 May 2025 08:43:17    122.947    11.8051  32.624783     2.1506 5.3110e-02    261.968     92.367    121.792    28.0092    21.2033    1489.83 0.0000e+00
       1647 27 May 2025 08:43:18    122.873    11.8050  32.624664     2.3089 5.3226e-02    261.951     92.361    121.718    28.0092    21.2033    1489.82 0.0000e+00
