       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        637 27 May 2025 09:35:19     39.206    11.4448  31.989981     0.9890 5.3087e-02    253.416     88.603     38.845    27.7041    21.0272    1486.82 0.0000e+00
        638 27 May 2025 09:35:19     39.337    11.4474  31.994232     1.0100 5.3075e-02    253.521     88.645     38.976    27.7062    21.0284    1486.83 0.0000e+00
        639 27 May 2025 09:35:19     39.470    11.4502  31.998922     1.0214 5.3098e-02    253.431     88.622     39.107    27.7085    21.0297    1486.84 0.0000e+00
        640 27 May 2025 09:35:19     39.603    11.4534  32.004147     0.9508 5.3214e-02    253.545     88.670     39.239    27.7111    21.0312    1486.86 0.0000e+00
        641 27 May 2025 09:35:19     39.735    11.4569  32.009407     0.9661 5.3087e-02    253.346     88.609     39.370    27.7134    21.0324    1486.88 0.0000e+00
        642 27 May 2025 09:35:19     39.867    11.4607  32.014034     0.9279 5.3087e-02    253.346     88.618     39.500    27.7150    21.0330    1486.90 0.0000e+00
        643 27 May 2025 09:35:20     39.997    11.4644  32.017818     0.9165 5.3064e-02    253.305     88.611     39.630    27.7158    21.0329    1486.91 0.0000e+00
        644 27 May 2025 09:35:20     40.128    11.4678  32.020885     0.9203 5.3098e-02    253.311     88.621     39.759    27.7161    21.0327    1486.93 0.0000e+00
        645 27 May 2025 09:35:20     40.259    11.4707  32.023533     0.9127 5.3145e-02    253.471     88.686     39.889    27.7164    21.0324    1486.94 0.0000e+00
        646 27 May 2025 09:35:20     40.391    11.4731  32.026199     1.0061 5.3110e-02    253.546     88.722     40.020    27.7171    21.0325    1486.95 0.0000e+00
        647 27 May 2025 09:35:20     40.523    11.4754  32.029255     1.0081 5.3110e-02    253.682     88.781     40.150    27.7183    21.0330    1486.96 0.0000e+00
        648 27 May 2025 09:35:21     40.655    11.4776  32.032684     1.0138 5.3098e-02    253.759     88.816     40.281    27.7199    21.0339    1486.97 0.0000e+00
        649 27 May 2025 09:35:21     40.787    11.4800  32.036198     0.9203 5.3098e-02    253.851     88.855     40.411    27.7214    21.0347    1486.99 0.0000e+00
        650 27 May 2025 09:35:21     40.917    11.4826  32.039585     0.9260 5.3180e-02    253.874     88.869     40.541    27.7227    21.0352    1487.00 0.0000e+00
        651 27 May 2025 09:35:21     41.047    11.4851  32.042885     0.9203 5.3087e-02    253.941     88.896     40.670    27.7239    21.0357    1487.01 0.0000e+00
        652 27 May 2025 09:35:21     41.178    11.4877  32.046246     0.9260 5.3098e-02    253.757     88.838     40.799    27.7251    21.0362    1487.02 0.0000e+00
        653 27 May 2025 09:35:23     41.308    11.4902  32.049740     0.9394 5.3098e-02    253.810     88.867     40.928    27.7265    21.0369    1487.04 0.0000e+00
        654 27 May 2025 09:35:23     41.440    11.4928  32.053440     0.9451 5.3064e-02    253.727     88.851     41.059    27.7281    21.0377    1487.05 0.0000e+00
        655 27 May 2025 09:35:23     41.573    11.4954  32.057522     0.9260 5.3075e-02    253.508     88.785     41.191    27.7300    21.0387    1487.06 0.0000e+00
        656 27 May 2025 09:35:23     41.708    11.4982  32.062214     0.9279 5.3168e-02    253.569     88.814     41.324    27.7324    21.0401    1487.08 0.0000e+00
        657 27 May 2025 09:35:23     41.842    11.5012  32.067383     0.9546 5.3029e-02    253.494     88.794     41.457    27.7350    21.0416    1487.09 0.0000e+00
        658 27 May 2025 09:35:24     41.975    11.5045  32.072578     0.9585 5.3180e-02    253.471     88.790     41.589    27.7375    21.0430    1487.11 0.0000e+00
        659 27 May 2025 09:35:24     42.107    11.5080  32.077705     0.8879 5.3156e-02    253.537     88.815     41.720    27.7397    21.0441    1487.13 0.0000e+00
        660 27 May 2025 09:35:24     42.238    11.5117  32.082817     0.8898 5.3075e-02    253.539     88.817     41.849    27.7418    21.0451    1487.15 0.0000e+00
        661 27 May 2025 09:35:24     42.370    11.5154  32.087917     0.8784 5.3156e-02    253.521     88.812     41.980    27.7438    21.0460    1487.16 0.0000e+00
        662 27 May 2025 09:35:24     42.503    11.5191  32.093243     0.8898 5.3098e-02    253.589     88.838     42.112    27.7461    21.0471    1487.18 0.0000e+00
        663 27 May 2025 09:35:24     42.637    11.5229  32.098919     0.9279 5.3110e-02    253.845     88.931     42.245    27.7486    21.0485    1487.20 0.0000e+00
        664 27 May 2025 09:35:25     42.772    11.5268  32.104618     0.9165 5.3110e-02    253.834     88.931     42.378    27.7511    21.0497    1487.22 0.0000e+00
        665 27 May 2025 09:35:25     42.906    11.5308  32.109844     0.9241 5.3156e-02    253.893     88.956     42.511    27.7531    21.0506    1487.24 0.0000e+00
        666 27 May 2025 09:35:25     43.038    11.5346  32.114437     0.9203 5.3203e-02    253.969     88.986     42.642    27.7545    21.0510    1487.26 0.0000e+00
        667 27 May 2025 09:35:25     43.171    11.5382  32.118679     0.9222 5.3145e-02    254.040     89.014     42.773    27.7559    21.0515    1487.27 0.0000e+00
        668 27 May 2025 09:35:25     43.303    11.5415  32.122906     0.9299 5.3064e-02    254.087     89.035     42.904    27.7574    21.0521    1487.29 0.0000e+00
        669 27 May 2025 09:35:26     43.435    11.5445  32.127590     0.9356 5.3110e-02    254.098     89.042     43.035    27.7596    21.0532    1487.30 0.0000e+00
        670 27 May 2025 09:35:26     43.567    11.5477  32.133244     0.9356 5.3145e-02    254.051     89.030     43.166    27.7626    21.0551    1487.32 0.0000e+00
        671 27 May 2025 09:35:26     43.699    11.5511  32.139542     0.9279 5.3075e-02    253.933     88.993     43.296    27.7660    21.0571    1487.34 0.0000e+00
        672 27 May 2025 09:35:26     43.830    11.5549  32.145454     0.9260 5.3017e-02    253.887     88.980     43.427    27.7688    21.0586    1487.36 0.0000e+00
        673 27 May 2025 09:35:26     43.960    11.5588  32.150288     0.9089 5.3168e-02    253.912     88.991     43.556    27.7704    21.0592    1487.38 0.0000e+00
        674 27 May 2025 09:35:28     44.090    11.5624  32.153976     0.9184 5.3110e-02    253.752     88.936     43.684    27.7712    21.0592    1487.39 0.0000e+00
        675 27 May 2025 09:35:28     44.220    11.5654  32.156731     0.9222 5.3029e-02    253.482     88.842     43.812    27.7715    21.0589    1487.40 0.0000e+00
        676 27 May 2025 09:35:28     44.350    11.5679  32.158791     0.9279 5.3133e-02    253.255     88.764     43.941    27.7716    21.0586    1487.42 0.0000e+00
        677 27 May 2025 09:35:28     44.481    11.5698  32.160469     0.9260 5.3075e-02    253.146     88.727     44.072    27.7717    21.0584    1487.42 0.0000e+00
        678 27 May 2025 09:35:28     44.614    11.5712  32.162109     0.9241 5.3145e-02    252.864     88.633     44.203    27.7721    21.0584    1487.43 0.0000e+00
        679 27 May 2025 09:35:29     44.746    11.5725  32.164024     0.9318 5.3145e-02    253.033     88.695     44.334    27.7730    21.0589    1487.44 0.0000e+00
        680 27 May 2025 09:35:29     44.878    11.5736  32.166348     0.8993 5.3098e-02    253.075     88.714     44.465    27.7743    21.0597    1487.45 0.0000e+00
        681 27 May 2025 09:35:29     45.009    11.5748  32.168991     0.9012 5.3168e-02    252.972     88.681     44.594    27.7759    21.0607    1487.46 0.0000e+00
        682 27 May 2025 09:35:29     45.138    11.5761  32.171829     0.8974 5.3110e-02    253.078     88.724     44.723    27.7776    21.0619    1487.46 0.0000e+00
        683 27 May 2025 09:35:29     45.268    11.5774  32.174751     0.8841 5.3133e-02    253.157     88.757     44.851    27.7794    21.0630    1487.47 0.0000e+00
        684 27 May 2025 09:35:29     45.400    11.5787  32.177654     0.9012 5.3087e-02    253.122     88.750     44.982    27.7811    21.0641    1487.48 0.0000e+00
        685 27 May 2025 09:35:30     45.533    11.5801  32.180576     0.9012 5.3110e-02    253.256     88.801     45.114    27.7828    21.0652    1487.49 0.0000e+00
        686 27 May 2025 09:35:30     45.669    11.5814  32.183548     0.9871 5.3075e-02    253.325     88.827     45.249    27.7846    21.0664    1487.50 0.0000e+00
        687 27 May 2025 09:35:30     45.806    11.5827  32.186562     0.9890 5.3133e-02    253.173     88.776     45.384    27.7865    21.0676    1487.51 0.0000e+00
        688 27 May 2025 09:35:30     45.943    11.5841  32.189449     0.9642 5.3052e-02    253.244     88.802     45.520    27.7882    21.0687    1487.52 0.0000e+00
        689 27 May 2025 09:35:30     46.079    11.5854  32.191879     0.9508 5.3098e-02    253.264     88.810     45.655    27.7894    21.0694    1487.53 0.0000e+00
        690 27 May 2025 09:35:32     46.215    11.5867  32.193748     0.9318 5.3075e-02    253.269     88.813     45.789    27.7902    21.0698    1487.53 0.0000e+00
        691 27 May 2025 09:35:32     46.349    11.5879  32.195240     0.9203 5.3075e-02    253.244     88.806     45.922    27.7907    21.0700    1487.54 0.0000e+00
        692 27 May 2025 09:35:32     46.483    11.5888  32.196587     0.9508 5.3145e-02    252.923     88.696     46.055    27.7912    21.0702    1487.55 0.0000e+00
        693 27 May 2025 09:35:32     46.617    11.5897  32.198025     0.9604 5.3040e-02    252.989     88.722     46.188    27.7919    21.0706    1487.55 0.0000e+00
        694 27 May 2025 09:35:32     46.753    11.5904  32.199802     0.8879 5.3110e-02    253.005     88.729     46.322    27.7930    21.0713    1487.56 0.0000e+00
        695 27 May 2025 09:35:33     46.890    11.5913  32.202160     0.8955 5.3133e-02    252.902     88.695     46.458    27.7945    21.0724    1487.57 0.0000e+00
        696 27 May 2025 09:35:33     47.027    11.5923  32.204987     0.9527 5.3203e-02    252.794     88.659     46.594    27.7964    21.0737    1487.57 0.0000e+00
        697 27 May 2025 09:35:33     47.165    11.5935  32.207939     0.9699 5.3087e-02    252.762     88.649     46.730    27.7983    21.0749    1487.58 0.0000e+00
        698 27 May 2025 09:35:33     47.301    11.5949  32.211040     0.9527 5.3203e-02    252.767     88.653     46.865    27.8002    21.0762    1487.59 0.0000e+00
        699 27 May 2025 09:35:33     47.435    11.5964  32.214424     0.9260 5.3098e-02    252.726     88.641     46.998    27.8023    21.0775    1487.60 0.0000e+00
        700 27 May 2025 09:35:33     47.568    11.5980  32.217854     0.9203 5.3087e-02    252.754     88.652     47.129    27.8043    21.0788    1487.61 0.0000e+00
        701 27 May 2025 09:35:34     47.701    11.5997  32.220959     1.1454 5.3133e-02    252.926     88.714     47.261    27.8059    21.0798    1487.62 0.0000e+00
        702 27 May 2025 09:35:34     47.834    11.6014  32.223522     1.1378 5.3017e-02    252.940     88.720     47.394    27.8070    21.0803    1487.63 0.0000e+00
        703 27 May 2025 09:35:34     47.969    11.6030  32.225494     0.9890 5.3040e-02    253.004     88.744     47.527    27.8076    21.0806    1487.64 0.0000e+00
        704 27 May 2025 09:35:34     48.103    11.6044  32.226967     0.9852 5.3168e-02    252.998     88.745     47.660    27.8080    21.0806    1487.65 0.0000e+00
        705 27 May 2025 09:35:34     48.237    11.6056  32.228157     0.9604 5.3087e-02    252.836     88.691     47.792    27.8082    21.0806    1487.66 0.0000e+00
        706 27 May 2025 09:35:36     48.370    11.6065  32.229275     0.9451 5.3145e-02    252.845     88.697     47.924    27.8085    21.0807    1487.66 0.0000e+00
        707 27 May 2025 09:35:36     48.503    11.6073  32.230465     0.9089 5.3156e-02    252.784     88.679     48.056    27.8090    21.0809    1487.67 0.0000e+00
        708 27 May 2025 09:35:36     48.635    11.6080  32.231819     0.9260 5.3145e-02    252.707     88.655     48.187    27.8097    21.0813    1487.67 0.0000e+00
        709 27 May 2025 09:35:36     48.768    11.6087  32.233379     0.9642 5.3098e-02    252.583     88.615     48.318    27.8106    21.0819    1487.68 0.0000e+00
        710 27 May 2025 09:35:36     48.900    11.6095  32.235035     0.9432 5.3052e-02    252.548     88.604     48.450    27.8116    21.0825    1487.68 0.0000e+00
        711 27 May 2025 09:35:37     49.033    11.6104  32.236549     0.9470 5.3040e-02    252.463     88.575     48.581    27.8123    21.0829    1487.69 0.0000e+00
        712 27 May 2025 09:35:37     49.165    11.6113  32.237873     0.9489 5.3180e-02    252.516     88.594     48.712    27.8128    21.0832    1487.70 0.0000e+00
        713 27 May 2025 09:35:37     49.297    11.6122  32.239140     0.9222 5.3075e-02    252.513     88.593     48.843    27.8133    21.0834    1487.70 0.0000e+00
        714 27 May 2025 09:35:37     49.430    11.6130  32.240433     0.9070 5.3098e-02    252.604     88.625     48.974    27.8139    21.0837    1487.71 0.0000e+00
        715 27 May 2025 09:35:37     49.562    11.6138  32.241726     0.9203 5.3017e-02    252.565     88.611     49.105    27.8145    21.0840    1487.71 0.0000e+00
        716 27 May 2025 09:35:38     49.695    11.6146  32.243015     0.9203 5.3133e-02    252.705     88.661     49.237    27.8151    21.0844    1487.72 0.0000e+00
        717 27 May 2025 09:35:38     49.827    11.6153  32.244293     0.8726 5.3145e-02    252.851     88.712     49.368    27.8157    21.0848    1487.72 0.0000e+00
        718 27 May 2025 09:35:38     49.960    11.6160  32.245560     0.9051 5.3098e-02    252.983     88.758     49.500    27.8164    21.0851    1487.73 0.0000e+00
        719 27 May 2025 09:35:38     50.094    11.6167  32.246861     0.9089 5.3145e-02    253.041     88.778     49.632    27.8170    21.0855    1487.74 0.0000e+00
        720 27 May 2025 09:35:38     50.227    11.6174  32.248337     0.9279 5.3098e-02    252.944     88.744     49.764    27.8179    21.0861    1487.74 0.0000e+00
        721 27 May 2025 09:35:38     50.360    11.6181  32.250149     0.9585 5.3064e-02    252.955     88.747     49.895    27.8190    21.0868    1487.75 0.0000e+00
        722 27 May 2025 09:35:40     50.491    11.6190  32.252251     0.9623 5.3168e-02    253.122     88.806     50.026    27.8203    21.0877    1487.75 0.0000e+00
        723 27 May 2025 09:35:40     50.621    11.6200  32.254425     0.9623 5.3238e-02    253.112     88.804     50.154    27.8216    21.0885    1487.76 0.0000e+00
        724 27 May 2025 09:35:40     50.751    11.6211  32.256535     0.9642 5.3087e-02    253.115     88.806     50.283    27.8227    21.0892    1487.77 0.0000e+00
        725 27 May 2025 09:35:40     50.880    11.6222  32.258484     0.9394 5.3087e-02    253.007     88.769     50.411    27.8237    21.0898    1487.78 0.0000e+00
        726 27 May 2025 09:35:40     51.011    11.6234  32.260139     0.9680 5.3098e-02    252.975     88.762     50.541    27.8244    21.0901    1487.78 0.0000e+00
        727 27 May 2025 09:35:41     51.144    11.6244  32.261368     0.9470 5.3133e-02    252.885     88.737     50.672    27.8247    21.0902    1487.79 0.0000e+00
        728 27 May 2025 09:35:41     51.277    11.6252  32.262184     0.9947 5.3064e-02    252.772     88.707     50.804    27.8248    21.0901    1487.79 0.0000e+00
        729 27 May 2025 09:35:41     51.410    11.6258  32.262741     0.9813 5.3098e-02    252.645     88.667     50.935    27.8249    21.0900    1487.80 0.0000e+00
        730 27 May 2025 09:35:41     51.540    11.6263  32.263138     0.9909 5.3110e-02    252.470     88.614     51.064    27.8249    21.0900    1487.80 0.0000e+00
        731 27 May 2025 09:35:41     51.668    11.6266  32.263405     0.9833 5.3087e-02    252.452     88.611     51.191    27.8249    21.0899    1487.81 0.0000e+00
        732 27 May 2025 09:35:42     51.796    11.6267  32.263611     0.9508 5.3145e-02    252.389     88.594     51.318    27.8249    21.0899    1487.81 0.0000e+00
        733 27 May 2025 09:35:42     51.925    11.6268  32.263783     0.9279 5.3098e-02    252.301     88.566     51.446    27.8249    21.0899    1487.81 0.0000e+00
        734 27 May 2025 09:35:42     52.056    11.6269  32.263920     0.9241 5.3052e-02    252.184     88.528     51.575    27.8250    21.0900    1487.81 0.0000e+00
        735 27 May 2025 09:35:42     52.186    11.6269  32.264061     0.9127 5.3168e-02    252.210     88.539     51.705    27.8250    21.0900    1487.82 0.0000e+00
        736 27 May 2025 09:35:42     52.316    11.6269  32.264263     0.9890 5.3098e-02    252.158     88.525     51.834    27.8252    21.0902    1487.82 0.0000e+00
        737 27 May 2025 09:35:44     52.445    11.6268  32.264561     0.9718 5.3064e-02    252.261     88.565     51.961    27.8255    21.0904    1487.82 0.0000e+00
        738 27 May 2025 09:35:44     52.572    11.6268  32.265007     0.9890 5.3110e-02    252.309     88.585     52.087    27.8259    21.0907    1487.82 0.0000e+00
        739 27 May 2025 09:35:44     52.700    11.6268  32.265705     0.9794 5.3110e-02    252.463     88.641     52.214    27.8265    21.0912    1487.83 0.0000e+00
        740 27 May 2025 09:35:44     52.829    11.6270  32.266781     1.0119 5.3098e-02    252.525     88.663     52.341    27.8273    21.0918    1487.83 0.0000e+00
        741 27 May 2025 09:35:44     52.958    11.6273  32.268349     1.0061 5.3133e-02    252.567     88.678     52.469    27.8286    21.0927    1487.83 0.0000e+00
        742 27 May 2025 09:35:44     53.087    11.6279  32.270493     0.9470 5.3075e-02    252.861     88.784     52.597    27.8301    21.0938    1487.84 0.0000e+00
        743 27 May 2025 09:35:45     53.216    11.6287  32.273430     0.9661 5.3064e-02    252.879     88.792     52.725    27.8322    21.0953    1487.85 0.0000e+00
        744 27 May 2025 09:35:45     53.343    11.6300  32.277294     1.0500 5.3110e-02    252.980     88.830     52.850    27.8350    21.0972    1487.86 0.0000e+00
        745 27 May 2025 09:35:45     53.468    11.6317  32.281734     1.0481 5.3087e-02    253.158     88.895     52.975    27.8378    21.0991    1487.87 0.0000e+00
        746 27 May 2025 09:35:45     53.594    11.6340  32.285976     0.9794 5.3052e-02    253.380     88.975     53.099    27.8402    21.1006    1487.88 0.0000e+00
        747 27 May 2025 09:35:45     53.720    11.6365  32.289608     0.9813 5.3075e-02    253.511     89.022     53.224    27.8417    21.1013    1487.89 0.0000e+00
        748 27 May 2025 09:35:46     53.848    11.6389  32.292824     0.9680 5.3133e-02    253.496     89.018     53.351    27.8429    21.1018    1487.91 0.0000e+00
        749 27 May 2025 09:35:46     53.978    11.6412  32.295746     0.9833 5.3133e-02    253.581     89.049     53.480    27.8439    21.1022    1487.92 0.0000e+00
        750 27 May 2025 09:35:46     54.109    11.6431  32.298412     0.9813 5.3006e-02    253.600     89.057     53.610    27.8450    21.1027    1487.93 0.0000e+00
        751 27 May 2025 09:35:46     54.240    11.6448  32.300808     1.0538 5.3110e-02    253.463     89.009     53.740    27.8459    21.1032    1487.94 0.0000e+00
        752 27 May 2025 09:35:46     54.371    11.6464  32.302986     1.0462 5.3110e-02    253.466     89.012     53.869    27.8468    21.1036    1487.95 0.0000e+00
        753 27 May 2025 09:35:48     54.500    11.6479  32.305122     0.9833 5.3006e-02    253.425     88.998     53.997    27.8477    21.1040    1487.95 0.0000e+00
        754 27 May 2025 09:35:48     54.629    11.6493  32.307178     0.9813 5.3075e-02    253.513     89.031     54.125    27.8485    21.1044    1487.96 0.0000e+00
        755 27 May 2025 09:35:48     54.758    11.6507  32.308903     1.0271 5.3098e-02    253.454     89.012     54.252    27.8490    21.1046    1487.97 0.0000e+00
        756 27 May 2025 09:35:48     54.887    11.6521  32.310173     1.0138 5.3087e-02    253.394     88.993     54.380    27.8492    21.1045    1487.98 0.0000e+00
        757 27 May 2025 09:35:48     55.018    11.6532  32.311131     1.0100 5.3145e-02    253.413     89.002     54.510    27.8492    21.1043    1487.98 0.0000e+00
        758 27 May 2025 09:35:48     55.149    11.6541  32.312077     1.0157 5.3098e-02    253.539     89.050     54.640    27.8494    21.1043    1487.99 0.0000e+00
        759 27 May 2025 09:35:49     55.281    11.6549  32.313244     0.9852 5.3052e-02    253.622     89.082     54.771    27.8499    21.1045    1487.99 0.0000e+00
        760 27 May 2025 09:35:49     55.412    11.6556  32.314625     0.9794 5.3098e-02    253.771     89.137     54.901    27.8506    21.1049    1488.00 0.0000e+00
        761 27 May 2025 09:35:49     55.542    11.6565  32.316002     1.0290 5.3214e-02    253.818     89.156     55.030    27.8512    21.1053    1488.01 0.0000e+00
        762 27 May 2025 09:35:49     55.672    11.6574  32.317245     1.0157 5.3052e-02    253.891     89.185     55.157    27.8517    21.1055    1488.01 0.0000e+00
        763 27 May 2025 09:35:49     55.800    11.6583  32.318348     1.0328 5.3098e-02    253.931     89.201     55.285    27.8520    21.1056    1488.02 0.0000e+00
        764 27 May 2025 09:35:50     55.929    11.6591  32.319332     1.0138 5.3064e-02    253.790     89.154     55.412    27.8523    21.1057    1488.02 0.0000e+00
        765 27 May 2025 09:35:50     56.058    11.6598  32.320232     0.9680 5.3098e-02    253.796     89.158     55.540    27.8526    21.1058    1488.03 0.0000e+00
        766 27 May 2025 09:35:50     56.187    11.6604  32.321075     0.9947 5.3087e-02    253.676     89.118     55.668    27.8528    21.1059    1488.03 0.0000e+00
        767 27 May 2025 09:35:50     56.317    11.6610  32.321846     1.0176 5.3145e-02    253.634     89.105     55.797    27.8531    21.1059    1488.04 0.0000e+00
        768 27 May 2025 09:35:50     56.445    11.6616  32.322609     1.0138 5.3064e-02    253.585     89.090     55.924    27.8533    21.1060    1488.04 0.0000e+00
        769 27 May 2025 09:35:52     56.573    11.6622  32.323463     0.9794 5.3180e-02    253.574     89.087     56.050    27.8537    21.1062    1488.05 0.0000e+00
        770 27 May 2025 09:35:52     56.699    11.6627  32.324463     0.9737 5.3098e-02    253.432     89.039     56.175    27.8542    21.1065    1488.05 0.0000e+00
        771 27 May 2025 09:35:52     56.825    11.6633  32.325630     0.9585 5.3098e-02    253.779     89.164     56.300    27.8548    21.1069    1488.06 0.0000e+00
        772 27 May 2025 09:35:52     56.951    11.6640  32.326935     0.9451 5.3133e-02    253.745     89.154     56.425    27.8555    21.1073    1488.06 0.0000e+00
        773 27 May 2025 09:35:52     57.080    11.6648  32.328350     0.9680 5.3029e-02    253.934     89.224     56.552    27.8562    21.1077    1488.07 0.0000e+00
        774 27 May 2025 09:35:53     57.209    11.6656  32.329933     1.0271 5.3098e-02    254.029     89.261     56.681    27.8570    21.1082    1488.07 0.0000e+00
        775 27 May 2025 09:35:53     57.339    11.6666  32.331749     1.0042 5.3110e-02    254.149     89.305     56.809    27.8580    21.1088    1488.08 0.0000e+00
        776 27 May 2025 09:35:53     57.468    11.6677  32.333683     0.9794 5.3098e-02    254.343     89.375     56.937    27.8590    21.1094    1488.09 0.0000e+00
        777 27 May 2025 09:35:53     57.595    11.6688  32.335518     0.9813 5.3075e-02    254.352     89.380     57.063    27.8598    21.1098    1488.09 0.0000e+00
        778 27 May 2025 09:35:53     57.720    11.6700  32.337189     1.0100 5.3087e-02    254.425     89.404     57.187    27.8605    21.1101    1488.10 0.0000e+00
        779 27 May 2025 09:35:53     57.845    11.6712  32.338749     1.0233 5.3098e-02    254.663     89.492     57.311    27.8610    21.1104    1488.11 0.0000e+00
        780 27 May 2025 09:35:54     57.971    11.6724  32.340252     0.9852 5.3052e-02    254.775     89.533     57.435    27.8616    21.1106    1488.11 0.0000e+00
        781 27 May 2025 09:35:54     58.098    11.6735  32.341679     0.9718 5.3098e-02    254.748     89.525     57.561    27.8620    21.1108    1488.12 0.0000e+00
        782 27 May 2025 09:35:54     58.227    11.6745  32.342979     1.0042 5.3145e-02    255.011     89.618     57.689    27.8624    21.1109    1488.13 0.0000e+00
        783 27 May 2025 09:35:54     58.356    11.6756  32.344181     1.0176 5.3075e-02    255.028     89.625     57.817    27.8628    21.1110    1488.13 0.0000e+00
        784 27 May 2025 09:35:54     58.485    11.6765  32.345356     0.9909 5.3110e-02    255.158     89.671     57.945    27.8631    21.1111    1488.14 0.0000e+00
        785 27 May 2025 09:35:56     58.613    11.6775  32.346519     1.0042 5.3180e-02    255.371     89.746     58.072    27.8635    21.1112    1488.15 0.0000e+00
        786 27 May 2025 09:35:56     58.739    11.6784  32.347630     0.9852 5.3064e-02    255.273     89.712     58.196    27.8638    21.1113    1488.15 0.0000e+00
        787 27 May 2025 09:35:56     58.864    11.6794  32.348732     0.9699 5.3226e-02    255.267     89.710     58.320    27.8640    21.1113    1488.16 0.0000e+00
        788 27 May 2025 09:35:56     58.989    11.6804  32.349964     1.0195 5.3075e-02    255.399     89.757     58.444    27.8644    21.1114    1488.16 0.0000e+00
        789 27 May 2025 09:35:56     59.114    11.6815  32.351360     1.0233 5.3098e-02    255.370     89.747     58.568    27.8649    21.1116    1488.17 0.0000e+00
        790 27 May 2025 09:35:57     59.240    11.6826  32.352810     1.0481 5.3029e-02    255.332     89.733     58.693    27.8654    21.1118    1488.18 0.0000e+00
        791 27 May 2025 09:35:57     59.367    11.6839  32.354168     1.0386 5.3133e-02    255.239     89.701     58.819    27.8657    21.1118    1488.18 0.0000e+00
        792 27 May 2025 09:35:57     59.494    11.6851  32.355320     1.0157 5.3133e-02    255.240     89.701     58.944    27.8658    21.1117    1488.19 0.0000e+00
        793 27 May 2025 09:35:57     59.619    11.6863  32.356213     1.0157 5.3064e-02    255.319     89.729     59.068    27.8658    21.1115    1488.20 0.0000e+00
        794 27 May 2025 09:35:57     59.743    11.6873  32.356915     1.0157 5.3064e-02    255.282     89.717     59.191    27.8656    21.1112    1488.20 0.0000e+00
        795 27 May 2025 09:35:58     59.866    11.6882  32.357506     1.0138 5.3087e-02    255.243     89.704     59.313    27.8655    21.1109    1488.21 0.0000e+00
        796 27 May 2025 09:35:58     59.990    11.6890  32.358150     1.0481 5.3168e-02    255.020     89.628     59.435    27.8654    21.1108    1488.21 0.0000e+00
        797 27 May 2025 09:35:58     60.113    11.6898  32.359055     1.0481 5.3156e-02    255.142     89.672     59.558    27.8657    21.1108    1488.22 0.0000e+00
        798 27 May 2025 09:35:58     60.237    11.6905  32.359993     1.0443 5.3168e-02    255.091     89.654     59.680    27.8660    21.1109    1488.22 0.0000e+00
        799 27 May 2025 09:35:58     60.362    11.6911  32.360718     1.0615 5.3098e-02    255.400     89.764     59.804    27.8662    21.1110    1488.23 0.0000e+00
        800 27 May 2025 09:35:58     60.486    11.6916  32.361244     1.0443 5.3110e-02    254.997     89.623     59.927    27.8662    21.1109    1488.23 0.0000e+00
        801 27 May 2025 09:35:59     60.611    11.6921  32.361622     1.0462 5.3087e-02    255.402     89.767     60.050    27.8662    21.1108    1488.23 0.0000e+00
        802 27 May 2025 09:35:59     60.736    11.6924  32.361908     1.0424 5.3133e-02    255.518     89.810     60.174    27.8662    21.1107    1488.24 0.0000e+00
        803 27 May 2025 09:35:59     60.861    11.6927  32.362110     1.0500 5.3075e-02    255.470     89.798     60.298    27.8661    21.1106    1488.24 0.0000e+00
        804 27 May 2025 09:35:59     60.986    11.6929  32.362278     1.0405 5.3133e-02    255.554     89.837     60.422    27.8661    21.1106    1488.24 0.0000e+00
        805 27 May 2025 09:35:59     61.109    11.6930  32.362434     0.9947 5.3006e-02    255.359     89.777     60.544    27.8661    21.1106    1488.24 0.0000e+00
        806 27 May 2025 09:36:01     61.233    11.6932  32.362579     0.9661 5.3098e-02    255.290     89.760     60.666    27.8661    21.1105    1488.25 0.0000e+00
        807 27 May 2025 09:36:01     61.356    11.6933  32.362713     1.0233 5.3133e-02    255.101     89.699     60.788    27.8661    21.1105    1488.25 0.0000e+00
        808 27 May 2025 09:36:01     61.479    11.6934  32.362900     1.0176 5.3098e-02    255.375     89.799     60.911    27.8661    21.1105    1488.25 0.0000e+00
        809 27 May 2025 09:36:01     61.603    11.6935  32.363201     1.0443 5.3133e-02    255.109     89.706     61.033    27.8663    21.1107    1488.25 0.0000e+00
        810 27 May 2025 09:36:01     61.727    11.6936  32.363655     1.0424 5.3040e-02    255.208     89.742     61.156    27.8666    21.1109    1488.26 0.0000e+00
        811 27 May 2025 09:36:02     61.852    11.6937  32.364292     1.0119 5.3098e-02    255.507     89.848     61.280    27.8670    21.1112    1488.26 0.0000e+00
        812 27 May 2025 09:36:02     61.977    11.6940  32.365051     1.0252 5.3110e-02    255.962     90.015     61.404    27.8675    21.1115    1488.26 0.0000e+00
        813 27 May 2025 09:36:02     62.102    11.6944  32.365879     1.0519 5.3156e-02    256.120     90.079     61.528    27.8680    21.1118    1488.27 0.0000e+00
        814 27 May 2025 09:36:02     62.227    11.6948  32.366791     1.0519 5.3040e-02    256.402     90.191     61.651    27.8685    21.1122    1488.27 0.0000e+00
