       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       1709 28 May 2025 09:31:24     43.684    11.6943  32.311508     1.0424 5.3098e-02    257.130     90.409     43.282    27.8229    21.0765    1487.91 0.0000e+00
       1710 28 May 2025 09:31:24     43.803    11.6971  32.315128     1.0367 5.3133e-02    257.355     90.492     43.400    27.8243    21.0771    1487.92 0.0000e+00
       1711 28 May 2025 09:31:24     43.923    11.6996  32.318871     1.2732 5.2948e-02    257.541     90.561     43.519    27.8259    21.0779    1487.94 0.0000e+00
       1712 28 May 2025 09:31:25     44.043    11.7021  32.322716     1.2846 5.3087e-02    257.564     90.571     43.638    27.8276    21.0788    1487.95 0.0000e+00
       1713 28 May 2025 09:31:25     44.164    11.7047  32.326469     1.0824 5.3075e-02    257.594     90.583     43.757    27.8292    21.0796    1487.96 0.0000e+00
       1714 28 May 2025 09:31:25     44.284    11.7072  32.330006     1.0748 5.3133e-02    257.722     90.629     43.876    27.8307    21.0803    1487.97 0.0000e+00
       1715 28 May 2025 09:31:25     44.404    11.7096  32.333416     1.0691 5.3075e-02    257.608     90.591     43.995    27.8321    21.0810    1487.99 0.0000e+00
       1716 28 May 2025 09:31:25     44.524    11.7120  32.336723     1.0729 5.3052e-02    257.581     90.584     44.114    27.8334    21.0816    1488.00 0.0000e+00
       1717 28 May 2025 09:31:27     44.644    11.7142  32.339649     1.0729 5.3145e-02    257.384     90.518     44.233    27.8345    21.0820    1488.01 0.0000e+00
       1718 28 May 2025 09:31:27     44.764    11.7163  32.342026     1.0653 5.3087e-02    257.250     90.474     44.352    27.8351    21.0822    1488.02 0.0000e+00
       1719 28 May 2025 09:31:27     44.885    11.7182  32.343960     1.0672 5.3075e-02    257.253     90.477     44.471    27.8355    21.0822    1488.03 0.0000e+00
       1720 28 May 2025 09:31:27     45.005    11.7197  32.345528     1.0767 5.3156e-02    257.469     90.554     44.591    27.8358    21.0822    1488.04 0.0000e+00
       1721 28 May 2025 09:31:27     45.126    11.7210  32.346706     1.1091 5.3029e-02    257.324     90.503     44.710    27.8360    21.0821    1488.04 0.0000e+00
       1722 28 May 2025 09:31:28     45.246    11.7219  32.347561     1.1015 5.3064e-02    257.516     90.570     44.830    27.8361    21.0820    1488.05 0.0000e+00
       1723 28 May 2025 09:31:28     45.366    11.7225  32.348309     1.0424 5.3087e-02    257.554     90.584     44.949    27.8363    21.0821    1488.05 0.0000e+00
       1724 28 May 2025 09:31:28     45.486    11.7229  32.349197     1.0348 5.3087e-02    257.569     90.590     45.067    27.8368    21.0824    1488.06 0.0000e+00
       1725 28 May 2025 09:31:28     45.606    11.7232  32.350433     1.0958 5.3098e-02    257.676     90.623     45.186    27.8377    21.0830    1488.06 0.0000e+00
       1726 28 May 2025 09:31:28     45.726    11.7237  32.352070     1.1072 5.3064e-02    257.822     90.664     45.305    27.8388    21.0838    1488.07 0.0000e+00
       1727 28 May 2025 09:31:28     45.847    11.7246  32.353806     1.1969 5.3087e-02    257.852     90.663     45.424    27.8398    21.0844    1488.07 0.0000e+00
       1728 28 May 2025 09:31:29     45.967    11.7257  32.355286     1.2045 5.3098e-02    257.841     90.650     45.544    27.8403    21.0846    1488.08 0.0000e+00
       1729 28 May 2025 09:31:29     46.088    11.7269  32.356518     1.0462 5.3052e-02    257.845     90.647     45.664    27.8405    21.0846    1488.09 0.0000e+00
       1730 28 May 2025 09:31:29     46.210    11.7280  32.357639     1.0538 5.3098e-02    257.823     90.637     45.784    27.8407    21.0845    1488.09 0.0000e+00
       1731 28 May 2025 09:31:29     46.331    11.7290  32.358749     1.0405 5.3087e-02    257.792     90.625     45.904    27.8410    21.0846    1488.10 0.0000e+00
       1732 28 May 2025 09:31:29     46.452    11.7299  32.359962     1.0653 5.3064e-02    257.456     90.507     46.024    27.8414    21.0848    1488.10 0.0000e+00
       1733 28 May 2025 09:31:31     46.573    11.7307  32.361362     1.0767 5.3156e-02    257.169     90.407     46.144    27.8421    21.0851    1488.11 0.0000e+00
       1734 28 May 2025 09:31:31     46.695    11.7316  32.362865     1.0786 5.3075e-02    257.067     90.372     46.265    27.8428    21.0856    1488.11 0.0000e+00
       1735 28 May 2025 09:31:31     46.816    11.7325  32.364281     1.0748 5.3098e-02    256.873     90.304     46.385    27.8434    21.0859    1488.12 0.0000e+00
       1736 28 May 2025 09:31:31     46.937    11.7334  32.365376     1.0882 5.3040e-02    256.906     90.316     46.505    27.8438    21.0860    1488.13 0.0000e+00
       1737 28 May 2025 09:31:31     47.059    11.7342  32.365971     1.1015 5.3040e-02    256.703     90.244     46.625    27.8437    21.0858    1488.13 0.0000e+00
       1738 28 May 2025 09:31:32     47.180    11.7347  32.366100     1.0615 5.3098e-02    256.532     90.183     46.745    27.8434    21.0855    1488.13 0.0000e+00
       1739 28 May 2025 09:31:32     47.301    11.7348  32.365936     1.0729 5.3180e-02    256.565     90.194     46.865    27.8431    21.0852    1488.14 0.0000e+00
       1740 28 May 2025 09:31:32     47.421    11.7347  32.365479     1.1072 5.3087e-02    256.588     90.203     46.984    27.8428    21.0850    1488.14 0.0000e+00
       1741 28 May 2025 09:31:32     47.541    11.7342  32.364433     1.1111 5.3075e-02    256.405     90.139     47.103    27.8421    21.0846    1488.14 0.0000e+00
       1742 28 May 2025 09:31:32     47.661    11.7332  32.362370     1.0710 5.3168e-02    256.404     90.141     47.221    27.8408    21.0837    1488.13 0.0000e+00
       1743 28 May 2025 09:31:32     47.780    11.7315  32.359337     1.0691 5.3098e-02    256.445     90.158     47.340    27.8391    21.0827    1488.13 0.0000e+00
       1744 28 May 2025 09:31:33     47.899    11.7288  32.356159     1.0863 5.3040e-02    256.369     90.132     47.458    27.8381    21.0824    1488.12 0.0000e+00
       1745 28 May 2025 09:31:33     48.019    11.7254  32.353790     1.1130 5.3203e-02    256.458     90.164     47.577    27.8383    21.0832    1488.11 0.0000e+00
       1746 28 May 2025 09:31:33     48.139    11.7220  32.352448     1.1263 5.3098e-02    256.506     90.182     47.695    27.8395    21.0847    1488.10 0.0000e+00
       1747 28 May 2025 09:31:33     48.259    11.7192  32.351780     1.1225 5.3075e-02    256.569     90.204     47.815    27.8410    21.0863    1488.09 0.0000e+00
       1748 28 May 2025 09:31:33     48.379    11.7172  32.351513     1.1339 5.3064e-02    256.599     90.215     47.933    27.8422    21.0876    1488.09 0.0000e+00
       1749 28 May 2025 09:31:34     48.499    11.7159  32.351513     1.1320 5.3040e-02    256.719     90.257     48.052    27.8431    21.0885    1488.09 0.0000e+00
       1750 28 May 2025 09:31:34     48.618    11.7151  32.351707     1.0767 5.3087e-02    256.672     90.241     48.170    27.8439    21.0893    1488.09 0.0000e+00
       1751 28 May 2025 09:31:34     48.736    11.7147  32.351997     1.0786 5.3180e-02    256.801     90.287     48.287    27.8444    21.0898    1488.09 0.0000e+00
       1752 28 May 2025 09:31:34     48.854    11.7145  32.352242     1.1378 5.3064e-02    256.763     90.274     48.403    27.8447    21.0900    1488.09 0.0000e+00
       1753 28 May 2025 09:31:34     48.972    11.7144  32.352379     1.1378 5.3203e-02    256.765     90.277     48.520    27.8449    21.0902    1488.09 0.0000e+00
       1754 28 May 2025 09:31:36     49.089    11.7144  32.352455     1.1053 5.3064e-02    256.624     90.230     48.637    27.8449    21.0902    1488.10 0.0000e+00
       1755 28 May 2025 09:31:36     49.207    11.7143  32.352612     1.1053 5.3029e-02    256.550     90.208     48.753    27.8451    21.0904    1488.10 0.0000e+00
       1756 28 May 2025 09:31:36     49.324    11.7141  32.352974     1.1091 5.3040e-02    256.283     90.121     48.870    27.8456    21.0908    1488.10 0.0000e+00
       1757 28 May 2025 09:31:36     49.441    11.7140  32.353634     1.1282 5.3098e-02    256.316     90.138     48.986    27.8462    21.0913    1488.10 0.0000e+00
       1758 28 May 2025 09:31:36     49.558    11.7140  32.354630     1.1435 5.3075e-02    256.148     90.083     49.101    27.8472    21.0920    1488.11 0.0000e+00
       1759 28 May 2025 09:31:37     49.674    11.7141  32.355934     1.1244 5.3156e-02    256.254     90.122     49.216    27.8483    21.0929    1488.11 0.0000e+00
       1760 28 May 2025 09:31:37     49.790    11.7143  32.357407     1.1206 5.3098e-02    256.131     90.080     49.331    27.8494    21.0938    1488.11 0.0000e+00
       1761 28 May 2025 09:31:37     49.905    11.7147  32.358818     1.1034 5.3156e-02    256.187     90.101     49.445    27.8505    21.0945    1488.12 0.0000e+00
       1762 28 May 2025 09:31:37     50.020    11.7150  32.359970     1.0901 5.3133e-02    256.320     90.148     49.559    27.8513    21.0950    1488.12 0.0000e+00
       1763 28 May 2025 09:31:37     50.135    11.7154  32.360836     1.1053 5.3168e-02    256.558     90.232     49.673    27.8518    21.0954    1488.13 0.0000e+00
       1764 28 May 2025 09:31:37     50.250    11.7157  32.361500     1.1034 5.3075e-02    256.693     90.280     49.787    27.8522    21.0956    1488.13 0.0000e+00
       1765 28 May 2025 09:31:38     50.366    11.7159  32.362041     1.1339 5.3098e-02    256.737     90.296     49.901    27.8525    21.0958    1488.13 0.0000e+00
       1766 28 May 2025 09:31:38     50.480    11.7161  32.362545     1.1378 5.3075e-02    257.063     90.413     50.015    27.8528    21.0960    1488.13 0.0000e+00
       1767 28 May 2025 09:31:38     50.595    11.7162  32.363094     1.1416 5.3052e-02    257.243     90.480     50.128    27.8531    21.0963    1488.14 0.0000e+00
       1768 28 May 2025 09:31:38     50.709    11.7165  32.363811     1.1263 5.2971e-02    257.350     90.519     50.241    27.8536    21.0966    1488.14 0.0000e+00
       1769 28 May 2025 09:31:38     50.822    11.7168  32.364830     1.1473 5.3017e-02    257.393     90.535     50.354    27.8543    21.0971    1488.14 0.0000e+00
       1770 28 May 2025 09:31:40     50.936    11.7173  32.366280     1.1435 5.3098e-02    257.397     90.536     50.466    27.8553    21.0978    1488.15 0.0000e+00
       1771 28 May 2025 09:31:40     51.049    11.7181  32.368168     1.1969 5.3029e-02    257.514     90.577     50.578    27.8564    21.0985    1488.16 0.0000e+00
       1772 28 May 2025 09:31:40     51.162    11.7192  32.370426     1.2045 5.3098e-02    257.521     90.579     50.690    27.8577    21.0993    1488.16 0.0000e+00
       1773 28 May 2025 09:31:40     51.275    11.7206  32.372955     1.1378 5.2982e-02    257.620     90.614     50.802    27.8590    21.1001    1488.17 0.0000e+00
       1774 28 May 2025 09:31:40     51.387    11.7224  32.375389     1.1358 5.3168e-02    257.539     90.587     50.913    27.8599    21.1005    1488.18 0.0000e+00
       1775 28 May 2025 09:31:41     51.499    11.7243  32.377300     1.0691 5.3133e-02    257.482     90.567     51.024    27.8603    21.1005    1488.19 0.0000e+00
       1776 28 May 2025 09:31:41     51.611    11.7260  32.378654     1.0729 5.3052e-02    257.499     90.571     51.135    27.8603    21.1002    1488.20 0.0000e+00
       1777 28 May 2025 09:31:41     51.722    11.7273  32.379658     1.1301 5.3064e-02    257.327     90.508     51.245    27.8602    21.0999    1488.20 0.0000e+00
       1778 28 May 2025 09:31:41     51.833    11.7283  32.380478     1.1301 5.3145e-02    257.450     90.549     51.355    27.8602    21.0997    1488.21 0.0000e+00
       1779 28 May 2025 09:31:41     51.944    11.7290  32.381207     1.0996 5.3110e-02    257.491     90.562     51.465    27.8603    21.0997    1488.21 0.0000e+00
       1780 28 May 2025 09:31:42     52.055    11.7296  32.381893     1.0843 5.3017e-02    257.356     90.513     51.575    27.8605    21.0997    1488.22 0.0000e+00
       1781 28 May 2025 09:31:42     52.166    11.7300  32.382607     1.1053 5.3064e-02    257.439     90.541     51.684    27.8608    21.0999    1488.22 0.0000e+00
       1782 28 May 2025 09:31:42     52.277    11.7304  32.383530     1.2827 5.3098e-02    257.377     90.518     51.795    27.8614    21.1003    1488.22 0.0000e+00
       1783 28 May 2025 09:31:42     52.389    11.7308  32.384766     1.2884 5.3098e-02    257.387     90.521     51.906    27.8622    21.1009    1488.23 0.0000e+00
       1784 28 May 2025 09:31:42     52.501    11.7312  32.386192     1.1339 5.3029e-02    257.345     90.505     52.016    27.8632    21.1015    1488.23 0.0000e+00
       1785 28 May 2025 09:31:42     52.613    11.7317  32.387524     1.1320 5.3064e-02    257.332     90.501     52.127    27.8640    21.1021    1488.24 0.0000e+00
       1786 28 May 2025 09:31:44     52.725    11.7322  32.388569     1.1072 5.3075e-02    257.293     90.488     52.238    27.8646    21.1025    1488.24 0.0000e+00
       1787 28 May 2025 09:31:44     52.837    11.7326  32.389259     1.1034 5.3098e-02    257.231     90.466     52.349    27.8650    21.1027    1488.25 0.0000e+00
       1788 28 May 2025 09:31:44     52.949    11.7328  32.389687     1.1645 5.3029e-02    257.186     90.450     52.461    27.8652    21.1028    1488.25 0.0000e+00
       1789 28 May 2025 09:31:44     53.063    11.7329  32.389977     1.1606 5.3075e-02    257.125     90.429     52.573    27.8654    21.1029    1488.25 0.0000e+00
       1790 28 May 2025 09:31:44     53.177    11.7329  32.390202     1.1072 5.3168e-02    257.122     90.428     52.687    27.8656    21.1031    1488.25 0.0000e+00
       1791 28 May 2025 09:31:45     53.293    11.7328  32.390404     1.1130 5.3087e-02    257.210     90.458     52.801    27.8658    21.1033    1488.25 0.0000e+00
       1792 28 May 2025 09:31:45     53.409    11.7326  32.390488     1.1626 5.3017e-02    257.136     90.431     52.916    27.8659    21.1034    1488.26 0.0000e+00
       1793 28 May 2025 09:31:45     53.526    11.7323  32.390289     1.1626 5.3052e-02    256.965     90.370     53.032    27.8659    21.1035    1488.26 0.0000e+00
       1794 28 May 2025 09:31:45     53.643    11.7318  32.389919     1.2140 5.3064e-02    256.954     90.366     53.148    27.8659    21.1036    1488.26 0.0000e+00
       1795 28 May 2025 09:31:45     53.760    11.7310  32.389641     1.2236 5.3064e-02    256.956     90.366     53.264    27.8662    21.1039    1488.26 0.0000e+00
       1796 28 May 2025 09:31:46     53.877    11.7301  32.389500     1.1244 5.3098e-02    256.899     90.346     53.380    27.8667    21.1045    1488.26 0.0000e+00
       1797 28 May 2025 09:31:46     53.994    11.7292  32.389389     1.1053 5.3064e-02    256.769     90.301     53.496    27.8673    21.1051    1488.26 0.0000e+00
       1798 28 May 2025 09:31:46     54.111    11.7283  32.389290     1.1416 5.3064e-02    256.877     90.340     53.612    27.8678    21.1056    1488.26 0.0000e+00
       1799 28 May 2025 09:31:46     54.228    11.7276  32.389233     1.1187 5.3098e-02    257.000     90.384     53.727    27.8682    21.1061    1488.25 0.0000e+00
       1800 28 May 2025 09:31:46     54.345    11.7269  32.389256     1.1111 5.3087e-02    257.050     90.403     53.843    27.8687    21.1066    1488.26 0.0000e+00
       1801 28 May 2025 09:31:46     54.462    11.7264  32.389362     1.0996 5.3075e-02    257.176     90.447     53.959    27.8692    21.1070    1488.26 0.0000e+00
       1802 28 May 2025 09:31:48     54.578    11.7260  32.389549     1.0672 5.3145e-02    257.006     90.387     54.074    27.8696    21.1074    1488.26 0.0000e+00
       1803 28 May 2025 09:31:48     54.695    11.7257  32.389797     1.0786 5.3040e-02    257.238     90.469     54.190    27.8700    21.1078    1488.26 0.0000e+00
       1804 28 May 2025 09:31:48     54.811    11.7255  32.390076     1.0843 5.3133e-02    257.061     90.407     54.305    27.8703    21.1081    1488.26 0.0000e+00
       1805 28 May 2025 09:31:48     54.927    11.7254  32.390339     1.1015 5.3156e-02    257.302     90.491     54.419    27.8706    21.1083    1488.26 0.0000e+00
       1806 28 May 2025 09:31:48     55.042    11.7254  32.390553     1.1091 5.3064e-02    257.226     90.464     54.534    27.8708    21.1085    1488.26 0.0000e+00
       1807 28 May 2025 09:31:49     55.158    11.7253  32.390694     1.1111 5.3145e-02    257.256     90.474     54.649    27.8710    21.1087    1488.27 0.0000e+00
       1808 28 May 2025 09:31:49     55.273    11.7251  32.390739     1.1034 5.3156e-02    257.226     90.463     54.763    27.8711    21.1088    1488.27 0.0000e+00
       1809 28 May 2025 09:31:49     55.389    11.7249  32.390747     1.1435 5.3087e-02    257.285     90.486     54.878    27.8712    21.1089    1488.27 0.0000e+00
       1810 28 May 2025 09:31:49     55.505    11.7245  32.390877     1.1358 5.3075e-02    257.255     90.478     54.992    27.8716    21.1093    1488.27 0.0000e+00
       1811 28 May 2025 09:31:49     55.620    11.7241  32.391296     1.0805 5.3087e-02    257.121     90.434     55.106    27.8723    21.1099    1488.27 0.0000e+00
       1812 28 May 2025 09:31:50     55.735    11.7236  32.392014     1.0843 5.3075e-02    257.174     90.453     55.220    27.8733    21.1108    1488.27 0.0000e+00
       1813 28 May 2025 09:31:50     55.849    11.7231  32.392921     1.2579 5.3145e-02    257.039     90.407     55.334    27.8745    21.1117    1488.27 0.0000e+00
       1814 28 May 2025 09:31:50     55.964    11.7228  32.393894     1.2503 5.3098e-02    257.141     90.444     55.447    27.8756    21.1127    1488.28 0.0000e+00
       1815 28 May 2025 09:31:50     56.078    11.7227  32.394855     1.1053 5.3098e-02    256.871     90.352     55.560    27.8765    21.1134    1488.28 0.0000e+00
       1816 28 May 2025 09:31:50     56.192    11.7228  32.395702     1.1053 5.3064e-02    256.989     90.397     55.673    27.8772    21.1140    1488.28 0.0000e+00
       1817 28 May 2025 09:31:52     56.306    11.7229  32.396370     1.1664 5.3110e-02    257.012     90.417     55.786    27.8777    21.1143    1488.28 0.0000e+00
       1818 28 May 2025 09:31:52     56.419    11.7231  32.396816     1.1626 5.3098e-02    256.919     90.395     55.898    27.8780    21.1145    1488.29 0.0000e+00
       1819 28 May 2025 09:31:52     56.533    11.7232  32.397053     1.1378 5.3040e-02    257.001     90.432     56.011    27.8781    21.1145    1488.29 0.0000e+00
       1820 28 May 2025 09:31:52     56.647    11.7233  32.397182     1.1473 5.3098e-02    257.006     90.434     56.124    27.8781    21.1145    1488.29 0.0000e+00
       1821 28 May 2025 09:31:52     56.761    11.7234  32.397278     1.1854 5.3191e-02    257.145     90.480     56.237    27.8781    21.1145    1488.29 0.0000e+00
       1822 28 May 2025 09:31:52     56.875    11.7234  32.397358     1.1778 5.3052e-02    257.300     90.531     56.350    27.8781    21.1145    1488.30 0.0000e+00
       1823 28 May 2025 09:31:53     56.990    11.7234  32.397469     1.2369 5.3029e-02    257.566     90.619     56.464    27.8782    21.1146    1488.30 0.0000e+00
       1824 28 May 2025 09:31:53     57.106    11.7234  32.397728     1.2121 5.3133e-02    257.942     90.746     56.578    27.8784    21.1147    1488.30 0.0000e+00
       1825 28 May 2025 09:31:53     57.222    11.7235  32.398289     1.1683 5.3006e-02    258.059     90.785     56.693    27.8788    21.1151    1488.30 0.0000e+00
       1826 28 May 2025 09:31:53     57.338    11.7237  32.399319     1.1683 5.3133e-02    258.335     90.882     56.808    27.8796    21.1157    1488.31 0.0000e+00
       1827 28 May 2025 09:31:53     57.455    11.7240  32.400841     1.1282 5.3168e-02    258.371     90.897     56.924    27.8808    21.1165    1488.31 0.0000e+00
       1828 28 May 2025 09:31:54     57.572    11.7245  32.402527     1.1320 5.3087e-02    258.598     90.979     57.040    27.8820    21.1174    1488.32 0.0000e+00
       1829 28 May 2025 09:31:54     57.690    11.7252  32.404118     1.1282 5.3133e-02    258.644     90.998     57.157    27.8829    21.1180    1488.32 0.0000e+00
       1830 28 May 2025 09:31:54     57.807    11.7259  32.405807     1.1416 5.3040e-02    258.475     90.943     57.273    27.8840    21.1187    1488.33 0.0000e+00
       1831 28 May 2025 09:31:54     57.924    11.7266  32.407913     1.1378 5.3133e-02    258.351     90.907     57.389    27.8854    21.1196    1488.33 0.0000e+00
       1832 28 May 2025 09:31:54     58.041    11.7275  32.410580     1.1454 5.3098e-02    258.206     90.864     57.505    27.8872    21.1209    1488.34 0.0000e+00
       1833 28 May 2025 09:31:56     58.158    11.7288  32.413895     1.1206 5.3064e-02    258.232     90.880     57.620    27.8894    21.1224    1488.35 0.0000e+00
       1834 28 May 2025 09:31:56     58.275    11.7305  32.417957     1.1816 5.3168e-02    258.185     90.869     57.736    27.8919    21.1241    1488.36 0.0000e+00
       1835 28 May 2025 09:31:56     58.392    11.7327  32.422096     1.1912 5.3110e-02    258.314     90.918     57.852    27.8941    21.1254    1488.37 0.0000e+00
       1836 28 May 2025 09:31:56     58.509    11.7354  32.424889     1.3190 5.3052e-02    258.187     90.878     57.968    27.8947    21.1254    1488.38 0.0000e+00
       1837 28 May 2025 09:31:56     58.627    11.7378  32.425831     1.3113 5.3133e-02    258.341     90.936     58.085    27.8938    21.1242    1488.39 0.0000e+00
       1838 28 May 2025 09:31:57     58.744    11.7392  32.425606     1.1988 5.3098e-02    258.358     90.944     58.201    27.8925    21.1230    1488.40 0.0000e+00
       1839 28 May 2025 09:31:57     58.861    11.7394  32.424820     1.1835 5.3168e-02    258.652     91.053     58.317    27.8915    21.1222    1488.40 0.0000e+00
       1840 28 May 2025 09:31:57     58.978    11.7389  32.423794     1.2503 5.3180e-02    258.798     91.108     58.433    27.8909    21.1218    1488.40 0.0000e+00
       1841 28 May 2025 09:31:57     59.094    11.7379  32.422928     1.2522 5.3145e-02    258.778     91.104     58.548    27.8908    21.1219    1488.40 0.0000e+00
       1842 28 May 2025 09:31:57     59.210    11.7367  32.422733     1.1969 5.3098e-02    258.884     91.144     58.663    27.8914    21.1226    1488.40 0.0000e+00
       1843 28 May 2025 09:31:57     59.326    11.7357  32.423405     1.1950 5.3098e-02    259.103     91.223     58.778    27.8928    21.1238    1488.40 0.0000e+00
       1844 28 May 2025 09:31:58     59.442    11.7352  32.424759     1.1320 5.3145e-02    259.304     91.296     58.893    27.8944    21.1252    1488.40 0.0000e+00
       1845 28 May 2025 09:31:58     59.559    11.7354  32.426579     1.1244 5.3098e-02    259.595     91.400     59.008    27.8960    21.1264    1488.40 0.0000e+00
       1846 28 May 2025 09:31:58     59.675    11.7361  32.428810     1.1759 5.3110e-02    259.693     91.436     59.124    27.8975    21.1275    1488.41 0.0000e+00
       1847 28 May 2025 09:31:58     59.792    11.7373  32.431561     1.1606 5.3145e-02    259.692     91.437     59.240    27.8992    21.1286    1488.42 0.0000e+00
       1848 28 May 2025 09:31:58     59.909    11.7389  32.434956     1.1626 5.3133e-02    259.902     91.511     59.356    27.9012    21.1298    1488.43 0.0000e+00
       1849 28 May 2025 09:32:00     60.026    11.7411  32.438641     1.1645 5.3017e-02    259.932     91.521     59.471    27.9030    21.1308    1488.44 0.0000e+00
       1850 28 May 2025 09:32:00     60.143    11.7437  32.442009     1.1912 5.3087e-02    260.012     91.551     59.587    27.9042    21.1313    1488.45 0.0000e+00
       1851 28 May 2025 09:32:00     60.260    11.7464  32.444866     1.2045 5.3064e-02    260.170     91.612     59.703    27.9049    21.1313    1488.46 0.0000e+00
       1852 28 May 2025 09:32:00     60.377    11.7489  32.447430     1.1950 5.3017e-02    260.001     91.560     59.818    27.9054    21.1313    1488.48 0.0000e+00
       1853 28 May 2025 09:32:00     60.494    11.7512  32.449879     1.1988 5.3087e-02    260.096     91.601     59.935    27.9060    21.1314    1488.49 0.0000e+00
       1854 28 May 2025 09:32:01     60.612    11.7533  32.452187     1.2026 5.3052e-02    260.203     91.644     60.052    27.9066    21.1315    1488.50 0.0000e+00
       1855 28 May 2025 09:32:01     60.731    11.7551  32.454388     1.2598 5.3075e-02    260.019     91.583     60.170    27.9072    21.1317    1488.51 0.0000e+00
       1856 28 May 2025 09:32:01     60.850    11.7569  32.456631     1.2751 5.3098e-02    260.173     91.642     60.288    27.9080    21.1320    1488.51 0.0000e+00
       1857 28 May 2025 09:32:01     60.970    11.7585  32.458843     1.1320 5.3156e-02    260.200     91.657     60.406    27.9088    21.1323    1488.52 0.0000e+00
       1858 28 May 2025 09:32:01     61.090    11.7601  32.460728     1.1358 5.3087e-02    260.473     91.758     60.525    27.9094    21.1325    1488.53 0.0000e+00
       1859 28 May 2025 09:32:01     61.209    11.7617  32.462227     1.3361 5.3098e-02    260.839     91.891     60.643    27.9096    21.1324    1488.54 0.0000e+00
       1860 28 May 2025 09:32:02     61.329    11.7630  32.463505     1.3285 5.3098e-02    261.095     91.984     60.762    27.9098    21.1323    1488.55 0.0000e+00
       1861 28 May 2025 09:32:02     61.448    11.7642  32.464657     1.2999 5.3040e-02    261.136     92.002     60.880    27.9099    21.1322    1488.55 0.0000e+00
       1862 28 May 2025 09:32:02     61.567    11.7652  32.465698     1.2846 5.3087e-02    261.539     92.146     60.998    27.9101    21.1322    1488.56 0.0000e+00
       1863 28 May 2025 09:32:02     61.687    11.7662  32.466644     1.2198 5.3110e-02    261.642     92.184     61.117    27.9103    21.1321    1488.56 0.0000e+00
       1864 28 May 2025 09:32:02     61.807    11.7670  32.467506     1.2331 5.3110e-02    261.762     92.229     61.236    27.9104    21.1321    1488.57 0.0000e+00
       1865 28 May 2025 09:32:04     61.928    11.7678  32.468372     1.2884 5.3075e-02    262.044     92.332     61.355    27.9106    21.1321    1488.57 0.0000e+00
       1866 28 May 2025 09:32:04     62.048    11.7685  32.469414     1.2884 5.3098e-02    261.990     92.316     61.474    27.9110    21.1323    1488.58 0.0000e+00
       1867 28 May 2025 09:32:04     62.167    11.7694  32.471088     1.2598 5.3098e-02    262.164     92.379     61.592    27.9119    21.1329    1488.58 0.0000e+00
       1868 28 May 2025 09:32:04     62.287    11.7704  32.473717     1.2465 5.3133e-02    262.119     92.363     61.711    27.9136    21.1340    1488.59 0.0000e+00
       1869 28 May 2025 09:32:04     62.406    11.7720  32.476891     1.3170 5.3168e-02    262.035     92.334     61.829    27.9154    21.1351    1488.60 0.0000e+00
       1870 28 May 2025 09:32:05     62.525    11.7741  32.479939     1.3209 5.3075e-02    261.931     92.297     61.947    27.9166    21.1357    1488.61 0.0000e+00
       1871 28 May 2025 09:32:05     62.644    11.7766  32.482685     1.2312 5.3064e-02    262.080     92.349     62.065    27.9174    21.1358    1488.62 0.0000e+00
       1872 28 May 2025 09:32:05     62.764    11.7790  32.485264     1.2312 5.3098e-02    261.962     92.308     62.183    27.9180    21.1359    1488.64 0.0000e+00
       1873 28 May 2025 09:32:05     62.883    11.7812  32.487896     1.2884 5.3040e-02    261.904     92.288     62.301    27.9188    21.1361    1488.65 0.0000e+00
       1874 28 May 2025 09:32:05     63.002    11.7834  32.490692     1.2884 5.3098e-02    262.043     92.337     62.419    27.9198    21.1365    1488.66 0.0000e+00
       1875 28 May 2025 09:32:06     63.121    11.7855  32.493378     1.2865 5.3064e-02    262.241     92.407     62.537    27.9207    21.1369    1488.67 0.0000e+00
       1876 28 May 2025 09:32:06     63.239    11.7875  32.495670     1.2999 5.3168e-02    262.318     92.435     62.654    27.9213    21.1370    1488.68 0.0000e+00
       1877 28 May 2025 09:32:06     63.357    11.7894  32.497669     1.2770 5.3098e-02    262.373     92.454     62.771    27.9218    21.1370    1488.69 0.0000e+00
       1878 28 May 2025 09:32:06     63.474    11.7910  32.499592     1.2846 5.3133e-02    262.355     92.448     62.887    27.9224    21.1372    1488.69 0.0000e+00
       1879 28 May 2025 09:32:06     63.591    11.7923  32.501499     1.2827 5.3064e-02    262.346     92.445     63.003    27.9231    21.1376    1488.70 0.0000e+00
       1880 28 May 2025 09:32:06     63.708    11.7934  32.503372     1.4220 5.2982e-02    262.468     92.489     63.119    27.9240    21.1381    1488.71 0.0000e+00
       1881 28 May 2025 09:32:07     63.826    11.7944  32.505341     1.4105 5.3040e-02    262.575     92.527     63.235    27.9251    21.1387    1488.72 0.0000e+00
       1882 28 May 2025 09:32:07     63.944    11.7953  32.507446     1.3571 5.3029e-02    262.461     92.487     63.352    27.9264    21.1396    1488.72 0.0000e+00
       1883 28 May 2025 09:32:07     64.062    11.7962  32.509377     1.3438 5.3006e-02    262.495     92.500     63.469    27.9275    21.1403    1488.73 0.0000e+00
