       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        291 28 May 2025 12:36:02      0.803    12.6575  26.169561     4.0236 3.0574e+02    285.891     99.129      0.796    21.5077    16.0265    1483.09 0.0000e+00
        292 28 May 2025 12:36:02      0.807    12.6579  26.155998     4.3650 3.2438e+02    284.937     99.062      0.799    21.4952    16.0168    1483.07 0.0000e+00
        293 28 May 2025 12:36:02      0.812    12.6586  26.137699     4.3536 3.1495e+02    283.872     98.978      0.804    21.4783    16.0036    1483.05 0.0000e+00
        294 28 May 2025 12:36:02      0.819    12.6593  26.120934     4.1991 3.2787e+02    282.344     98.841      0.811    21.4628    15.9915    1483.04 0.0000e+00
        295 28 May 2025 12:36:02      0.829    12.6601  26.110462     4.2086 3.0554e+02    281.234     98.691      0.821    21.4529    15.9838    1483.03 0.0000e+00
        296 28 May 2025 12:36:02      0.841    12.6608  26.107651     4.5596 2.7876e+02    280.311     98.340      0.834    21.4500    15.9814    1483.03 0.0000e+00
        297 28 May 2025 12:36:03      0.858    12.6614  26.112598     4.5882 3.3731e+02    279.334     98.040      0.850    21.4541    15.9844    1483.04 0.0000e+00
        298 28 May 2025 12:36:03      0.879    12.6619  26.125652     4.0827 3.0367e+02    278.741     97.803      0.871    21.4656    15.9932    1483.05 0.0000e+00
        299 28 May 2025 12:36:03      0.905    12.6621  26.147518     4.0751 2.7627e+02    278.229     97.582      0.897    21.4852    16.0083    1483.08 0.0000e+00
        300 28 May 2025 12:36:03      0.939    12.6622  26.180246     4.0179 3.0281e+02    277.192     97.263      0.930    21.5147    16.0310    1483.11 0.0000e+00
        301 28 May 2025 12:36:03      0.980    12.6616  26.231770     4.0084 2.8905e+02    276.289     97.021      0.972    21.5615    16.0673    1483.17 0.0000e+00
        302 28 May 2025 12:36:05      1.030    12.6600  26.316162     4.5958 2.7327e+02    275.870     96.868      1.021    21.6386    16.1270    1483.25 0.0000e+00
        303 28 May 2025 12:36:05      1.088    12.6565  26.442934     4.5977 2.7767e+02    275.421     96.699      1.078    21.7551    16.2175    1483.38 0.0000e+00
        304 28 May 2025 12:36:05      1.154    12.6505  26.614115     4.2659 2.2892e+02    275.142     96.606      1.143    21.9133    16.3407    1483.55 0.0000e+00
        305 28 May 2025 12:36:05      1.227    12.6416  26.814545     4.2697 2.4261e+02    274.512     96.387      1.215    22.0999    16.4862    1483.74 0.0000e+00
        306 28 May 2025 12:36:05      1.306    12.6297  27.017820     4.2868 1.9660e+02    273.935     96.200      1.294    22.2911    16.6358    1483.92 0.0000e+00
        307 28 May 2025 12:36:06      1.390    12.6151  27.227882     4.3021 1.9836e+02    273.227     95.968      1.378    22.4904    16.7921    1484.11 0.0000e+00
        308 28 May 2025 12:36:06      1.479    12.5975  27.473776     4.2887 1.8361e+02    272.672     95.795      1.466    22.7245    16.9758    1484.32 0.0000e+00
        309 28 May 2025 12:36:06      1.572    12.5759  27.784220     4.2659 1.6130e+02    272.049     95.595      1.558    23.0202    17.2078    1484.60 0.0000e+00
        310 28 May 2025 12:36:06      1.668    12.5492  28.174290     4.2659 1.6272e+02    271.622     95.482      1.653    23.3926    17.5000    1484.95 0.0000e+00
        311 28 May 2025 12:36:06      1.768    12.5151  28.629608     4.3421 1.4659e+02    271.377     95.421      1.751    23.8307    17.8442    1485.35 0.0000e+00
        312 28 May 2025 12:36:07      1.870    12.4706  29.107422     4.3383 1.2396e+02    270.797     95.253      1.853    24.2977    18.2127    1485.75 0.0000e+00
        313 28 May 2025 12:36:07      1.974    12.4161  29.545055     5.6315 1.3299e+02    270.514     95.219      1.956    24.7364    18.5612    1486.08 0.0000e+00
        314 28 May 2025 12:36:07      2.080    12.3572  29.900476     5.6430 1.1488e+02    270.246     95.177      2.061    25.1039    18.8556    1486.31 0.0000e+00
        315 28 May 2025 12:36:07      2.188    12.3022  30.172579     3.9473 1.0393e+02    269.951     95.112      2.168    25.3932    19.0888    1486.47 0.0000e+00
        316 28 May 2025 12:36:07      2.297    12.2556  30.374998     3.9511 9.8061e+01    269.819     95.067      2.276    25.6129    19.2669    1486.56 0.0000e+00
        317 28 May 2025 12:36:07      2.407    12.2176  30.531446     4.4108 9.5462e+01    269.526     95.013      2.385    25.7846    19.4063    1486.64 0.0000e+00
        318 28 May 2025 12:36:09      2.516    12.1869  30.666342     4.4146 8.9545e+01    269.226     94.952      2.494    25.9316    19.5254    1486.71 0.0000e+00
        319 28 May 2025 12:36:09      2.627    12.1615  30.783293     3.5868 7.8789e+01    268.930     94.877      2.603    26.0584    19.6279    1486.77 0.0000e+00
        320 28 May 2025 12:36:09      2.737    12.1403  30.875471     3.5830 7.1931e+01    268.459     94.730      2.712    26.1593    19.7097    1486.82 0.0000e+00
        321 28 May 2025 12:36:09      2.847    12.1230  30.945677     3.2301 7.3680e+01    268.023     94.585      2.821    26.2370    19.7729    1486.85 0.0000e+00
        322 28 May 2025 12:36:09      2.957    12.1094  31.002893     3.2130 6.8317e+01    267.555     94.413      2.930    26.3001    19.8240    1486.88 0.0000e+00
        323 28 May 2025 12:36:10      3.067    12.0988  31.054131     3.5678 6.3831e+01    266.907     94.181      3.039    26.3556    19.8688    1486.91 0.0000e+00
        324 28 May 2025 12:36:10      3.178    12.0902  31.104530     3.5449 6.2180e+01    266.283     93.966      3.149    26.4088    19.9115    1486.95 0.0000e+00
        325 28 May 2025 12:36:10      3.289    12.0829  31.157211     3.4686 5.7542e+01    265.428     93.708      3.259    26.4634    19.9550    1486.99 0.0000e+00
        326 28 May 2025 12:36:10      3.402    12.0762  31.213999     3.4667 5.3881e+01    264.933     93.558      3.371    26.5213    20.0011    1487.04 0.0000e+00
        327 28 May 2025 12:36:10      3.515    12.0697  31.276917     4.2239 5.0552e+01    264.384     93.374      3.483    26.5850    20.0515    1487.09 0.0000e+00
        328 28 May 2025 12:36:11      3.627    12.0630  31.347456     4.2239 5.0365e+01    264.183     93.305      3.594    26.6560    20.1076    1487.15 0.0000e+00
        329 28 May 2025 12:36:11      3.739    12.0558  31.426245     2.5759 4.7460e+01    264.225     93.320      3.705    26.7351    20.1701    1487.22 0.0000e+00
        330 28 May 2025 12:36:11      3.850    12.0478  31.514816     2.5721 4.3122e+01    264.227     93.322      3.815    26.8241    20.2404    1487.30 0.0000e+00
        331 28 May 2025 12:36:11      3.961    12.0388  31.611990     2.6865 4.3509e+01    264.403     93.387      3.925    26.9219    20.3177    1487.39 0.0000e+00
        332 28 May 2025 12:36:11      4.072    12.0287  31.711063     2.8086 4.2301e+01    264.816     93.537      4.035    27.0225    20.3973    1487.48 0.0000e+00
        333 28 May 2025 12:36:13      4.183    12.0178  31.805315     2.7991 3.8535e+01    265.021     93.612      4.145    27.1191    20.4740    1487.56 0.0000e+00
        334 28 May 2025 12:36:13      4.295    12.0067  31.894770     3.1634 3.6687e+01    265.317     93.722      4.256    27.2115    20.5475    1487.63 0.0000e+00
        335 28 May 2025 12:36:13      4.408    11.9956  31.983131     3.1672 3.5042e+01    265.616     93.834      4.368    27.3029    20.6203    1487.70 0.0000e+00
        336 28 May 2025 12:36:13      4.521    11.9847  32.068073     2.4271 3.4821e+01    265.961     93.957      4.480    27.3911    20.6905    1487.77 0.0000e+00
        337 28 May 2025 12:36:13      4.634    11.9743  32.143387     2.4405 3.2499e+01    265.889     93.933      4.591    27.4698    20.7533    1487.83 0.0000e+00
        338 28 May 2025 12:36:13      4.745    11.9649  32.205223     3.4438 2.9703e+01    265.990     93.969      4.702    27.5351    20.8055    1487.88 0.0000e+00
        339 28 May 2025 12:36:14      4.856    11.9572  32.252525     3.4400 2.8483e+01    265.825     93.951      4.811    27.5855    20.8459    1487.91 0.0000e+00
        340 28 May 2025 12:36:14      4.965    11.9513  32.288067     2.4996 2.7583e+01    265.927     94.006      4.920    27.6234    20.8763    1487.94 0.0000e+00
        341 28 May 2025 12:36:14      5.075    11.9471  32.318195     2.5244 2.7656e+01    265.864     94.002      5.028    27.6550    20.9015    1487.96 0.0000e+00
        342 28 May 2025 12:36:14      5.185    11.9443  32.349503     2.3947 2.6399e+01    265.874     94.014      5.137    27.6867    20.9266    1487.99 0.0000e+00
        343 28 May 2025 12:36:14      5.295    11.9425  32.383118     2.3985 2.4456e+01    265.841     94.006      5.247    27.7198    20.9525    1488.03 0.0000e+00
        344 28 May 2025 12:36:15      5.407    11.9414  32.413502     2.3337 2.3406e+01    265.990     94.063      5.358    27.7493    20.9756    1488.06 0.0000e+00
        345 28 May 2025 12:36:15      5.519    11.9409  32.436153     2.3318 2.2293e+01    266.380     94.205      5.469    27.7712    20.9926    1488.09 0.0000e+00
        346 28 May 2025 12:36:15      5.631    11.9407  32.451443     2.0705 2.1679e+01    266.613     94.293      5.580    27.7858    21.0039    1488.10 0.0000e+00
        347 28 May 2025 12:36:15      5.743    11.9406  32.461895     2.0953 2.0304e+01    266.818     94.372      5.691    27.7957    21.0116    1488.12 0.0000e+00
        348 28 May 2025 12:36:15      5.854    11.9407  32.470051     2.2955 1.9356e+01    267.036     94.456      5.800    27.8033    21.0175    1488.13 0.0000e+00
        349 28 May 2025 12:36:17      5.963    11.9407  32.477539     2.3032 1.8872e+01    267.265     94.544      5.908    27.8103    21.0229    1488.14 0.0000e+00
        350 28 May 2025 12:36:17      6.071    11.9409  32.484970     2.4176 1.8299e+01    267.276     94.564      6.016    27.8172    21.0282    1488.15 0.0000e+00
        351 28 May 2025 12:36:17      6.179    11.9412  32.492622     2.3871 1.7218e+01    267.504     94.671      6.123    27.8242    21.0336    1488.16 0.0000e+00
        352 28 May 2025 12:36:17      6.288    11.9416  32.500931     2.2059 1.6539e+01    267.377     94.622      6.231    27.8318    21.0394    1488.17 0.0000e+00
        353 28 May 2025 12:36:17      6.399    11.9420  32.509914     2.2135 1.5867e+01    267.411     94.654      6.340    27.8399    21.0457    1488.19 0.0000e+00
        354 28 May 2025 12:36:17      6.510    11.9425  32.519852     2.5950 1.5130e+01    267.529     94.695      6.450    27.8489    21.0526    1488.20 0.0000e+00
        355 28 May 2025 12:36:18      6.621    11.9430  32.532402     2.6007 1.4332e+01    267.801     94.802      6.561    27.8604    21.0613    1488.22 0.0000e+00
        356 28 May 2025 12:36:18      6.732    11.9436  32.550625     2.6064 1.3740e+01    267.971     94.871      6.671    27.8772    21.0742    1488.24 0.0000e+00
        357 28 May 2025 12:36:18      6.842    11.9444  32.574551     2.2154 1.3347e+01    268.127     94.928      6.780    27.8992    21.0912    1488.27 0.0000e+00
        358 28 May 2025 12:36:18      6.952    11.9454  32.598969     2.1944 1.2835e+01    268.306     94.992      6.888    27.9216    21.1083    1488.30 0.0000e+00
        359 28 May 2025 12:36:18      7.060    11.9466  32.619667     2.3051 1.2172e+01    268.343     95.005      6.996    27.9402    21.1226    1488.33 0.0000e+00
        360 28 May 2025 12:36:19      7.169    11.9479  32.635635     2.2974 1.1647e+01    268.472     95.052      7.103    27.9544    21.1333    1488.36 0.0000e+00
        361 28 May 2025 12:36:19      7.277    11.9491  32.647671     1.9884 1.1269e+01    268.638     95.113      7.211    27.9648    21.1412    1488.37 0.0000e+00
        362 28 May 2025 12:36:19      7.386    11.9502  32.657719     1.9789 1.0922e+01    268.623     95.106      7.319    27.9735    21.1477    1488.39 0.0000e+00
        363 28 May 2025 12:36:19      7.495    11.9512  32.667358     2.1124 1.0520e+01    268.539     95.094      7.427    27.9818    21.1540    1488.40 0.0000e+00
        364 28 May 2025 12:36:19      7.604    11.9521  32.677578     2.1086 1.0026e+01    268.456     95.073      7.535    27.9908    21.1608    1488.42 0.0000e+00
        365 28 May 2025 12:36:21      7.714    11.9529  32.689011     2.2955 9.5873e+00    268.372     95.049      7.643    28.0010    21.1686    1488.44 0.0000e+00
        366 28 May 2025 12:36:21      7.823    11.9536  32.702160     2.2974 9.1556e+00    268.406     95.062      7.751    28.0129    21.1776    1488.46 0.0000e+00
        367 28 May 2025 12:36:21      7.931    11.9543  32.717670     2.4043 8.8547e+00    268.534     95.115      7.859    28.0270    21.1884    1488.48 0.0000e+00
        368 28 May 2025 12:36:21      8.040    11.9551  32.735680     2.4004 8.5862e+00    268.386     95.066      7.967    28.0435    21.2011    1488.50 0.0000e+00
        369 28 May 2025 12:36:21      8.149    11.9559  32.753544     2.0857 8.2570e+00    268.409     95.074      8.074    28.0597    21.2135    1488.52 0.0000e+00
        370 28 May 2025 12:36:22      8.257    11.9568  32.768967     2.0934 7.8886e+00    268.390     95.072      8.182    28.0736    21.2241    1488.55 0.0000e+00
        371 28 May 2025 12:36:22      8.366    11.9577  32.782520     2.0514 7.5928e+00    268.481     95.105      8.290    28.0858    21.2334    1488.57 0.0000e+00
        372 28 May 2025 12:36:22      8.475    11.9585  32.794491     2.0495 7.2874e+00    268.569     95.136      8.397    28.0965    21.2416    1488.58 0.0000e+00
        373 28 May 2025 12:36:22      8.583    11.9591  32.805153     2.4290 7.0034e+00    268.694     95.182      8.505    28.1061    21.2489    1488.60 0.0000e+00
        374 28 May 2025 12:36:22      8.692    11.9597  32.814259     2.4214 6.7689e+00    268.609     95.165      8.613    28.1142    21.2551    1488.61 0.0000e+00
        375 28 May 2025 12:36:22      8.801    11.9602  32.820972     2.4233 6.5136e+00    268.599     95.173      8.721    28.1202    21.2596    1488.62 0.0000e+00
        376 28 May 2025 12:36:23      8.910    11.9606  32.825821     2.4386 6.2557e+00    268.688     95.211      8.829    28.1245    21.2629    1488.63 0.0000e+00
        377 28 May 2025 12:36:23      9.020    11.9609  32.830036     1.9808 6.0172e+00    268.587     95.184      8.937    28.1282    21.2657    1488.64 0.0000e+00
        378 28 May 2025 12:36:23      9.130    11.9611  32.834675     1.9789 5.8004e+00    268.565     95.193      9.047    28.1324    21.2690    1488.65 0.0000e+00
        379 28 May 2025 12:36:23      9.241    11.9612  32.840420     1.9503 5.5854e+00    268.383     95.140      9.157    28.1377    21.2730    1488.65 0.0000e+00
        380 28 May 2025 12:36:23      9.352    11.9614  32.848339     1.9427 5.3584e+00    268.598     95.218      9.267    28.1450    21.2786    1488.67 0.0000e+00
        381 28 May 2025 12:36:25      9.463    11.9617  32.858658     1.9427 5.1529e+00    268.728     95.272      9.377    28.1546    21.2860    1488.68 0.0000e+00
        382 28 May 2025 12:36:25      9.574    11.9620  32.869148     2.1906 4.9836e+00    268.828     95.311      9.486    28.1642    21.2934    1488.69 0.0000e+00
        383 28 May 2025 12:36:25      9.685    11.9624  32.878010     2.1868 4.8062e+00    269.013     95.381      9.596    28.1723    21.2996    1488.71 0.0000e+00
        384 28 May 2025 12:36:25      9.796    11.9629  32.885445     2.1735 4.6341e+00    269.133     95.438      9.707    28.1790    21.3047    1488.72 0.0000e+00
        385 28 May 2025 12:36:25      9.908    11.9633  32.892002     2.1830 4.4535e+00    269.363     95.531      9.818    28.1848    21.3091    1488.73 0.0000e+00
        386 28 May 2025 12:36:26     10.021    11.9638  32.897629     2.1048 4.3100e+00    269.520     95.597      9.929    28.1898    21.3129    1488.74 0.0000e+00
        387 28 May 2025 12:36:26     10.134    11.9642  32.902542     2.0953 4.1285e+00    269.500     95.594     10.042    28.1941    21.3162    1488.75 0.0000e+00
        388 28 May 2025 12:36:26     10.248    11.9646  32.907310     2.2555 3.9615e+00    269.460     95.581     10.155    28.1983    21.3194    1488.75 0.0000e+00
        389 28 May 2025 12:36:26     10.362    11.9649  32.912266     2.2459 3.7989e+00    269.785     95.700     10.267    28.2027    21.3227    1488.76 0.0000e+00
        390 28 May 2025 12:36:26     10.475    11.9653  32.918259     2.1677 3.6254e+00    269.777     95.700     10.379    28.2080    21.3268    1488.77 0.0000e+00
        391 28 May 2025 12:36:27     10.587    11.9657  32.926746     2.1754 3.5040e+00    269.976     95.778     10.490    28.2157    21.3327    1488.78 0.0000e+00
        392 28 May 2025 12:36:27     10.698    11.9662  32.938133     2.5092 3.3814e+00    269.842     95.732     10.601    28.2261    21.3407    1488.80 0.0000e+00
        393 28 May 2025 12:36:27     10.810    11.9668  32.951023     2.5130 3.2861e+00    269.924     95.765     10.712    28.2378    21.3496    1488.82 0.0000e+00
        394 28 May 2025 12:36:27     10.923    11.9677  32.964283     2.1449 3.1788e+00    270.202     95.865     10.823    28.2497    21.3587    1488.84 0.0000e+00
        395 28 May 2025 12:36:27     11.036    11.9686  32.978199     2.1487 3.0777e+00    270.294     95.902     10.935    28.2622    21.3682    1488.86 0.0000e+00
        396 28 May 2025 12:36:27     11.150    11.9696  32.992500     2.4023 2.9378e+00    270.431     95.952     11.048    28.2749    21.3779    1488.88 0.0000e+00
        397 28 May 2025 12:36:29     11.265    11.9706  33.005478     2.3928 2.7957e+00    270.320     95.914     11.162    28.2864    21.3866    1488.90 0.0000e+00
        398 28 May 2025 12:36:29     11.380    11.9716  33.016556     1.9026 2.7074e+00    270.476     95.971     11.276    28.2961    21.3940    1488.91 0.0000e+00
        399 28 May 2025 12:36:29     11.495    11.9725  33.026833     1.8950 2.5815e+00    270.477     95.972     11.390    28.3052    21.4008    1488.93 0.0000e+00
        400 28 May 2025 12:36:29     11.609    11.9733  33.037209     1.9884 2.4880e+00    270.689     96.055     11.503    28.3144    21.4078    1488.95 0.0000e+00
        401 28 May 2025 12:36:29     11.722    11.9740  33.048611     1.9827 2.3926e+00    270.592     96.023     11.615    28.3246    21.4156    1488.96 0.0000e+00
        402 28 May 2025 12:36:30     11.836    11.9747  33.061451     2.1906 2.3165e+00    270.607     96.049     11.728    28.3362    21.4245    1488.98 0.0000e+00
        403 28 May 2025 12:36:30     11.949    11.9753  33.074368     2.1983 2.2414e+00    270.739     96.100     11.840    28.3480    21.4335    1489.00 0.0000e+00
        404 28 May 2025 12:36:30     12.062    11.9759  33.085686     2.3203 2.1625e+00    270.921     96.170     11.952    28.3582    21.4413    1489.01 0.0000e+00
        405 28 May 2025 12:36:30     12.176    11.9765  33.094776     2.3737 2.0919e+00    271.143     96.242     12.065    28.3664    21.4475    1489.03 0.0000e+00
        406 28 May 2025 12:36:30     12.290    11.9769  33.102203     2.3566 2.0078e+00    271.449     96.348     12.178    28.3731    21.4527    1489.04 0.0000e+00
        407 28 May 2025 12:36:31     12.405    11.9772  33.108929     2.2059 1.9240e+00    271.419     96.342     12.291    28.3792    21.4573    1489.05 0.0000e+00
        408 28 May 2025 12:36:31     12.519    11.9774  33.115627     2.2040 1.8637e+00    271.589     96.402     12.405    28.3853    21.4621    1489.06 0.0000e+00
        409 28 May 2025 12:36:31     12.633    11.9776  33.122204     2.2116 1.8068e+00    271.929     96.524     12.518    28.3914    21.4667    1489.07 0.0000e+00
        410 28 May 2025 12:36:31     12.746    11.9777  33.128101     2.2078 1.7352e+00    272.277     96.648     12.630    28.3969    21.4709    1489.08 0.0000e+00
        411 28 May 2025 12:36:31     12.859    11.9779  33.133324     2.9059 1.6775e+00    272.356     96.675     12.742    28.4017    21.4746    1489.09 0.0000e+00
        412 28 May 2025 12:36:31     12.971    11.9780  33.138229     2.9097 1.6170e+00    272.699     96.799     12.853    28.4062    21.4781    1489.09 0.0000e+00
        413 28 May 2025 12:36:32     13.084    11.9781  33.142921     2.5187 1.5574e+00    272.781     96.827     12.964    28.4105    21.4814    1489.10 0.0000e+00
        414 28 May 2025 12:36:32     13.196    11.9783  33.147350     2.5092 1.5020e+00    273.014     96.911     13.076    28.4145    21.4845    1489.11 0.0000e+00
        415 28 May 2025 12:36:32     13.308    11.9784  33.151764     2.0953 1.4488e+00    273.168     96.966     13.187    28.4186    21.4876    1489.12 0.0000e+00
        416 28 May 2025 12:36:32     13.421    11.9786  33.156693     2.1143 1.4083e+00    273.167     96.968     13.298    28.4231    21.4911    1489.12 0.0000e+00
        417 28 May 2025 12:36:32     13.532    11.9787  33.162888     2.3413 1.3555e+00    273.229     96.991     13.409    28.4288    21.4955    1489.13 0.0000e+00
        418 28 May 2025 12:36:34     13.644    11.9789  33.170841     2.3356 1.3115e+00    273.070     96.934     13.520    28.4362    21.5012    1489.14 0.0000e+00
        419 28 May 2025 12:36:34     13.756    11.9791  33.180569     2.0209 1.2695e+00    273.040     96.938     13.630    28.4452    21.5082    1489.16 0.0000e+00
        420 28 May 2025 12:36:34     13.868    11.9793  33.190887     2.0132 1.2332e+00    272.975     96.912     13.741    28.4548    21.5156    1489.17 0.0000e+00
        421 28 May 2025 12:36:34     13.979    11.9796  33.199131     1.9656 1.1810e+00    272.878     96.887     13.851    28.4624    21.5214    1489.18 0.0000e+00
        422 28 May 2025 12:36:34     14.090    11.9799  33.203861     1.9713 1.1489e+00    272.840     96.885     13.962    28.4666    21.5246    1489.19 0.0000e+00
        423 28 May 2025 12:36:35     14.202    11.9802  33.205833     1.9675 1.0955e+00    272.927     96.919     14.072    28.4682    21.5258    1489.20 0.0000e+00
        424 28 May 2025 12:36:35     14.313    11.9803  33.207016     1.9541 1.0697e+00    273.148     96.999     14.182    28.4692    21.5266    1489.20 0.0000e+00
        425 28 May 2025 12:36:35     14.424    11.9804  33.208595     2.2669 1.0346e+00    272.769     96.865     14.293    28.4706    21.5276    1489.20 0.0000e+00
        426 28 May 2025 12:36:35     14.535    11.9805  33.210175     2.2536 1.0028e+00    273.245     97.027     14.402    28.4720    21.5287    1489.21 0.0000e+00
        427 28 May 2025 12:36:35     14.646    11.9805  33.211422     2.2707 9.6644e-01    273.269     97.041     14.512    28.4731    21.5295    1489.21 0.0000e+00
        428 28 May 2025 12:36:36     14.756    11.9806  33.212410     2.2688 9.3264e-01    273.446     97.107     14.621    28.4739    21.5302    1489.21 0.0000e+00
        429 28 May 2025 12:36:36     14.866    11.9807  33.213409     2.2803 8.9415e-01    273.571     97.149     14.730    28.4748    21.5308    1489.22 0.0000e+00
        430 28 May 2025 12:36:36     14.976    11.9807  33.214581     2.2974 8.7579e-01    273.378     97.095     14.839    28.4758    21.5316    1489.22 0.0000e+00
        431 28 May 2025 12:36:36     15.086    11.9808  33.215828     2.2822 8.4424e-01    273.572     97.175     14.948    28.4769    21.5325    1489.22 0.0000e+00
        432 28 May 2025 12:36:36     15.196    11.9808  33.217381     2.0743 8.1989e-01    273.792     97.253     15.057    28.4783    21.5335    1489.23 0.0000e+00
        433 28 May 2025 12:36:36     15.306    11.9809  33.219616     2.0876 7.9174e-01    273.966     97.317     15.166    28.4804    21.5351    1489.23 0.0000e+00
        434 28 May 2025 12:36:38     15.417    11.9810  33.222664     2.2040 7.6105e-01    273.892     97.292     15.276    28.4832    21.5373    1489.24 0.0000e+00
        435 28 May 2025 12:36:38     15.527    11.9810  33.226662     2.2097 7.4104e-01    274.134     97.378     15.385    28.4869    21.5401    1489.24 0.0000e+00
        436 28 May 2025 12:36:38     15.637    11.9812  33.232315     1.9408 7.1232e-01    274.098     97.365     15.494    28.4921    21.5442    1489.25 0.0000e+00
        437 28 May 2025 12:36:38     15.747    11.9813  33.239548     1.9312 6.9087e-01    274.208     97.403     15.603    28.4988    21.5493    1489.26 0.0000e+00
        438 28 May 2025 12:36:38     15.856    11.9815  33.247303     1.9770 6.6846e-01    274.339     97.447     15.711    28.5059    21.5548    1489.27 0.0000e+00
        439 28 May 2025 12:36:39     15.965    11.9818  33.255550     1.9751 6.4692e-01    274.249     97.420     15.820    28.5135    21.5607    1489.28 0.0000e+00
        440 28 May 2025 12:36:39     16.076    11.9821  33.263573     1.9045 6.1268e-01    274.151     97.384     15.929    28.5209    21.5663    1489.30 0.0000e+00
        441 28 May 2025 12:36:39     16.186    11.9824  33.269753     1.9083 5.9840e-01    274.253     97.428     16.038    28.5265    21.5706    1489.31 0.0000e+00
        442 28 May 2025 12:36:39     16.298    11.9826  33.273773     2.2841 5.7170e-01    274.283     97.450     16.149    28.5301    21.5734    1489.31 0.0000e+00
        443 28 May 2025 12:36:39     16.409    11.9828  33.276165     2.2688 5.6021e-01    274.169     97.424     16.259    28.5322    21.5749    1489.32 0.0000e+00
        444 28 May 2025 12:36:40     16.519    11.9830  33.278309     2.0705 5.3242e-01    274.334     97.510     16.368    28.5340    21.5764    1489.32 0.0000e+00
        445 28 May 2025 12:36:40     16.629    11.9831  33.281807     2.0934 5.2952e-01    274.229     97.489     16.477    28.5372    21.5788    1489.33 0.0000e+00
        446 28 May 2025 12:36:40     16.739    11.9832  33.286755     2.0514 5.0457e-01    274.341     97.534     16.586    28.5418    21.5823    1489.34 0.0000e+00
        447 28 May 2025 12:36:40     16.848    11.9833  33.293377     2.0590 5.0018e-01    274.506     97.614     16.694    28.5480    21.5871    1489.34 0.0000e+00
        448 28 May 2025 12:36:40     16.958    11.9834  33.301876     1.9102 4.7755e-01    274.539     97.628     16.803    28.5560    21.5933    1489.36 0.0000e+00
        449 28 May 2025 12:36:40     17.068    11.9835  33.310162     1.9236 4.7082e-01    274.775     97.716     16.912    28.5637    21.5993    1489.37 0.0000e+00
        450 28 May 2025 12:36:42     17.179    11.9836  33.316307     2.3070 4.4913e-01    274.929     97.797     17.021    28.5694    21.6037    1489.38 0.0000e+00
        451 28 May 2025 12:36:42     17.290    11.9837  33.320541     2.3051 4.3760e-01    275.213     97.908     17.132    28.5733    21.6067    1489.38 0.0000e+00
        452 28 May 2025 12:36:42     17.401    11.9838  33.323521     1.8702 4.1899e-01    275.234     97.925     17.242    28.5760    21.6088    1489.39 0.0000e+00
        453 28 May 2025 12:36:42     17.512    11.9839  33.325623     1.8645 4.0798e-01    275.532     98.034     17.352    28.5779    21.6102    1489.39 0.0000e+00
        454 28 May 2025 12:36:42     17.621    11.9839  33.327332     1.8626 3.8791e-01    275.498     98.026     17.460    28.5795    21.6114    1489.40 0.0000e+00
        455 28 May 2025 12:36:43     17.730    11.9840  33.329224     1.9884 3.7829e-01    275.556     98.052     17.568    28.5812    21.6127    1489.40 0.0000e+00
        456 28 May 2025 12:36:43     17.838    11.9841  33.332386     1.9808 3.7401e-01    275.763     98.133     17.675    28.5841    21.6150    1489.41 0.0000e+00
        457 28 May 2025 12:36:43     17.947    11.9841  33.337914     1.9007 3.6538e-01    275.843     98.169     17.783    28.5892    21.6190    1489.41 0.0000e+00
        458 28 May 2025 12:36:43     18.056    11.9842  33.346577     1.8969 3.4854e-01    276.051     98.255     17.891    28.5974    21.6253    1489.43 0.0000e+00
        459 28 May 2025 12:36:43     18.166    11.9843  33.359291     1.9503 3.3219e-01    275.934     98.221     18.000    28.6093    21.6345    1489.44 0.0000e+00
        460 28 May 2025 12:36:44     18.276    11.9846  33.376331     1.9522 3.2801e-01    276.004     98.252     18.109    28.6253    21.6468    1489.46 0.0000e+00
        461 28 May 2025 12:36:44     18.386    11.9851  33.397076     1.9713 3.2509e-01    276.044     98.273     18.218    28.6445    21.6616    1489.49 0.0000e+00
        462 28 May 2025 12:36:44     18.496    11.9859  33.419418     1.9541 3.0070e-01    276.091     98.292     18.327    28.6651    21.6774    1489.52 0.0000e+00
        463 28 May 2025 12:36:44     18.604    11.9871  33.440044     1.7348 2.8766e-01    276.014     98.266     18.434    28.6837    21.6916    1489.55 0.0000e+00
        464 28 May 2025 12:36:44     18.712    11.9886  33.458134     1.7462 2.7973e-01    275.738     98.173     18.541    28.6997    21.7038    1489.57 0.0000e+00
        465 28 May 2025 12:36:46     18.820    11.9902  33.474377     1.7882 2.9127e-01    275.684     98.173     18.647    28.7139    21.7145    1489.60 0.0000e+00
        466 28 May 2025 12:36:46     18.926    11.9918  33.488781     1.7767 2.7429e-01    275.453     98.121     18.753    28.7263    21.7238    1489.62 0.0000e+00
        467 28 May 2025 12:36:46     19.033    11.9935  33.503166     1.9026 2.5355e-01    275.464     98.136     18.859    28.7386    21.7330    1489.64 0.0000e+00
        468 28 May 2025 12:36:46     19.140    11.9952  33.518265     1.9160 2.5316e-01    275.408     98.126     18.965    28.7516    21.7428    1489.67 0.0000e+00
