       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       2361 23 May 2025 11:29:36    111.040    11.7930  32.477124     3.7853 5.3103e-02    266.967     94.020    110.000    27.8823    21.1068    1489.44 0.0000e+00
       2373 23 May 2025 11:29:39    110.030    11.7886  32.470583     3.5935 5.3079e-02    267.016     94.037    109.000    27.8797    21.1055    1489.40 0.0000e+00
       2384 23 May 2025 11:29:42    109.020    11.7885  32.465991     3.6481 5.3088e-02    267.155     94.086    108.000    27.8758    21.1025    1489.38 0.0000e+00
       2395 23 May 2025 11:29:44    108.011    11.7895  32.462330     3.4464 5.3095e-02    267.252     94.121    107.000    27.8720    21.0993    1489.36 0.0000e+00
       2405 23 May 2025 11:29:47    107.001    11.7903  32.460925     3.3057 5.3072e-02    267.373     94.161    106.000    27.8704    21.0980    1489.34 0.0000e+00
       2416 23 May 2025 11:29:50    105.991    11.7904  32.459438     3.5057 5.3087e-02    268.020     94.385    105.000    27.8693    21.0970    1489.33 0.0000e+00
       2427 23 May 2025 11:29:53    104.982    11.7893  32.456231     3.6735 5.3095e-02    267.989     94.363    104.000    27.8674    21.0958    1489.30 0.0000e+00
       2438 23 May 2025 11:29:55    103.972    11.7872  32.451527     3.5318 5.3077e-02    268.684     94.597    103.000    27.8649    21.0941    1489.28 0.0000e+00
       2449 23 May 2025 11:29:58    102.963    11.7826  32.442043     3.3935 5.3079e-02    268.844     94.646    102.000    27.8597    21.0909    1489.24 0.0000e+00
       2459 23 May 2025 11:30:01    101.953    11.7795  32.436732     3.6172 5.3119e-02    268.265     94.409    101.000    27.8573    21.0895    1489.21 0.0000e+00
       2470 23 May 2025 11:30:03    100.943    11.7742  32.423447     3.4347 5.3086e-02    266.387     93.727    100.000    27.8490    21.0840    1489.16 0.0000e+00
       2481 23 May 2025 11:30:06     99.933    11.7603  32.404002     3.2649 5.3085e-02    265.879     93.535     99.000    27.8413    21.0805    1489.09 0.0000e+00
       2492 23 May 2025 11:30:09     98.924    11.7526  32.395308     3.0920 5.3108e-02    264.531     93.021     98.000    27.8391    21.0801    1489.04 0.0000e+00
       2503 23 May 2025 11:30:12     97.914    11.7423  32.380501     2.9334 5.3091e-02    263.197     92.540     97.000    27.8331    21.0772    1488.98 0.0000e+00
       2514 23 May 2025 11:30:14     96.905    11.7280  32.366880     2.7223 5.3094e-02    263.018     92.471     96.000    27.8312    21.0782    1488.91 0.0000e+00
       2525 23 May 2025 11:30:17     95.895    11.7235  32.362704     2.5476 5.3082e-02    262.741     92.373     95.000    27.8310    21.0788    1488.88 0.0000e+00
       2536 23 May 2025 11:30:20     94.885    11.7217  32.360965     2.4982 5.3091e-02    263.114     92.503     94.000    27.8310    21.0791    1488.86 0.0000e+00
       2546 23 May 2025 11:30:22     93.875    11.7210  32.359701     2.4909 5.3077e-02    263.163     92.517     93.000    27.8307    21.0789    1488.84 0.0000e+00
       2557 23 May 2025 11:30:25     92.865    11.7204  32.358652     2.4173 5.3090e-02    262.894     92.418     92.000    27.8305    21.0789    1488.82 0.0000e+00
       2567 23 May 2025 11:30:28     91.856    11.7191  32.356506     2.5631 5.3085e-02    262.853     92.397     91.000    27.8298    21.0786    1488.80 0.0000e+00
       2578 23 May 2025 11:30:30     90.847    11.7170  32.353508     2.4130 5.3086e-02    262.277     92.179     90.000    27.8289    21.0782    1488.77 0.0000e+00
       2588 23 May 2025 11:30:33     89.837    11.7128  32.346529     2.4238 5.3066e-02    261.731     91.970     89.000    27.8257    21.0765    1488.74 0.0000e+00
       2599 23 May 2025 11:30:36     88.827    11.7061  32.336872     2.3181 5.3100e-02    261.159     91.755     88.000    27.8219    21.0747    1488.69 0.0000e+00
       2609 23 May 2025 11:30:38     87.818    11.6982  32.325736     2.2362 5.3075e-02    260.777     91.615     87.000    27.8176    21.0726    1488.64 0.0000e+00
       2619 23 May 2025 11:30:41     86.808    11.6935  32.319216     2.2470 5.3064e-02    260.884     91.648     86.000    27.8153    21.0716    1488.61 0.0000e+00
       2630 23 May 2025 11:30:43     85.798    11.6918  32.314065     2.2188 5.3112e-02    260.845     91.632     85.000    27.8119    21.0693    1488.58 0.0000e+00
       2640 23 May 2025 11:30:46     84.789    11.6909  32.309926     2.3379 5.3113e-02    261.004     91.692     84.000    27.8091    21.0673    1488.56 0.0000e+00
       2650 23 May 2025 11:30:48     83.779    11.6909  32.307993     2.0725 5.3106e-02    260.958     91.682     83.000    27.8076    21.0661    1488.54 0.0000e+00
       2660 23 May 2025 11:30:51     82.770    11.6932  32.309103     2.0852 5.3087e-02    261.315     91.811     82.000    27.8073    21.0654    1488.53 0.0000e+00
       2670 23 May 2025 11:30:53     81.760    11.6968  32.310315     2.2367 5.3070e-02    261.679     91.945     81.000    27.8061    21.0639    1488.53 0.0000e+00
       2681 23 May 2025 11:30:56     80.751    11.7000  32.307844     2.3112 5.3099e-02    261.904     92.027     80.000    27.8017    21.0599    1488.51 0.0000e+00
       2691 23 May 2025 11:30:58     79.741    11.7049  32.306313     2.2335 5.3102e-02    261.984     92.017     79.000    27.7970    21.0553    1488.51 0.0000e+00
       2702 23 May 2025 11:31:01     78.731    11.7033  32.294200     2.0254 5.3074e-02    261.041     91.649     78.000    27.7870    21.0479    1488.48 0.0000e+00
       2712 23 May 2025 11:31:04     77.722    11.6864  32.270798     1.8822 5.3084e-02    260.306     91.371     77.000    27.7778    21.0436    1488.39 0.0000e+00
       2722 23 May 2025 11:31:06     76.712    11.6712  32.252289     1.8073 5.3097e-02    260.066     91.277     76.000    27.7718    21.0416    1488.31 0.0000e+00
       2733 23 May 2025 11:31:09     75.702    11.6633  32.242728     1.6868 5.3102e-02    260.066     91.271     75.000    27.7690    21.0407    1488.26 0.0000e+00
       2743 23 May 2025 11:31:11     74.693    11.6595  32.237460     1.6682 5.3102e-02    259.864     91.204     74.000    27.7672    21.0400    1488.23 0.0000e+00
       2753 23 May 2025 11:31:14     73.683    11.6582  32.234688     1.7836 5.3092e-02    259.794     91.160     73.000    27.7658    21.0391    1488.21 0.0000e+00
       2763 23 May 2025 11:31:16     72.674    11.6598  32.233735     1.6289 5.3084e-02    259.250     90.935     72.000    27.7641    21.0375    1488.20 0.0000e+00
       2773 23 May 2025 11:31:19     71.665    11.6492  32.216107     1.5956 5.3096e-02    258.616     90.679     71.000    27.7556    21.0327    1488.13 0.0000e+00
       2783 23 May 2025 11:31:22     70.655    11.6339  32.197022     1.4565 5.3079e-02    258.322     90.560     70.000    27.7492    21.0304    1488.05 0.0000e+00
       2793 23 May 2025 11:31:24     69.646    11.6194  32.178530     1.3793 5.3076e-02    258.365     90.572     69.000    27.7428    21.0279    1487.98 0.0000e+00
       2803 23 May 2025 11:31:27     68.636    11.6140  32.172413     1.3712 5.3107e-02    257.867     90.397     68.000    27.7413    21.0276    1487.94 0.0000e+00
       2812 23 May 2025 11:31:29     67.626    11.6134  32.168737     1.3670 5.3109e-02    258.095     90.477     67.000    27.7386    21.0257    1487.92 0.0000e+00
       2822 23 May 2025 11:31:31     66.617    11.6136  32.166575     1.4017 5.3102e-02    257.877     90.400     66.000    27.7368    21.0242    1487.90 0.0000e+00
       2832 23 May 2025 11:31:34     65.607    11.6140  32.165016     1.4374 5.3092e-02    257.656     90.322     65.000    27.7353    21.0230    1487.88 0.0000e+00
       2842 23 May 2025 11:31:36     64.598    11.6141  32.163470     1.4290 5.3109e-02    258.136     90.485     64.000    27.7342    21.0220    1487.87 0.0000e+00
       2852 23 May 2025 11:31:39     63.589    11.6137  32.161388     1.4496 5.3091e-02    258.284     90.528     63.000    27.7328    21.0210    1487.85 0.0000e+00
       2862 23 May 2025 11:31:41     62.579    11.6116  32.157049     1.4463 5.3114e-02    258.169     90.473     62.000    27.7307    21.0197    1487.82 0.0000e+00
       2872 23 May 2025 11:31:44     61.569    11.6078  32.150007     1.4066 5.3099e-02    258.246     90.490     61.000    27.7272    21.0176    1487.79 0.0000e+00
       2881 23 May 2025 11:31:46     60.560    11.6021  32.138973     1.3520 5.3112e-02    257.992     90.394     60.000    27.7212    21.0140    1487.74 0.0000e+00
       2891 23 May 2025 11:31:49     59.551    11.5986  32.132304     1.3748 5.3114e-02    257.685     90.270     59.000    27.7179    21.0119    1487.71 0.0000e+00
       2901 23 May 2025 11:31:51     58.541    11.5951  32.125552     1.4688 5.3094e-02    257.630     90.238     58.000    27.7144    21.0098    1487.68 0.0000e+00
       2910 23 May 2025 11:31:53     57.531    11.5880  32.115096     1.2438 5.3101e-02    257.723     90.258     57.000    27.7101    21.0077    1487.63 0.0000e+00
       2920 23 May 2025 11:31:56     56.522    11.5822  32.105607     1.2439 5.3067e-02    257.881     90.295     56.000    27.7057    21.0052    1487.59 0.0000e+00
       2930 23 May 2025 11:31:58     55.513    11.5775  32.095863     1.1495 5.3093e-02    257.883     90.266     55.000    27.7002    21.0018    1487.55 0.0000e+00
       2939 23 May 2025 11:32:01     54.503    11.5700  32.078460     1.2030 5.3103e-02    257.905     90.255     54.000    27.6896    20.9949    1487.49 0.0000e+00
       2949 23 May 2025 11:32:03     53.494    11.5591  32.059098     1.1627 5.3106e-02    257.949     90.257     53.000    27.6796    20.9890    1487.42 0.0000e+00
       2958 23 May 2025 11:32:05     52.485    11.5518  32.045226     1.0913 5.3086e-02    257.939     90.245     52.000    27.6722    20.9844    1487.37 0.0000e+00
       2968 23 May 2025 11:32:08     51.475    11.5468  32.034819     1.1382 5.3102e-02    257.935     90.233     51.000    27.6663    20.9808    1487.33 0.0000e+00
       2977 23 May 2025 11:32:10     50.465    11.5436  32.028694     1.0832 5.3117e-02    257.858     90.187     50.000    27.6633    20.9789    1487.30 0.0000e+00
       2987 23 May 2025 11:32:12     49.456    11.5388  32.020345     1.0415 5.3092e-02    258.057     90.227     49.000    27.6592    20.9765    1487.26 0.0000e+00
       2996 23 May 2025 11:32:15     48.446    11.5303  32.007035     1.1008 5.3088e-02    258.153     90.195     48.000    27.6532    20.9733    1487.21 0.0000e+00
       3006 23 May 2025 11:32:17     47.437    11.5161  31.984072     1.0506 5.3098e-02    257.865     90.006     47.000    27.6422    20.9672    1487.13 0.0000e+00
       3015 23 May 2025 11:32:19     46.427    11.4850  31.940619     1.0754 5.3088e-02    257.276     89.739     46.000    27.6241    20.9585    1486.98 0.0000e+00
       3024 23 May 2025 11:32:22     45.418    11.4471  31.898544     1.0815 5.3088e-02    257.235     89.669     45.000    27.6125    20.9559    1486.82 0.0000e+00
       3034 23 May 2025 11:32:24     44.409    11.4181  31.861674     1.0738 5.3108e-02    257.208     89.572     44.000    27.5992    20.9505    1486.68 0.0000e+00
       3043 23 May 2025 11:32:26     43.400    11.3933  31.830774     1.0589 5.3105e-02    256.228     89.109     43.000    27.5885    20.9464    1486.56 0.0000e+00
       3052 23 May 2025 11:32:29     42.390    11.3541  31.775513     1.1280 5.3074e-02    255.750     88.841     42.000    27.5650    20.9348    1486.38 0.0000e+00
       3061 23 May 2025 11:32:31     41.381    11.2940  31.710560     1.2220 5.3104e-02    256.320     88.981     41.000    27.5478    20.9316    1486.13 0.0000e+00
       3071 23 May 2025 11:32:33     40.371    11.2478  31.658097     1.1182 5.3096e-02    256.752     89.095     40.000    27.5322    20.9273    1485.93 0.0000e+00
       3080 23 May 2025 11:32:36     39.362    11.2203  31.627921     1.1114 5.3098e-02    256.586     89.013     39.000    27.5241    20.9255    1485.81 0.0000e+00
       3089 23 May 2025 11:32:38     38.353    11.2035  31.608005     1.1728 5.3113e-02    257.044     89.161     38.000    27.5178    20.9234    1485.72 0.0000e+00
       3099 23 May 2025 11:32:40     37.343    11.1927  31.596411     1.1976 5.3093e-02    257.088     89.171     37.000    27.5151    20.9232    1485.66 0.0000e+00
       3108 23 May 2025 11:32:43     36.334    11.1878  31.591794     1.1625 5.3087e-02    256.973     89.104     36.000    27.5146    20.9235    1485.63 0.0000e+00
       3117 23 May 2025 11:32:45     35.325    11.1849  31.585840     1.1779 5.3114e-02    256.912     89.007     35.000    27.5115    20.9216    1485.60 0.0000e+00
       3126 23 May 2025 11:32:47     34.315    11.1729  31.566123     1.1907 5.3123e-02    257.534     89.102     34.000    27.5017    20.9160    1485.53 0.0000e+00
       3135 23 May 2025 11:32:50     33.306    11.1386  31.515438     1.2807 5.3110e-02    258.503     89.296     33.000    27.4789    20.9040    1485.36 0.0000e+00
       3145 23 May 2025 11:32:52     32.296    11.0801  31.443233     1.3998 5.3085e-02    259.338     89.475     32.000    27.4532    20.8938    1485.10 0.0000e+00
       3154 23 May 2025 11:32:54     31.287    11.0188  31.375423     1.4004 5.3206e-02    260.083     89.625     31.000    27.4338    20.8888    1484.85 0.0000e+00
       3163 23 May 2025 11:32:56     30.278    10.9663  31.312656     1.4929 5.5847e-02    260.725     89.822     30.000    27.4126    20.8811    1484.61 0.0000e+00
       3172 23 May 2025 11:32:59     29.268    10.9169  31.263031     1.5883 6.3134e-02    260.717     89.823     29.000    27.4017    20.8808    1484.41 0.0000e+00
       3181 23 May 2025 11:33:01     28.259    10.9057  31.253115     1.4372 8.3531e-02    260.459     89.730     28.000    27.4009    20.8819    1484.35 0.0000e+00
       3190 23 May 2025 11:33:03     27.250    10.9071  31.253931     1.4627 1.0462e-01    260.604     89.731     27.000    27.4010    20.8817    1484.34 0.0000e+00
       3199 23 May 2025 11:33:06     26.241    10.9052  31.247959     1.4939 1.4063e-01    260.669     89.635     26.000    27.3970    20.8789    1484.31 0.0000e+00
       3209 23 May 2025 11:33:08     25.231    10.8840  31.212747     1.4539 1.7074e-01    261.967     89.986     25.000    27.3791    20.8684    1484.20 0.0000e+00
       3217 23 May 2025 11:33:10     24.222    10.8323  31.149915     1.5607 2.1766e-01    262.540     90.117     24.000    27.3570    20.8598    1483.97 0.0000e+00
       3226 23 May 2025 11:33:12     23.212    10.7890  31.100793     1.3598 2.7585e-01    262.030     89.886     23.000    27.3420    20.8552    1483.78 0.0000e+00
       3235 23 May 2025 11:33:15     22.203    10.7582  31.063663     1.3826 3.5295e-01    260.974     89.515     22.000    27.3292    20.8502    1483.64 0.0000e+00
       3244 23 May 2025 11:33:17     21.194    10.7352  31.031253     1.4110 4.4745e-01    259.691     89.064     21.000    27.3152    20.8431    1483.52 0.0000e+00
       3253 23 May 2025 11:33:19     20.185    10.7310  31.022387     1.6164 5.7229e-01    258.406     88.564     20.000    27.3102    20.8398    1483.48 0.0000e+00
       3262 23 May 2025 11:33:21     19.175    10.7281  31.007197     1.6034 7.5011e-01    257.751     88.262     19.000    27.2979    20.8308    1483.44 0.0000e+00
       3271 23 May 2025 11:33:24     18.166    10.7035  30.967224     1.6659 9.8405e-01    257.463     88.030     18.000    27.2777    20.8190    1483.31 0.0000e+00
       3280 23 May 2025 11:33:26     17.157    10.6664  30.917876     1.7487 1.3179e+00    257.609     87.977     17.000    27.2577    20.8094    1483.13 0.0000e+00
       3289 23 May 2025 11:33:28     16.148    10.6113  30.848929     2.1151 1.7632e+00    258.502     88.239     16.000    27.2319    20.7982    1482.89 0.0000e+00
       3298 23 May 2025 11:33:30     15.138    10.5625  30.794469     2.2181 2.3516e+00    258.128     88.046     15.000    27.2155    20.7933    1482.68 0.0000e+00
       3307 23 May 2025 11:33:32     14.129    10.5383  30.768512     2.1069 3.2069e+00    256.143     87.310     14.000    27.2086    20.7918    1482.56 0.0000e+00
       3316 23 May 2025 11:33:35     13.120    10.5107  30.730444     2.1401 4.3757e+00    253.341     86.297     13.000    27.1923    20.7835    1482.43 0.0000e+00
       3325 23 May 2025 11:33:37     12.111    10.4836  30.691482     2.5362 6.0394e+00    246.776     84.097     12.000    27.1748    20.7742    1482.29 0.0000e+00
       3334 23 May 2025 11:33:39     11.101    10.4602  30.659035     2.8740 8.5591e+00    235.815     80.523     11.000    27.1609    20.7670    1482.17 0.0000e+00
       3343 23 May 2025 11:33:41     10.092    10.4784  30.673692     3.5989 1.2327e+01    218.669     74.821     10.000    27.1620    20.7650    1482.22 0.0000e+00
       3352 23 May 2025 11:33:44      9.083    10.5652  30.751559     4.4843 1.8265e+01    207.015     70.933      9.000    27.1739    20.7604    1482.54 0.0000e+00
       3361 23 May 2025 11:33:46      8.073    10.6648  30.821143     5.8870 2.8568e+01    200.418     68.920      8.000    27.1680    20.7398    1482.87 0.0000e+00
       3372 23 May 2025 11:33:49      7.064    10.7553  30.891015     8.3604 4.6609e+01    212.674     73.671      7.000    27.1692    20.7261    1483.18 0.0000e+00
       3383 23 May 2025 11:33:52      6.055    11.0246  31.100097    13.9099 7.2127e+01    247.987     86.161      6.000    27.1727    20.6847    1484.14 0.0000e+00
       3395 23 May 2025 11:33:54      5.046    11.3227  31.222541    19.9828 9.7569e+01    265.450     92.748      5.000    27.0717    20.5567    1485.07 0.0000e+00
       3407 23 May 2025 11:33:58      4.037    11.5672  31.298138    10.3380 1.4362e+02    290.265    103.136      4.000    26.9659    20.4332    1485.79 0.0000e+00
       3423 23 May 2025 11:34:02      3.027    12.3532  31.732773     4.4093 2.9355e+02    308.412    111.756      3.000    26.8105    20.1753    1488.33 0.0000e+00
       3440 23 May 2025 11:34:06      2.018    13.4533  32.353495     1.9914 6.4838e+02    307.129    112.361      2.000    26.6075    19.8169    1491.84 0.0000e+00
       3456 23 May 2025 11:34:10      1.009    14.0061  32.607110     1.7120 7.5890e+02    306.510    106.384      1.000    26.4551    19.5937    1493.50 0.0000e+00
