       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        585 23 May 2025 09:20:30      2.690    11.2952  37.604744     0.9470 1.4637e+02    325.913    117.029      2.666    33.2988    25.3980    1492.40 0.0000e+00
        586 23 May 2025 09:20:30      2.759    11.2828  37.634117     1.2274 1.5686e+02    325.879    117.016      2.734    33.3389    25.4315    1492.40 0.0000e+00
        587 23 May 2025 09:20:30      2.829    11.2652  37.659977     1.2255 1.6591e+02    325.913    117.029      2.803    33.3803    25.4668    1492.39 0.0000e+00
        588 23 May 2025 09:20:31      2.898    11.2427  37.677124     0.8803 1.7557e+02    325.715    116.957      2.872    33.4176    25.4999    1492.36 0.0000e+00
        589 23 May 2025 09:20:31      2.968    11.2154  37.682621     0.8860 2.0528e+02    325.728    116.961      2.941    33.4478    25.5284    1492.30 0.0000e+00
        590 23 May 2025 09:20:31      3.038    11.1836  37.678093     1.0519 2.3597e+02    325.850    117.005      3.011    33.4722    25.5531    1492.22 0.0000e+00
        591 23 May 2025 09:20:31      3.109    11.1491  37.668747     1.0443 2.8454e+02    325.775    116.979      3.080    33.4943    25.5765    1492.13 0.0000e+00
        592 23 May 2025 09:20:31      3.179    11.1152  37.658974     0.9432 2.9828e+02    325.818    116.995      3.150    33.5156    25.5991    1492.04 0.0000e+00
        593 23 May 2025 09:20:31      3.250    11.0848  37.651081     0.9546 4.7371e+02    325.860    117.011      3.221    33.5354    25.6200    1491.96 0.0000e+00
        594 23 May 2025 09:20:33      3.321    11.0601  37.645409     1.1702 4.0523e+02    325.650    116.935      3.291    33.5523    25.6376    1491.89 0.0000e+00
        595 23 May 2025 09:20:33      3.393    11.0414  37.641403     1.1492 3.3687e+02    325.800    116.987      3.362    33.5654    25.6511    1491.84 0.0000e+00
        596 23 May 2025 09:20:33      3.465    11.0280  37.638649     0.9413 4.9507e+02    325.756    116.970      3.433    33.5749    25.6609    1491.81 0.0000e+00
        597 23 May 2025 09:20:33      3.537    11.0186  37.636688     0.9394 5.8064e+02    325.878    117.013      3.505    33.5815    25.6677    1491.78 0.0000e+00
        598 23 May 2025 09:20:33      3.609    11.0120  37.635185     1.2102 3.0534e+02    325.731    116.960      3.576    33.5860    25.6724    1491.77 0.0000e+00
        599 23 May 2025 09:20:34      3.682    11.0074  37.634125     1.2236 4.1526e+02    325.735    116.963      3.648    33.5891    25.6757    1491.76 0.0000e+00
        600 23 May 2025 09:20:34      3.755    11.0041  37.633461     1.5459 4.3333e+02    325.797    116.987      3.721    33.5915    25.6781    1491.75 0.0000e+00
        601 23 May 2025 09:20:34      3.828    11.0017  37.633095     1.5574 4.4260e+02    325.829    117.000      3.793    33.5933    25.6799    1491.74 0.0000e+00
        602 23 May 2025 09:20:34      3.901    11.0000  37.633011     0.9718 5.3909e+02    325.848    117.009      3.865    33.5947    25.6813    1491.74 0.0000e+00
        603 23 May 2025 09:20:34      3.974    10.9988  37.633121     0.9871 3.2916e+02    326.063    117.086      3.938    33.5959    25.6824    1491.74 0.0000e+00
        604 23 May 2025 09:20:35      4.048    10.9981  37.633347     1.1015 3.4763e+02    326.240    117.149      4.011    33.5968    25.6833    1491.74 0.0000e+00
        605 23 May 2025 09:20:35      4.121    10.9976  37.633636     1.1015 4.0109e+02    326.172    117.123      4.083    33.5975    25.6839    1491.74 0.0000e+00
        606 23 May 2025 09:20:35      4.195    10.9973  37.633926     1.0996 4.9259e+02    326.308    117.170      4.156    33.5980    25.6844    1491.74 0.0000e+00
        607 23 May 2025 09:20:35      4.268    10.9971  37.634243     1.1053 3.3408e+02    326.112    117.097      4.229    33.5984    25.6848    1491.74 0.0000e+00
        608 23 May 2025 09:20:35      4.342    10.9970  37.634640     0.9661 3.1606e+02    326.132    117.100      4.302    33.5989    25.6851    1491.74 0.0000e+00
        609 23 May 2025 09:20:37      4.416    10.9970  37.635071     0.9833 3.1187e+02    326.206    117.123      4.376    33.5993    25.6855    1491.74 0.0000e+00
        610 23 May 2025 09:20:37      4.491    10.9970  37.635422     0.9680 3.5772e+02    325.961    117.032      4.450    33.5996    25.6857    1491.75 0.0000e+00
        611 23 May 2025 09:20:37      4.566    10.9971  37.635632     1.0424 3.1092e+02    325.980    117.036      4.525    33.5997    25.6858    1491.75 0.0000e+00
        612 23 May 2025 09:20:37      4.641    10.9970  37.635761     1.0462 4.7164e+02    325.999    117.035      4.599    33.5999    25.6859    1491.75 0.0000e+00
        613 23 May 2025 09:20:37      4.716    10.9968  37.635921     1.1015 4.0523e+02    326.066    117.050      4.674    33.6002    25.6862    1491.75 0.0000e+00
        614 23 May 2025 09:20:37      4.792    10.9966  37.636208     1.1111 3.3089e+02    326.034    117.032      4.748    33.6006    25.6866    1491.75 0.0000e+00
        615 23 May 2025 09:20:38      4.867    10.9964  37.636623     1.0767 2.4256e+02    326.000    117.020      4.822    33.6011    25.6870    1491.75 0.0000e+00
        616 23 May 2025 09:20:38      4.942    10.9965  37.637112     1.0691 3.0936e+02    325.986    117.013      4.897    33.6016    25.6873    1491.75 0.0000e+00
        617 23 May 2025 09:20:38      5.017    10.9967  37.637642     1.2884 4.7113e+02    325.994    117.012      4.971    33.6019    25.6875    1491.76 0.0000e+00
        618 23 May 2025 09:20:38      5.093    10.9970  37.638153     1.2980 3.6196e+02    325.961    117.000      5.046    33.6020    25.6876    1491.76 0.0000e+00
        619 23 May 2025 09:20:38      5.169    10.9974  37.638470     1.1988 2.6725e+02    325.887    116.976      5.122    33.6019    25.6874    1491.76 0.0000e+00
        620 23 May 2025 09:20:39      5.245    10.9978  37.638474     1.2007 2.3062e+02    325.834    116.964      5.197    33.6015    25.6871    1491.76 0.0000e+00
        621 23 May 2025 09:20:39      5.321    10.9980  37.638180     1.3132 2.6308e+02    325.770    116.944      5.273    33.6010    25.6867    1491.77 0.0000e+00
        622 23 May 2025 09:20:39      5.398    10.9979  37.637672     1.3228 3.8036e+02    325.825    116.962      5.349    33.6006    25.6863    1491.77 0.0000e+00
        623 23 May 2025 09:20:39      5.474    10.9975  37.637032     1.2522 3.5229e+02    325.756    116.922      5.424    33.6003    25.6862    1491.77 0.0000e+00
        624 23 May 2025 09:20:39      5.550    10.9969  37.636234     1.2636 2.7167e+02    325.750    116.883      5.500    33.6001    25.6861    1491.76 0.0000e+00
        625 23 May 2025 09:20:41      5.627    10.9960  37.635155     1.2408 2.5124e+02    325.905    116.895      5.575    33.5998    25.6860    1491.76 0.0000e+00
        626 23 May 2025 09:20:41      5.703    10.9949  37.633923     1.2560 2.8886e+02    325.823    116.831      5.651    33.5995    25.6860    1491.76 0.0000e+00
        627 23 May 2025 09:20:41      5.779    10.9935  37.632771     1.5383 3.5515e+02    325.733    116.772      5.726    33.5996    25.6863    1491.76 0.0000e+00
        628 23 May 2025 09:20:41      5.854    10.9921  37.631443     1.5517 2.8710e+02    325.692    116.739      5.801    33.5996    25.6866    1491.75 0.0000e+00
        629 23 May 2025 09:20:41      5.929    10.9905  37.629654     1.5116 2.5690e+02    325.545    116.674      5.875    33.5992    25.6866    1491.75 0.0000e+00
        630 23 May 2025 09:20:42      6.004    10.9887  37.627659     1.5078 2.6615e+02    325.386    116.607      5.950    33.5989    25.6866    1491.74 0.0000e+00
        631 23 May 2025 09:20:42      6.080    10.9866  37.626122     1.1492 2.9095e+02    325.217    116.534      6.024    33.5992    25.6873    1491.74 0.0000e+00
        632 23 May 2025 09:20:42      6.155    10.9846  37.625332     1.1282 3.0341e+02    324.914    116.409      6.099    33.6002    25.6884    1491.73 0.0000e+00
        633 23 May 2025 09:20:42      6.231    10.9830  37.624802     1.2503 2.9614e+02    324.609    116.285      6.174    33.6011    25.6894    1491.73 0.0000e+00
        634 23 May 2025 09:20:42      6.306    10.9819  37.624111     1.2522 2.6097e+02    324.323    116.164      6.249    33.6014    25.6898    1491.73 0.0000e+00
        635 23 May 2025 09:20:42      6.381    10.9810  37.623653     1.2636 2.3680e+02    324.032    116.040      6.323    33.6017    25.6903    1491.72 0.0000e+00
        636 23 May 2025 09:20:43      6.456    10.9803  37.623562     1.2579 2.3194e+02    323.829    115.946      6.397    33.6023    25.6908    1491.72 0.0000e+00
        637 23 May 2025 09:20:43      6.531    10.9798  37.623119     1.2636 2.5047e+02    323.592    115.846      6.472    33.6022    25.6908    1491.72 0.0000e+00
        638 23 May 2025 09:20:43      6.606    10.9794  37.621357     1.2694 2.6228e+02    323.409    115.773      6.546    33.6008    25.6898    1491.72 0.0000e+00
        639 23 May 2025 09:20:43      6.681    10.9784  37.617352     1.2446 2.5085e+02    323.191    115.687      6.620    33.5977    25.6876    1491.72 0.0000e+00
        640 23 May 2025 09:20:43      6.755    10.9758  37.610413     1.2999 2.3572e+02    323.190    115.678      6.694    33.5932    25.6845    1491.70 0.0000e+00
        641 23 May 2025 09:20:45      6.831    10.9707  37.600491     1.2884 2.3367e+02    323.195    115.668      6.768    33.5879    25.6813    1491.68 0.0000e+00
        642 23 May 2025 09:20:45      6.906    10.9627  37.589317     1.2598 2.5757e+02    322.815    115.518      6.843    33.5841    25.6798    1491.65 0.0000e+00
        643 23 May 2025 09:20:45      6.982    10.9523  37.579380     1.2675 2.2033e+02    322.981    115.555      6.918    33.5837    25.6813    1491.61 0.0000e+00
        644 23 May 2025 09:20:45      7.058    10.9412  37.571339     1.0882 2.3392e+02    322.830    115.474      6.994    33.5859    25.6850    1491.58 0.0000e+00
        645 23 May 2025 09:20:45      7.134    10.9308  37.564720     1.1015 2.8004e+02    322.751    115.411      7.069    33.5888    25.6891    1491.54 0.0000e+00
        646 23 May 2025 09:20:46      7.210    10.9217  37.559219     1.3380 2.3742e+02    322.873    115.421      7.144    33.5915    25.6929    1491.52 0.0000e+00
        647 23 May 2025 09:20:46      7.285    10.9140  37.554241     1.3476 2.1403e+02    322.842    115.379      7.219    33.5936    25.6959    1491.49 0.0000e+00
        648 23 May 2025 09:20:46      7.360    10.9074  37.549007     1.2121 1.9617e+02    322.796    115.342      7.293    33.5945    25.6977    1491.47 0.0000e+00
        649 23 May 2025 09:20:46      7.435    10.9012  37.543228     1.1988 2.1520e+02    322.660    115.270      7.367    33.5944    25.6987    1491.45 0.0000e+00
        650 23 May 2025 09:20:46      7.510    10.8949  37.537308     2.7590 2.2178e+02    322.542    115.209      7.442    33.5942    25.6997    1491.43 0.0000e+00
        651 23 May 2025 09:20:46      7.585    10.8884  37.531387     2.7590 2.2329e+02    322.281    115.099      7.516    33.5943    25.7009    1491.41 0.0000e+00
        652 23 May 2025 09:20:47      7.659    10.8816  37.525284     1.6184 2.2451e+02    321.788    114.903      7.589    33.5944    25.7022    1491.39 0.0000e+00
        653 23 May 2025 09:20:47      7.734    10.8745  37.519592     1.6165 2.1398e+02    321.626    114.826      7.664    33.5951    25.7041    1491.36 0.0000e+00
        654 23 May 2025 09:20:47      7.809    10.8674  37.514996     1.8378 1.9391e+02    321.289    114.689      7.738    33.5970    25.7068    1491.34 0.0000e+00
        655 23 May 2025 09:20:47      7.884    10.8608  37.511295     1.8397 1.8153e+02    321.194    114.641      7.813    33.5994    25.7098    1491.32 0.0000e+00
        656 23 May 2025 09:20:47      7.960    10.8549  37.507805     1.4429 2.0492e+02    321.090    114.594      7.887    33.6013    25.7123    1491.31 0.0000e+00
        657 23 May 2025 09:20:48      8.034    10.8495  37.503914     1.4506 2.0596e+02    320.995    114.554      7.961    33.6023    25.7141    1491.29 0.0000e+00
        658 23 May 2025 09:20:48      8.108    10.8440  37.499294     1.5974 2.0681e+02    320.991    114.548      8.034    33.6027    25.7154    1491.27 0.0000e+00
        659 23 May 2025 09:20:48      8.182    10.8380  37.493660     1.6203 1.8534e+02    320.774    114.467      8.107    33.6026    25.7164    1491.25 0.0000e+00
        660 23 May 2025 09:20:48      8.255    10.8309  37.486717     1.6222 1.7676e+02    320.627    114.413      8.180    33.6021    25.7172    1491.23 0.0000e+00
        661 23 May 2025 09:20:48      8.329    10.8226  37.478447     1.6165 1.7874e+02    320.466    114.353      8.253    33.6015    25.7182    1491.20 0.0000e+00
        662 23 May 2025 09:20:50      8.403    10.8129  37.469349     1.6260 1.9118e+02    320.320    114.297      8.326    33.6013    25.7198    1491.16 0.0000e+00
        663 23 May 2025 09:20:50      8.477    10.8018  37.460289     2.4844 2.0045e+02    320.213    114.254      8.400    33.6024    25.7226    1491.13 0.0000e+00
        664 23 May 2025 09:20:50      8.552    10.7902  37.451927     2.4691 1.8680e+02    320.087    114.204      8.474    33.6047    25.7264    1491.09 0.0000e+00
        665 23 May 2025 09:20:50      8.626    10.7788  37.444321     1.7557 1.8269e+02    320.002    114.168      8.547    33.6075    25.7306    1491.06 0.0000e+00
        666 23 May 2025 09:20:50      8.700    10.7684  37.437061     1.7691 1.8676e+02    319.945    114.142      8.621    33.6098    25.7343    1491.02 0.0000e+00
        667 23 May 2025 09:20:51      8.774    10.7589  37.429878     2.8983 1.8619e+02    319.941    114.136      8.694    33.6113    25.7371    1490.99 0.0000e+00
        668 23 May 2025 09:20:51      8.848    10.7502  37.423061     2.9021 1.9197e+02    319.986    114.146      8.767    33.6125    25.7396    1490.96 0.0000e+00
        669 23 May 2025 09:20:51      8.922    10.7421  37.416618     2.1658 1.9139e+02    320.012    114.151      8.841    33.6135    25.7418    1490.94 0.0000e+00
        670 23 May 2025 09:20:51      8.996    10.7345  37.410446     2.1658 1.8213e+02    320.202    114.214      8.914    33.6142    25.7437    1490.91 0.0000e+00
        671 23 May 2025 09:20:51      9.071    10.7273  37.404991     1.4677 1.8321e+02    320.265    114.234      8.988    33.6153    25.7458    1490.89 0.0000e+00
        672 23 May 2025 09:20:51      9.146    10.7207  37.400597     1.4715 1.7645e+02    320.225    114.220      9.063    33.6170    25.7483    1490.87 0.0000e+00
        673 23 May 2025 09:20:52      9.222    10.7149  37.397240     2.2002 1.6719e+02    320.153    114.195      9.138    33.6189    25.7508    1490.85 0.0000e+00
        674 23 May 2025 09:20:52      9.300    10.7101  37.394779     2.2078 1.6476e+02    320.003    114.141      9.215    33.6209    25.7532    1490.84 0.0000e+00
        675 23 May 2025 09:20:52      9.377    10.7062  37.392986     1.9617 1.7347e+02    319.838    114.079      9.292    33.6226    25.7552    1490.83 0.0000e+00
        676 23 May 2025 09:20:52      9.454    10.7032  37.391598     1.9579 1.6505e+02    319.405    113.919      9.368    33.6239    25.7568    1490.82 0.0000e+00
        677 23 May 2025 09:20:52      9.531    10.7009  37.390408     2.1105 1.5997e+02    319.395    113.906      9.444    33.6249    25.7579    1490.82 0.0000e+00
        678 23 May 2025 09:20:54      9.607    10.6989  37.389221     2.1105 1.6106e+02    319.184    113.820      9.519    33.6254    25.7587    1490.81 0.0000e+00
        679 23 May 2025 09:20:54      9.682    10.6972  37.387924     4.2735 1.6487e+02    319.175    113.806      9.594    33.6257    25.7592    1490.81 0.0000e+00
        680 23 May 2025 09:20:54      9.757    10.6955  37.386452     4.2620 1.6166e+02    319.342    113.854      9.668    33.6258    25.7596    1490.80 0.0000e+00
        681 23 May 2025 09:20:54      9.833    10.6936  37.384834     2.0151 1.5499e+02    319.548    113.917      9.743    33.6258    25.7599    1490.80 0.0000e+00
        682 23 May 2025 09:20:54      9.908    10.6917  37.383171     2.0113 1.6183e+02    319.647    113.946      9.817    33.6259    25.7604    1490.79 0.0000e+00
        683 23 May 2025 09:20:55      9.984    10.6896  37.381565     2.0056 1.5655e+02    319.596    113.922      9.893    33.6262    25.7609    1490.79 0.0000e+00
        684 23 May 2025 09:20:55     10.060    10.6875  37.380054     1.6489 1.4885e+02    319.653    113.939      9.968    33.6266    25.7616    1490.78 0.0000e+00
        685 23 May 2025 09:20:55     10.137    10.6855  37.378635     1.6356 1.4449e+02    319.352    113.828     10.044    33.6270    25.7623    1490.77 0.0000e+00
        686 23 May 2025 09:20:55     10.215    10.6835  37.377438     5.6106 1.4611e+02    319.118    113.742     10.122    33.6276    25.7631    1490.77 0.0000e+00
        687 23 May 2025 09:20:55     10.294    10.6815  37.376648     5.5991 1.4733e+02    318.757    113.617     10.200    33.6286    25.7642    1490.76 0.0000e+00
        688 23 May 2025 09:20:56     10.373    10.6797  37.376335     2.7667 1.4377e+02    318.383    113.488     10.279    33.6299    25.7656    1490.76 0.0000e+00
        689 23 May 2025 09:20:56     10.453    10.6782  37.376400     2.7647 1.4026e+02    318.024    113.363     10.358    33.6314    25.7670    1490.76 0.0000e+00
        690 23 May 2025 09:20:56     10.534    10.6769  37.376602     2.5740 1.3601e+02    317.955    113.340     10.438    33.6327    25.7682    1490.76 0.0000e+00
        691 23 May 2025 09:20:56     10.614    10.6757  37.376568     2.5855 1.3506e+02    317.978    113.346     10.517    33.6338    25.7693    1490.76 0.0000e+00
        692 23 May 2025 09:20:56     10.693    10.6743  37.375942     2.8315 1.3637e+02    317.951    113.331     10.596    33.6344    25.7700    1490.75 0.0000e+00
        693 23 May 2025 09:20:56     10.773    10.6725  37.374569     2.8162 1.3664e+02    318.189    113.408     10.674    33.6346    25.7705    1490.75 0.0000e+00
        694 23 May 2025 09:20:58     10.851    10.6702  37.372475     2.5969 1.3174e+02    318.496    113.506     10.752    33.6346    25.7709    1490.74 0.0000e+00
        695 23 May 2025 09:20:58     10.930    10.6673  37.369858     2.6083 1.2666e+02    319.103    113.710     10.830    33.6346    25.7714    1490.73 0.0000e+00
        696 23 May 2025 09:20:58     11.009    10.6638  37.367107     3.3732 1.2548e+02    319.781    113.937     10.908    33.6351    25.7724    1490.72 0.0000e+00
        697 23 May 2025 09:20:58     11.087    10.6599  37.364571     3.3923 1.2711e+02    320.328    114.116     10.986    33.6361    25.7739    1490.71 0.0000e+00
        698 23 May 2025 09:20:58     11.165    10.6558  37.362476     2.3737 1.2619e+02    320.885    114.298     11.063    33.6377    25.7758    1490.70 0.0000e+00
        699 23 May 2025 09:20:59     11.243    10.6520  37.360977     2.3871 1.2149e+02    321.533    114.514     11.141    33.6397    25.7780    1490.69 0.0000e+00
        700 23 May 2025 09:20:59     11.321    10.6486  37.360023     2.3909 1.1931e+02    321.930    114.639     11.218    33.6418    25.7803    1490.68 0.0000e+00
        701 23 May 2025 09:20:59     11.399    10.6459  37.359394     2.3871 1.1678e+02    322.250    114.736     11.295    33.6437    25.7822    1490.67 0.0000e+00
        702 23 May 2025 09:20:59     11.478    10.6437  37.359108     2.1658 1.1534e+02    322.217    114.709     11.373    33.6453    25.7839    1490.67 0.0000e+00
        703 23 May 2025 09:20:59     11.556    10.6420  37.359375     2.1735 1.1592e+02    322.248    114.709     11.451    33.6472    25.7856    1490.67 0.0000e+00
        704 23 May 2025 09:21:00     11.635    10.6408  37.360332     2.3833 1.1408e+02    322.202    114.682     11.529    33.6492    25.7874    1490.67 0.0000e+00
        705 23 May 2025 09:21:00     11.714    10.6401  37.361679     2.3833 1.1043e+02    322.225    114.680     11.607    33.6511    25.7891    1490.67 0.0000e+00
        706 23 May 2025 09:21:00     11.793    10.6399  37.362762     3.7242 1.0930e+02    321.911    114.557     11.685    33.6524    25.7901    1490.67 0.0000e+00
        707 23 May 2025 09:21:00     11.872    10.6398  37.363049     3.7547 1.0767e+02    321.863    114.528     11.763    33.6527    25.7904    1490.67 0.0000e+00
        708 23 May 2025 09:21:00     11.950    10.6394  37.362339     3.7375 1.0580e+02    321.815    114.499     11.841    33.6524    25.7902    1490.67 0.0000e+00
        709 23 May 2025 09:21:00     12.028    10.6383  37.360580     3.1233 1.0482e+02    321.683    114.440     11.918    33.6515    25.7897    1490.67 0.0000e+00
        710 23 May 2025 09:21:02     12.106    10.6365  37.357876     3.1195 1.0454e+02    321.486    114.359     11.995    33.6505    25.7892    1490.66 0.0000e+00
        711 23 May 2025 09:21:02     12.183    10.6337  37.354347     3.7814 1.0347e+02    321.246    114.261     12.071    33.6495    25.7889    1490.65 0.0000e+00
        712 23 May 2025 09:21:02     12.259    10.6300  37.350075     3.7776 1.0155e+02    320.980    114.155     12.147    33.6485    25.7888    1490.64 0.0000e+00
        713 23 May 2025 09:21:02     12.336    10.6256  37.345230     4.1762 9.9746e+01    320.757    114.066     12.223    33.6478    25.7890    1490.62 0.0000e+00
        714 23 May 2025 09:21:02     12.413    10.6204  37.340061     4.1781 9.8620e+01    320.505    113.968     12.300    33.6473    25.7896    1490.61 0.0000e+00
        715 23 May 2025 09:21:03     12.491    10.6147  37.334797     4.5081 9.8770e+01    320.164    113.843     12.377    33.6473    25.7905    1490.59 0.0000e+00
        716 23 May 2025 09:21:03     12.570    10.6086  37.329597     4.5043 9.7719e+01    319.633    113.651     12.455    33.6476    25.7919    1490.57 0.0000e+00
        717 23 May 2025 09:21:03     12.649    10.6024  37.324406     3.8825 9.5775e+01    319.436    113.578     12.533    33.6481    25.7933    1490.55 0.0000e+00
        718 23 May 2025 09:21:03     12.728    10.5961  37.319324     3.8920 9.3420e+01    319.229    113.501     12.612    33.6488    25.7950    1490.53 0.0000e+00
        719 23 May 2025 09:21:03     12.807    10.5897  37.314770     3.0909 9.1004e+01    319.084    113.447     12.690    33.6501    25.7970    1490.51 0.0000e+00
        720 23 May 2025 09:21:04     12.886    10.5836  37.310829     3.0928 9.0173e+01    318.920    113.384     12.768    33.6517    25.7994    1490.49 0.0000e+00
        721 23 May 2025 09:21:04     12.964    10.5780  37.307148     3.8977 9.0885e+01    318.836    113.349     12.845    33.6532    25.8015    1490.47 0.0000e+00
        722 23 May 2025 09:21:04     13.041    10.5728  37.303387     3.9015 8.9976e+01    318.835    113.341     12.922    33.6541    25.8032    1490.46 0.0000e+00
        723 23 May 2025 09:21:04     13.119    10.5680  37.299385     3.4152 8.8495e+01    318.633    113.260     12.999    33.6546    25.8043    1490.44 0.0000e+00
        724 23 May 2025 09:21:04     13.196    10.5632  37.295158     3.4171 8.7362e+01    318.601    113.240     13.076    33.6547    25.8053    1490.42 0.0000e+00
        725 23 May 2025 09:21:06     13.274    10.5585  37.290936     2.8964 8.5587e+01    318.459    113.185     13.153    33.6548    25.8062    1490.41 0.0000e+00
        726 23 May 2025 09:21:06     13.352    10.5538  37.286793     2.8887 8.4713e+01    318.357    113.146     13.230    33.6549    25.8071    1490.39 0.0000e+00
        727 23 May 2025 09:21:06     13.429    10.5492  37.282688     7.8098 8.3592e+01    318.107    113.055     13.307    33.6550    25.8080    1490.38 0.0000e+00
        728 23 May 2025 09:21:06     13.507    10.5446  37.278694     7.8269 8.1840e+01    317.632    112.883     13.384    33.6552    25.8089    1490.36 0.0000e+00
        729 23 May 2025 09:21:06     13.585    10.5403  37.274963     3.1634 8.0090e+01    317.171    112.716     13.461    33.6554    25.8099    1490.35 0.0000e+00
        730 23 May 2025 09:21:06     13.664    10.5361  37.271732     3.1672 7.9793e+01    316.362    112.426     13.539    33.6560    25.8111    1490.34 0.0000e+00
        731 23 May 2025 09:21:07     13.743    10.5322  37.269196     3.1558 7.7848e+01    315.927    112.270     13.617    33.6570    25.8125    1490.33 0.0000e+00
        732 23 May 2025 09:21:07     13.822    10.5288  37.267307     2.9669 7.5224e+01    315.071    111.961     13.696    33.6582    25.8140    1490.32 0.0000e+00
        733 23 May 2025 09:21:07     13.901    10.5260  37.265831     2.9498 7.3358e+01    314.552    111.772     13.774    33.6593    25.8154    1490.31 0.0000e+00
        734 23 May 2025 09:21:07     13.980    10.5237  37.264526     3.8634 7.2641e+01    314.077    111.596     13.852    33.6600    25.8163    1490.30 0.0000e+00
        735 23 May 2025 09:21:07     14.059    10.5218  37.263252     3.8672 7.2324e+01    313.845    111.502     13.930    33.6605    25.8171    1490.30 0.0000e+00
        736 23 May 2025 09:21:08     14.138    10.5200  37.261940     2.9154 7.2182e+01    313.876    111.500     14.009    33.6609    25.8176    1490.29 0.0000e+00
        737 23 May 2025 09:21:08     14.217    10.5181  37.260487     2.9288 7.0808e+01    313.982    111.525     14.087    33.6611    25.8181    1490.29 0.0000e+00
        738 23 May 2025 09:21:08     14.296    10.5161  37.258823     4.3612 6.8124e+01    314.040    111.536     14.165    33.6612    25.8186    1490.28 0.0000e+00
        739 23 May 2025 09:21:08     14.375    10.5137  37.256981     4.3421 6.6391e+01    314.064    111.535     14.244    33.6615    25.8192    1490.28 0.0000e+00
        740 23 May 2025 09:21:08     14.454    10.5110  37.255169     9.0782 6.5227e+01    314.036    111.515     14.322    33.6621    25.8202    1490.27 0.0000e+00
        741 23 May 2025 09:21:10     14.533    10.5081  37.253647     9.0858 6.5042e+01    314.035    111.500     14.400    33.6633    25.8216    1490.26 0.0000e+00
        742 23 May 2025 09:21:10     14.610    10.5053  37.252487     3.6746 6.4069e+01    314.062    111.488     14.477    33.6647    25.8232    1490.25 0.0000e+00
        743 23 May 2025 09:21:10     14.687    10.5028  37.251541     3.6650 6.2836e+01    313.893    111.412     14.553    33.6660    25.8246    1490.25 0.0000e+00
        744 23 May 2025 09:21:10     14.764    10.5008  37.250626     3.8577 6.1492e+01    313.589    111.294     14.629    33.6669    25.8257    1490.24 0.0000e+00
        745 23 May 2025 09:21:10     14.840    10.4992  37.249638     3.8634 6.0758e+01    313.520    111.262     14.704    33.6674    25.8263    1490.24 0.0000e+00
        746 23 May 2025 09:21:11     14.916    10.4977  37.248539     4.6073 6.0295e+01    313.488    111.243     14.779    33.6676    25.8268    1490.24 0.0000e+00
        747 23 May 2025 09:21:11     14.992    10.4962  37.247326     4.6092 6.0427e+01    313.646    111.294     14.855    33.6677    25.8271    1490.23 0.0000e+00
        748 23 May 2025 09:21:11     15.069    10.4947  37.245903     3.6440 5.9731e+01    313.678    111.300     14.932    33.6676    25.8273    1490.23 0.0000e+00
        749 23 May 2025 09:21:11     15.147    10.4931  37.244049     3.6364 5.8671e+01    313.786    111.333     15.009    33.6672    25.8273    1490.22 0.0000e+00
        750 23 May 2025 09:21:11     15.225    10.4913  37.241619     3.2664 5.7655e+01    313.656    111.282     15.086    33.6665    25.8270    1490.22 0.0000e+00
        751 23 May 2025 09:21:11     15.303    10.4890  37.238522     3.2816 5.6607e+01    313.717    111.299     15.163    33.6654    25.8266    1490.21 0.0000e+00
        752 23 May 2025 09:21:12     15.381    10.4861  37.234707     3.7318 5.5760e+01    313.609    111.257     15.240    33.6642    25.8261    1490.20 0.0000e+00
        753 23 May 2025 09:21:12     15.458    10.4826  37.230434     3.7337 5.4389e+01    313.529    111.227     15.317    33.6631    25.8259    1490.19 0.0000e+00
        754 23 May 2025 09:21:12     15.535    10.4785  37.226109     4.0980 5.3517e+01    313.014    111.042     15.393    33.6625    25.8262    1490.17 0.0000e+00
        755 23 May 2025 09:21:12     15.612    10.4740  37.221889     4.1228 5.3331e+01    312.836    110.979     15.469    33.6624    25.8268    1490.16 0.0000e+00
        756 23 May 2025 09:21:12     15.689    10.4695  37.217571     4.1075 5.3634e+01    312.445    110.840     15.546    33.6622    25.8275    1490.14 0.0000e+00
        757 23 May 2025 09:21:14     15.766    10.4649  37.212852     7.5332 5.2994e+01    312.276    110.779     15.622    33.6617    25.8278    1490.13 0.0000e+00
        758 23 May 2025 09:21:14     15.843    10.4601  37.207577     7.5275 5.1804e+01    312.437    110.835     15.698    33.6607    25.8279    1490.11 0.0000e+00
        759 23 May 2025 09:21:14     15.920    10.4548  37.202133     2.9498 5.0763e+01    312.407    110.822     15.775    33.6601    25.8284    1490.09 0.0000e+00
        760 23 May 2025 09:21:14     15.997    10.4490  37.197369     2.9364 4.9764e+01    312.483    110.843     15.851    33.6606    25.8298    1490.07 0.0000e+00
        761 23 May 2025 09:21:14     16.074    10.4432  37.193741     3.5239 4.9073e+01    312.423    110.816     15.927    33.6623    25.8321    1490.05 0.0000e+00
        762 23 May 2025 09:21:15     16.151    10.4381  37.190884     3.5239 4.8086e+01    312.741    110.920     16.004    33.6642    25.8344    1490.04 0.0000e+00
