       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        981 23 May 2025 11:23:51     57.892    11.5798  32.102703     1.2274 5.3040e-02    257.909     90.341     57.357    27.7042    21.0045    1487.60 0.0000e+00
        982 23 May 2025 11:23:51     57.980    11.5804  32.103851     1.2274 5.3098e-02    257.921     90.345     57.444    27.7049    21.0050    1487.60 0.0000e+00
        983 23 May 2025 11:23:51     58.068    11.5809  32.104973     1.2236 5.3075e-02    258.022     90.380     57.532    27.7055    21.0054    1487.61 0.0000e+00
        984 23 May 2025 11:23:51     58.156    11.5815  32.106026     1.2522 5.3110e-02    258.014     90.378     57.619    27.7060    21.0057    1487.61 0.0000e+00
        985 23 May 2025 11:23:53     58.244    11.5821  32.107006     1.2522 5.3075e-02    258.026     90.382     57.706    27.7065    21.0060    1487.62 0.0000e+00
        986 23 May 2025 11:23:53     58.331    11.5826  32.107971     1.2312 5.3098e-02    258.080     90.401     57.792    27.7070    21.0062    1487.62 0.0000e+00
        987 23 May 2025 11:23:53     58.419    11.5831  32.108921     1.2312 5.3098e-02    258.067     90.397     57.879    27.7075    21.0065    1487.62 0.0000e+00
        988 23 May 2025 11:23:53     58.506    11.5836  32.109722     1.2388 5.3098e-02    257.930     90.349     57.966    27.7078    21.0067    1487.63 0.0000e+00
        989 23 May 2025 11:23:53     58.595    11.5841  32.110340     1.2121 5.3098e-02    257.911     90.342     58.053    27.7081    21.0068    1487.63 0.0000e+00
        990 23 May 2025 11:23:53     58.684    11.5844  32.110821     1.2255 5.3075e-02    257.769     90.293     58.141    27.7082    21.0069    1487.63 0.0000e+00
        991 23 May 2025 11:23:54     58.773    11.5847  32.111195     1.2369 5.3098e-02    257.621     90.242     58.230    27.7084    21.0070    1487.64 0.0000e+00
        992 23 May 2025 11:23:54     58.862    11.5849  32.111488     1.1854 5.3098e-02    257.554     90.218     58.318    27.7084    21.0070    1487.64 0.0000e+00
        993 23 May 2025 11:23:54     58.950    11.5851  32.111732     1.1950 5.3087e-02    257.571     90.224     58.405    27.7085    21.0070    1487.64 0.0000e+00
        994 23 May 2025 11:23:54     59.039    11.5853  32.111938     3.5868 5.3098e-02    257.543     90.214     58.493    27.7085    21.0070    1487.64 0.0000e+00
        995 23 May 2025 11:23:54     59.128    11.5854  32.112118     3.5906 5.3087e-02    257.589     90.231     58.582    27.7086    21.0070    1487.64 0.0000e+00
        996 23 May 2025 11:23:55     59.218    11.5855  32.112282     1.2560 5.3064e-02    257.690     90.267     58.671    27.7086    21.0071    1487.65 0.0000e+00
        997 23 May 2025 11:23:55     59.308    11.5855  32.112442     1.2579 5.3029e-02    257.791     90.302     58.760    27.7087    21.0071    1487.65 0.0000e+00
        998 23 May 2025 11:23:55     59.398    11.5856  32.112598     1.2980 5.3098e-02    257.900     90.341     58.849    27.7088    21.0071    1487.65 0.0000e+00
        999 23 May 2025 11:23:55     59.487    11.5856  32.112751     1.2713 5.3075e-02    257.958     90.363     58.938    27.7089    21.0072    1487.65 0.0000e+00
       1000 23 May 2025 11:23:55     59.577    11.5856  32.112938     1.2923 5.3052e-02    257.860     90.330     59.026    27.7090    21.0073    1487.65 0.0000e+00
       1001 23 May 2025 11:23:57     59.666    11.5856  32.113174     1.2884 5.3098e-02    257.906     90.347     59.115    27.7092    21.0075    1487.65 0.0000e+00
       1002 23 May 2025 11:23:57     59.756    11.5857  32.113388     1.2732 5.3133e-02    257.890     90.343     59.203    27.7094    21.0076    1487.66 0.0000e+00
       1003 23 May 2025 11:23:57     59.845    11.5857  32.113586     1.2331 5.3133e-02    257.733     90.288     59.292    27.7095    21.0077    1487.66 0.0000e+00
       1004 23 May 2025 11:23:57     59.935    11.5857  32.113804     1.2274 5.3087e-02    257.733     90.289     59.381    27.7096    21.0078    1487.66 0.0000e+00
       1005 23 May 2025 11:23:57     60.025    11.5858  32.114025     1.1912 5.3052e-02    257.766     90.300     59.470    27.7098    21.0079    1487.66 0.0000e+00
       1006 23 May 2025 11:23:58     60.116    11.5859  32.114220     1.2121 5.3110e-02    257.641     90.257     59.560    27.7099    21.0079    1487.66 0.0000e+00
       1007 23 May 2025 11:23:58     60.207    11.5860  32.114407     1.1950 5.3098e-02    257.826     90.321     59.650    27.7099    21.0080    1487.67 0.0000e+00
       1008 23 May 2025 11:23:58     60.299    11.5860  32.114605     1.2007 5.3145e-02    257.777     90.303     59.741    27.7100    21.0081    1487.67 0.0000e+00
       1009 23 May 2025 11:23:58     60.392    11.5861  32.114811     1.3094 5.3052e-02    257.597     90.238     59.833    27.7102    21.0081    1487.67 0.0000e+00
       1010 23 May 2025 11:23:58     60.486    11.5862  32.114990     1.2884 5.3098e-02    257.733     90.285     59.927    27.7102    21.0082    1487.67 0.0000e+00
       1011 23 May 2025 11:23:58     60.582    11.5863  32.115185     1.2713 5.3133e-02    257.701     90.273     60.022    27.7103    21.0083    1487.67 0.0000e+00
       1012 23 May 2025 11:23:59     60.679    11.5863  32.115456     1.2388 5.3087e-02    257.690     90.269     60.118    27.7105    21.0084    1487.68 0.0000e+00
       1013 23 May 2025 11:23:59     60.776    11.5864  32.115833     1.2312 5.3133e-02    257.404     90.169     60.214    27.7107    21.0085    1487.68 0.0000e+00
       1014 23 May 2025 11:23:59     60.873    11.5866  32.116299     1.2274 5.3052e-02    257.512     90.209     60.310    27.7111    21.0088    1487.68 0.0000e+00
       1015 23 May 2025 11:23:59     60.971    11.5867  32.116905     1.2636 5.3075e-02    257.411     90.177     60.407    27.7115    21.0091    1487.68 0.0000e+00
       1016 23 May 2025 11:23:59     61.069    11.5869  32.117729     1.2770 5.3098e-02    257.350     90.159     60.504    27.7121    21.0095    1487.69 0.0000e+00
       1017 23 May 2025 11:24:01     61.168    11.5872  32.118645     1.2388 5.3133e-02    257.271     90.134     60.602    27.7127    21.0100    1487.69 0.0000e+00
       1018 23 May 2025 11:24:01     61.267    11.5875  32.119484     1.2274 5.3098e-02    257.137     90.090     60.700    27.7132    21.0103    1487.69 0.0000e+00
       1019 23 May 2025 11:24:01     61.366    11.5879  32.120205     1.2522 5.3133e-02    257.168     90.104     60.799    27.7136    21.0106    1487.70 0.0000e+00
       1020 23 May 2025 11:24:01     61.466    11.5882  32.120770     1.2522 5.3098e-02    257.152     90.102     60.898    27.7139    21.0107    1487.70 0.0000e+00
       1021 23 May 2025 11:24:01     61.566    11.5885  32.121151     3.8901 5.3110e-02    257.012     90.056     60.997    27.7140    21.0107    1487.70 0.0000e+00
       1022 23 May 2025 11:24:02     61.665    11.5887  32.121395     3.8901 5.3029e-02    257.106     90.095     61.095    27.7140    21.0107    1487.70 0.0000e+00
       1023 23 May 2025 11:24:02     61.764    11.5888  32.121559     1.2808 5.3075e-02    257.078     90.090     61.192    27.7141    21.0108    1487.71 0.0000e+00
       1024 23 May 2025 11:24:02     61.861    11.5887  32.121639     1.2884 5.3087e-02    257.184     90.132     61.289    27.7142    21.0108    1487.71 0.0000e+00
       1025 23 May 2025 11:24:02     61.958    11.5886  32.121590     1.2274 5.3098e-02    257.192     90.138     61.385    27.7142    21.0109    1487.71 0.0000e+00
       1026 23 May 2025 11:24:02     62.054    11.5882  32.121502     1.2274 5.3168e-02    257.289     90.175     61.480    27.7143    21.0111    1487.71 0.0000e+00
       1027 23 May 2025 11:24:02     62.149    11.5878  32.121536     1.2274 5.3168e-02    257.364     90.201     61.574    27.7147    21.0114    1487.71 0.0000e+00
       1028 23 May 2025 11:24:03     62.243    11.5874  32.121784     1.2007 5.3040e-02    257.436     90.225     61.668    27.7152    21.0118    1487.71 0.0000e+00
       1029 23 May 2025 11:24:03     62.337    11.5871  32.122334     1.2140 5.3075e-02    257.469     90.236     61.761    27.7159    21.0124    1487.71 0.0000e+00
       1030 23 May 2025 11:24:03     62.432    11.5870  32.123283     1.2923 5.3098e-02    257.452     90.229     61.854    27.7168    21.0132    1487.71 0.0000e+00
       1031 23 May 2025 11:24:03     62.526    11.5872  32.124672     1.2999 5.3098e-02    257.603     90.282     61.948    27.7180    21.0141    1487.72 0.0000e+00
       1032 23 May 2025 11:24:03     62.621    11.5877  32.126442     1.2579 5.3052e-02    257.602     90.281     62.042    27.7193    21.0150    1487.72 0.0000e+00
       1033 23 May 2025 11:24:04     62.715    11.5885  32.128429     1.2636 5.3133e-02    257.518     90.252     62.135    27.7206    21.0158    1487.73 0.0000e+00
       1034 23 May 2025 11:24:04     62.809    11.5895  32.130394     1.2522 5.3110e-02    257.557     90.266     62.228    27.7216    21.0165    1487.74 0.0000e+00
       1035 23 May 2025 11:24:04     62.902    11.5907  32.132359     1.2446 5.3052e-02    257.640     90.297     62.320    27.7225    21.0170    1487.74 0.0000e+00
       1036 23 May 2025 11:24:04     62.995    11.5920  32.134506     1.2636 5.3110e-02    257.626     90.293     62.412    27.7236    21.0176    1487.75 0.0000e+00
       1037 23 May 2025 11:24:04     63.087    11.5933  32.136856     1.2522 5.3203e-02    257.486     90.245     62.504    27.7248    21.0183    1487.76 0.0000e+00
       1038 23 May 2025 11:24:06     63.180    11.5947  32.139317     1.2503 5.3064e-02    257.394     90.213     62.595    27.7261    21.0191    1487.76 0.0000e+00
       1039 23 May 2025 11:24:06     63.272    11.5963  32.141926     1.2636 5.3098e-02    257.321     90.188     62.687    27.7274    21.0198    1487.77 0.0000e+00
       1040 23 May 2025 11:24:06     63.364    11.5980  32.144527     1.2884 5.3133e-02    257.186     90.142     62.778    27.7286    21.0205    1487.78 0.0000e+00
       1041 23 May 2025 11:24:06     63.457    11.5997  32.146748     1.2884 5.3064e-02    257.004     90.079     62.869    27.7293    21.0207    1487.79 0.0000e+00
       1042 23 May 2025 11:24:06     63.549    11.6015  32.148460     1.4467 5.3203e-02    256.920     90.050     62.961    27.7296    21.0207    1487.80 0.0000e+00
       1043 23 May 2025 11:24:07     63.641    11.6030  32.149654     1.4410 5.3168e-02    257.091     90.112     63.052    27.7296    21.0204    1487.81 0.0000e+00
       1044 23 May 2025 11:24:07     63.734    11.6042  32.150249     1.4143 5.3098e-02    257.035     90.093     63.145    27.7293    21.0199    1487.81 0.0000e+00
       1045 23 May 2025 11:24:07     63.828    11.6049  32.150433     1.4162 5.3180e-02    257.192     90.149     63.237    27.7289    21.0195    1487.81 0.0000e+00
       1046 23 May 2025 11:24:07     63.921    11.6052  32.150520     1.4410 5.3087e-02    257.212     90.158     63.329    27.7287    21.0193    1487.82 0.0000e+00
       1047 23 May 2025 11:24:07     64.014    11.6052  32.150635     1.4544 5.3156e-02    257.436     90.237     63.421    27.7288    21.0194    1487.82 0.0000e+00
       1048 23 May 2025 11:24:07     64.107    11.6051  32.150787     1.3628 5.3040e-02    257.693     90.329     63.513    27.7290    21.0195    1487.82 0.0000e+00
       1049 23 May 2025 11:24:08     64.200    11.6051  32.151012     1.3457 5.3110e-02    257.816     90.373     63.606    27.7292    21.0197    1487.82 0.0000e+00
       1050 23 May 2025 11:24:08     64.293    11.6050  32.151337     1.3857 5.3133e-02    257.898     90.403     63.698    27.7295    21.0199    1487.82 0.0000e+00
       1051 23 May 2025 11:24:08     64.388    11.6051  32.151810     1.4105 5.3052e-02    257.983     90.434     63.792    27.7299    21.0202    1487.83 0.0000e+00
       1052 23 May 2025 11:24:08     64.484    11.6052  32.152428     1.4105 5.3098e-02    258.113     90.481     63.887    27.7303    21.0206    1487.83 0.0000e+00
       1053 23 May 2025 11:24:08     64.580    11.6055  32.153072     1.4143 5.3040e-02    258.138     90.489     63.982    27.7307    21.0208    1487.83 0.0000e+00
       1054 23 May 2025 11:24:10     64.675    11.6058  32.153648     1.4181 5.2959e-02    258.143     90.490     64.076    27.7310    21.0210    1487.83 0.0000e+00
       1055 23 May 2025 11:24:10     64.769    11.6062  32.154152     1.3933 5.3098e-02    258.103     90.477     64.170    27.7311    21.0210    1487.84 0.0000e+00
       1056 23 May 2025 11:24:10     64.863    11.6066  32.154667     1.3933 5.3087e-02    258.251     90.528     64.263    27.7313    21.0211    1487.84 0.0000e+00
       1057 23 May 2025 11:24:10     64.958    11.6069  32.155258     3.1310 5.3040e-02    258.140     90.489     64.356    27.7316    21.0213    1487.84 0.0000e+00
       1058 23 May 2025 11:24:10     65.052    11.6073  32.155880     3.1386 5.3029e-02    258.174     90.501     64.450    27.7319    21.0214    1487.85 0.0000e+00
       1059 23 May 2025 11:24:11     65.146    11.6076  32.156509     1.4296 5.3098e-02    258.167     90.498     64.543    27.7322    21.0216    1487.85 0.0000e+00
       1060 23 May 2025 11:24:11     65.240    11.6080  32.157200     1.4048 5.3029e-02    258.302     90.546     64.636    27.7325    21.0218    1487.85 0.0000e+00
       1061 23 May 2025 11:24:11     65.333    11.6085  32.157955     1.3781 5.3156e-02    258.379     90.573     64.729    27.7329    21.0220    1487.86 0.0000e+00
       1062 23 May 2025 11:24:11     65.427    11.6089  32.158710     1.3838 5.3017e-02    258.330     90.556     64.821    27.7332    21.0222    1487.86 0.0000e+00
       1063 23 May 2025 11:24:11     65.521    11.6094  32.159466     1.3819 5.3075e-02    258.226     90.521     64.915    27.7335    21.0223    1487.86 0.0000e+00
       1064 23 May 2025 11:24:12     65.617    11.6099  32.160248     1.3838 5.3098e-02    258.214     90.518     65.010    27.7339    21.0225    1487.87 0.0000e+00
       1065 23 May 2025 11:24:12     65.714    11.6104  32.161026     1.3132 5.3110e-02    258.211     90.519     65.105    27.7342    21.0227    1487.87 0.0000e+00
       1066 23 May 2025 11:24:12     65.810    11.6109  32.161762     1.3285 5.3075e-02    258.152     90.500     65.201    27.7345    21.0228    1487.88 0.0000e+00
       1067 23 May 2025 11:24:12     65.905    11.6115  32.162434     1.3991 5.3052e-02    258.050     90.466     65.295    27.7347    21.0229    1487.88 0.0000e+00
       1068 23 May 2025 11:24:12     66.000    11.6119  32.163025     1.4086 5.3133e-02    257.947     90.431     65.389    27.7349    21.0230    1487.88 0.0000e+00
       1069 23 May 2025 11:24:12     66.094    11.6123  32.163506     1.5822 5.3098e-02    257.881     90.411     65.482    27.7350    21.0230    1487.89 0.0000e+00
       1070 23 May 2025 11:24:14     66.188    11.6126  32.163776     1.5765 5.3075e-02    257.812     90.390     65.576    27.7350    21.0229    1487.89 0.0000e+00
       1071 23 May 2025 11:24:14     66.285    11.6128  32.163891     1.4105 5.3087e-02    257.874     90.414     65.671    27.7349    21.0229    1487.89 0.0000e+00
       1072 23 May 2025 11:24:14     66.382    11.6129  32.164032     1.4220 5.3040e-02    258.055     90.479     65.767    27.7350    21.0229    1487.89 0.0000e+00
       1073 23 May 2025 11:24:14     66.480    11.6129  32.164215     1.4754 5.3133e-02    258.076     90.487     65.864    27.7351    21.0230    1487.89 0.0000e+00
       1074 23 May 2025 11:24:14     66.578    11.6129  32.164330     1.4792 5.3029e-02    258.111     90.500     65.962    27.7352    21.0231    1487.90 0.0000e+00
       1075 23 May 2025 11:24:15     66.677    11.6128  32.164387     1.4715 5.3133e-02    257.965     90.449     66.060    27.7352    21.0231    1487.90 0.0000e+00
       1076 23 May 2025 11:24:15     66.778    11.6128  32.164516     1.4067 5.3029e-02    257.920     90.433     66.159    27.7353    21.0232    1487.90 0.0000e+00
       1077 23 May 2025 11:24:15     66.880    11.6128  32.164795     1.4086 5.3029e-02    257.983     90.455     66.260    27.7356    21.0234    1487.90 0.0000e+00
       1078 23 May 2025 11:24:15     66.983    11.6128  32.165287     1.3857 5.3110e-02    258.031     90.473     66.363    27.7360    21.0237    1487.90 0.0000e+00
       1079 23 May 2025 11:24:15     67.087    11.6129  32.165981     1.3838 5.3168e-02    257.970     90.453     66.466    27.7366    21.0242    1487.91 0.0000e+00
       1080 23 May 2025 11:24:16     67.190    11.6130  32.166836     1.4429 5.3145e-02    258.017     90.471     66.568    27.7373    21.0247    1487.91 0.0000e+00
       1081 23 May 2025 11:24:16     67.293    11.6133  32.167854     1.4410 5.3029e-02    258.244     90.551     66.670    27.7380    21.0252    1487.91 0.0000e+00
       1082 23 May 2025 11:24:16     67.394    11.6137  32.169033     1.4143 5.3203e-02    258.236     90.550     66.770    27.7387    21.0257    1487.92 0.0000e+00
       1083 23 May 2025 11:24:16     67.496    11.6143  32.170319     1.4105 5.3006e-02    258.189     90.536     66.871    27.7395    21.0262    1487.92 0.0000e+00
       1084 23 May 2025 11:24:16     67.597    11.6149  32.171631     1.4391 5.3133e-02    258.176     90.536     66.971    27.7403    21.0267    1487.93 0.0000e+00
       1085 23 May 2025 11:24:16     67.699    11.6156  32.173000     1.4525 5.3098e-02    258.069     90.502     67.072    27.7411    21.0272    1487.93 0.0000e+00
       1086 23 May 2025 11:24:18     67.802    11.6162  32.174599     1.4448 5.3180e-02    258.380     90.615     67.174    27.7420    21.0278    1487.94 0.0000e+00
       1087 23 May 2025 11:24:18     67.905    11.6170  32.176365     1.4429 5.3098e-02    258.290     90.588     67.276    27.7431    21.0286    1487.94 0.0000e+00
       1088 23 May 2025 11:24:18     68.008    11.6178  32.177898     1.5154 5.3006e-02    258.321     90.603     67.378    27.7440    21.0291    1487.95 0.0000e+00
       1089 23 May 2025 11:24:18     68.112    11.6186  32.179073     1.5078 5.3145e-02    258.330     90.610     67.481    27.7444    21.0293    1487.95 0.0000e+00
       1090 23 May 2025 11:24:18     68.215    11.6193  32.180008     1.5288 5.3075e-02    258.361     90.623     67.583    27.7447    21.0294    1487.96 0.0000e+00
       1091 23 May 2025 11:24:19     68.318    11.6199  32.180752     1.5269 5.3156e-02    258.280     90.596     67.685    27.7450    21.0295    1487.96 0.0000e+00
       1092 23 May 2025 11:24:19     68.421    11.6202  32.181358     1.4391 5.3040e-02    258.388     90.635     67.787    27.7453    21.0297    1487.96 0.0000e+00
       1093 23 May 2025 11:24:19     68.524    11.6205  32.181927     1.4296 5.3110e-02    258.089     90.532     67.889    27.7456    21.0299    1487.97 0.0000e+00
       1094 23 May 2025 11:24:19     68.625    11.6206  32.182583     1.5421 5.3075e-02    257.933     90.478     67.989    27.7461    21.0302    1487.97 0.0000e+00
       1095 23 May 2025 11:24:19     68.726    11.6208  32.183411     1.5326 5.3040e-02    258.022     90.510     68.089    27.7467    21.0306    1487.97 0.0000e+00
       1096 23 May 2025 11:24:20     68.827    11.6211  32.184410     1.3495 5.3098e-02    258.049     90.521     68.189    27.7474    21.0311    1487.98 0.0000e+00
       1097 23 May 2025 11:24:20     68.928    11.6216  32.185471     1.3457 5.3168e-02    258.231     90.586     68.290    27.7480    21.0316    1487.98 0.0000e+00
       1098 23 May 2025 11:24:20     69.031    11.6221  32.186520     1.4410 5.3075e-02    258.216     90.581     68.391    27.7486    21.0319    1487.98 0.0000e+00
       1099 23 May 2025 11:24:20     69.133    11.6227  32.187698     1.4506 5.3075e-02    258.389     90.643     68.492    27.7492    21.0323    1487.99 0.0000e+00
       1100 23 May 2025 11:24:20     69.235    11.6235  32.189266     1.4410 5.3098e-02    258.428     90.656     68.594    27.7501    21.0328    1487.99 0.0000e+00
       1101 23 May 2025 11:24:22     69.337    11.6245  32.191288     1.4067 5.3087e-02    258.554     90.701     68.694    27.7512    21.0335    1488.00 0.0000e+00
       1102 23 May 2025 11:24:22     69.438    11.6258  32.193443     1.4067 5.3110e-02    258.829     90.798     68.795    27.7523    21.0341    1488.01 0.0000e+00
       1103 23 May 2025 11:24:22     69.539    11.6274  32.195412     1.5288 5.3040e-02    258.819     90.795     68.895    27.7529    21.0343    1488.02 0.0000e+00
       1104 23 May 2025 11:24:22     69.640    11.6291  32.197315     1.5250 5.3098e-02    258.842     90.803     68.995    27.7534    21.0345    1488.02 0.0000e+00
       1105 23 May 2025 11:24:22     69.741    11.6308  32.199203     1.4963 5.3098e-02    258.762     90.776     69.095    27.7539    21.0346    1488.03 0.0000e+00
       1106 23 May 2025 11:24:22     69.842    11.6324  32.200832     1.5173 5.3017e-02    258.908     90.827     69.194    27.7542    21.0345    1488.04 0.0000e+00
       1107 23 May 2025 11:24:23     69.942    11.6340  32.202129     1.5497 5.3087e-02    259.062     90.881     69.294    27.7543    21.0343    1488.05 0.0000e+00
       1108 23 May 2025 11:24:23     70.042    11.6353  32.203156     1.5326 5.3075e-02    259.186     90.925     69.393    27.7542    21.0340    1488.05 0.0000e+00
       1109 23 May 2025 11:24:23     70.142    11.6364  32.204037     1.5555 5.3156e-02    259.111     90.899     69.492    27.7542    21.0338    1488.06 0.0000e+00
       1110 23 May 2025 11:24:23     70.242    11.6373  32.204861     1.5574 5.3098e-02    259.036     90.873     69.591    27.7543    21.0338    1488.06 0.0000e+00
       1111 23 May 2025 11:24:23     70.343    11.6380  32.205593     1.5192 5.3145e-02    259.233     90.943     69.691    27.7544    21.0337    1488.07 0.0000e+00
       1112 23 May 2025 11:24:24     70.443    11.6387  32.206211     1.5326 5.3075e-02    259.047     90.879     69.790    27.7545    21.0336    1488.07 0.0000e+00
       1113 23 May 2025 11:24:24     70.543    11.6393  32.206757     1.5307 5.3098e-02    259.186     90.932     69.889    27.7545    21.0336    1488.08 0.0000e+00
       1114 23 May 2025 11:24:24     70.643    11.6398  32.207237     1.5326 5.3075e-02    259.056     90.895     69.988    27.7545    21.0335    1488.08 0.0000e+00
       1115 23 May 2025 11:24:24     70.742    11.6403  32.207630     1.4696 5.3040e-02    258.764     90.803     70.087    27.7545    21.0334    1488.08 0.0000e+00
       1116 23 May 2025 11:24:24     70.841    11.6407  32.207943     1.4830 5.3064e-02    258.627     90.766     70.185    27.7545    21.0333    1488.09 0.0000e+00
       1117 23 May 2025 11:24:26     70.940    11.6410  32.208202     1.5307 5.3145e-02    258.665     90.788     70.282    27.7544    21.0332    1488.09 0.0000e+00
       1118 23 May 2025 11:24:26     71.038    11.6413  32.208416     1.5383 5.3006e-02    258.500     90.736     70.380    27.7544    21.0331    1488.09 0.0000e+00
       1119 23 May 2025 11:24:26     71.136    11.6415  32.208630     1.5822 5.3098e-02    258.687     90.805     70.477    27.7544    21.0331    1488.09 0.0000e+00
       1120 23 May 2025 11:24:26     71.234    11.6417  32.208858     1.5803 5.3075e-02    259.017     90.923     70.574    27.7545    21.0331    1488.10 0.0000e+00
       1121 23 May 2025 11:24:26     71.333    11.6418  32.209103     1.5002 5.3098e-02    259.074     90.947     70.671    27.7545    21.0332    1488.10 0.0000e+00
       1122 23 May 2025 11:24:27     71.431    11.6420  32.209400     1.4963 5.3110e-02    259.515     91.107     70.769    27.7547    21.0332    1488.10 0.0000e+00
       1123 23 May 2025 11:24:27     71.530    11.6422  32.209747     1.5974 5.3017e-02    259.841     91.225     70.867    27.7548    21.0334    1488.10 0.0000e+00
       1124 23 May 2025 11:24:27     71.629    11.6423  32.210136     1.6508 5.3110e-02    259.981     91.278     70.965    27.7550    21.0335    1488.11 0.0000e+00
       1125 23 May 2025 11:24:27     71.728    11.6426  32.210609     1.6508 5.3075e-02    260.339     91.406     71.063    27.7553    21.0336    1488.11 0.0000e+00
       1126 23 May 2025 11:24:27     71.825    11.6428  32.211243     1.5154 5.3133e-02    260.581     91.493     71.159    27.7557    21.0339    1488.11 0.0000e+00
       1127 23 May 2025 11:24:27     71.922    11.6432  32.212124     1.5040 5.3133e-02    260.673     91.527     71.255    27.7562    21.0342    1488.12 0.0000e+00
       1128 23 May 2025 11:24:28     72.018    11.6437  32.213417     1.5497 5.3087e-02    260.742     91.553     71.350    27.7570    21.0348    1488.12 0.0000e+00
       1129 23 May 2025 11:24:28     72.115    11.6444  32.215412     1.5326 5.3040e-02    260.778     91.568     71.446    27.7583    21.0357    1488.13 0.0000e+00
       1130 23 May 2025 11:24:28     72.212    11.6455  32.218403     1.5421 5.3098e-02    260.779     91.571     71.543    27.7603    21.0370    1488.13 0.0000e+00
       1131 23 May 2025 11:24:28     72.310    11.6471  32.222553     1.5383 5.3075e-02    260.908     91.618     71.639    27.7630    21.0389    1488.14 0.0000e+00
       1132 23 May 2025 11:24:28     72.407    11.6495  32.227562     1.5040 5.3075e-02    260.884     91.611     71.736    27.7660    21.0408    1488.16 0.0000e+00
       1133 23 May 2025 11:24:30     72.505    11.6525  32.232670     1.4944 5.3191e-02    260.757     91.566     71.833    27.7686    21.0423    1488.17 0.0000e+00
       1134 23 May 2025 11:24:30     72.603    11.6559  32.237019     1.5993 5.3191e-02    260.855     91.600     71.929    27.7702    21.0429    1488.19 0.0000e+00
       1135 23 May 2025 11:24:30     72.700    11.6593  32.240292     1.5993 5.3040e-02    260.920     91.622     72.026    27.7708    21.0428    1488.20 0.0000e+00
       1136 23 May 2025 11:24:30     72.798    11.6623  32.242805     1.6432 5.3064e-02    261.182     91.715     72.123    27.7709    21.0423    1488.21 0.0000e+00
       1137 23 May 2025 11:24:30     72.895    11.6648  32.245007     1.6585 5.3098e-02    261.109     91.690     72.219    27.7711    21.0421    1488.22 0.0000e+00
       1138 23 May 2025 11:24:31     72.993    11.6668  32.247250     1.7081 5.3156e-02    261.145     91.703     72.316    27.7716    21.0421    1488.23 0.0000e+00
       1139 23 May 2025 11:24:31     73.090    11.6687  32.249695     1.7176 5.3052e-02    261.238     91.737     72.412    27.7725    21.0425    1488.24 0.0000e+00
       1140 23 May 2025 11:24:31     73.188    11.6705  32.252037     1.7577 5.3075e-02    261.325     91.769     72.509    27.7734    21.0428    1488.25 0.0000e+00
       1141 23 May 2025 11:24:31     73.286    11.6723  32.253937     1.7386 5.3087e-02    261.268     91.750     72.606    27.7738    21.0429    1488.26 0.0000e+00
       1142 23 May 2025 11:24:31     73.385    11.6740  32.255436     1.7939 5.3156e-02    261.128     91.701     72.704    27.7739    21.0427    1488.27 0.0000e+00
       1143 23 May 2025 11:24:31     73.485    11.6754  32.256756     1.8111 5.3017e-02    261.146     91.705     72.803    27.7741    21.0426    1488.28 0.0000e+00
       1144 23 May 2025 11:24:32     73.585    11.6766  32.257984     1.7119 5.3075e-02    261.084     91.683     72.902    27.7743    21.0426    1488.28 0.0000e+00
       1145 23 May 2025 11:24:32     73.686    11.6776  32.259167     1.7119 5.3098e-02    261.138     91.700     73.002    27.7747    21.0426    1488.29 0.0000e+00
       1146 23 May 2025 11:24:32     73.787    11.6786  32.260368     1.6928 5.3075e-02    261.311     91.759     73.103    27.7751    21.0428    1488.29 0.0000e+00
       1147 23 May 2025 11:24:32     73.889    11.6794  32.261547     1.6756 5.3145e-02    261.431     91.798     73.203    27.7755    21.0430    1488.30 0.0000e+00
       1148 23 May 2025 11:24:32     73.990    11.6803  32.262497     1.6680 5.3098e-02    261.287     91.746     73.304    27.7757    21.0430    1488.30 0.0000e+00
       1149 23 May 2025 11:24:34     74.091    11.6811  32.263023     1.8072 5.3110e-02    261.425     91.791     73.404    27.7756    21.0427    1488.31 0.0000e+00
       1150 23 May 2025 11:24:34     74.192    11.6818  32.263195     1.7996 5.3087e-02    261.443     91.794     73.503    27.7752    21.0424    1488.31 0.0000e+00
       1151 23 May 2025 11:24:34     74.292    11.6822  32.263275     1.7977 5.3040e-02    261.445     91.792     73.603    27.7750    21.0421    1488.31 0.0000e+00
       1152 23 May 2025 11:24:34     74.393    11.6824  32.263393     1.8130 5.3145e-02    261.366     91.761     73.703    27.7749    21.0420    1488.32 0.0000e+00
       1153 23 May 2025 11:24:34     74.495    11.6825  32.263557     1.6680 5.3145e-02    261.369     91.761     73.804    27.7750    21.0420    1488.32 0.0000e+00
       1154 23 May 2025 11:24:35     74.596    11.6826  32.263870     1.6814 5.3064e-02    261.177     91.694     73.904    27.7751    21.0422    1488.32 0.0000e+00
       1155 23 May 2025 11:24:35     74.698    11.6827  32.264328     1.8530 5.3180e-02    261.211     91.706     74.005    27.7754    21.0424    1488.32 0.0000e+00
       1156 23 May 2025 11:24:35     74.800    11.6829  32.264812     1.8740 5.3156e-02    261.045     91.648     74.106    27.7757    21.0426    1488.33 0.0000e+00
